utc,elapsed_s,cpu_pct,ram_pct,ram_used_mb,swap_pct,n_python,cpu_freq_mhz,cpu_temp_c,stop_requested,stop_reason
2026-07-31T20:37:42.832985+00:00,2497.0,60.4,62.8,10187.2,0.1,19,3201.0,,False,
2026-07-31T20:38:02.836765+00:00,2517.0,50.8,62.7,10182.8,0.1,19,3201.0,,False,
2026-07-31T20:38:22.840250+00:00,2537.0,53.6,62.7,10181.1,0.1,19,3201.0,,False,
2026-07-31T20:38:42.844884+00:00,2557.0,52.4,62.7,10183.2,0.1,19,3201.0,,False,
2026-07-31T20:39:02.848205+00:00,2577.0,46.1,62.7,10183.0,0.1,19,3201.0,,False,
2026-07-31T20:39:22.851921+00:00,2597.0,46.6,62.7,10170.0,0.1,19,3201.0,,False,
2026-07-31T20:39:42.856114+00:00,2617.0,47.1,62.6,10158.2,0.1,19,3201.0,,False,
2026-07-31T20:40:02.859515+00:00,2637.0,51.5,62.7,10180.0,0.1,19,3201.0,,False,
2026-07-31T20:40:22.862831+00:00,2657.0,35.8,62.6,10168.5,0.1,19,3201.0,,False,
2026-07-31T20:40:42.866685+00:00,2677.0,32.6,62.6,10168.1,0.1,19,3201.0,,False,
2026-07-31T20:41:02.870076+00:00,2697.1,21.5,62.7,10176.4,0.1,19,3201.0,,False,
2026-07-31T20:41:22.873261+00:00,2717.1,16.0,62.7,10180.6,0.1,19,3201.0,,False,
2026-07-31T20:41:42.876194+00:00,2737.1,13.5,62.6,10167.8,0.1,19,3201.0,,False,
2026-07-31T20:42:02.879584+00:00,2757.1,14.3,62.7,10169.7,0.1,19,3201.0,,False,
2026-07-31T20:42:22.882911+00:00,2777.1,14.9,62.6,10154.8,0.1,19,3201.0,,False,
2026-07-31T20:42:42.886662+00:00,2797.1,13.7,62.9,10209.1,0.1,19,3201.0,,False,
2026-07-31T20:43:02.889881+00:00,2817.1,13.3,63.1,10235.7,0.1,19,3201.0,,False,
2026-07-31T20:43:22.893529+00:00,2837.1,15.9,63.1,10235.3,0.1,19,3201.0,,False,
2026-07-31T20:43:42.897026+00:00,2857.1,15.6,63.0,10233.8,0.1,19,3201.0,,False,
2026-07-31T20:44:02.900357+00:00,2877.1,9.2,63.1,10236.4,0.1,19,3201.0,,False,
2026-07-31T20:44:22.905276+00:00,2897.1,62.5,58.2,9440.7,0.1,13,3201.0,,False,
2026-07-31T20:44:44.321221+00:00,2918.5,100.0,63.5,10310.2,0.1,19,3201.0,,False,
2026-07-31T20:45:04.858381+00:00,2939.0,100.0,63.4,10292.1,0.1,19,3201.0,,False,
2026-07-31T20:45:25.403585+00:00,2959.6,100.0,63.4,10292.1,0.1,19,3201.0,,False,
2026-07-31T20:45:45.933474+00:00,2980.1,100.0,63.5,10300.0,0.1,19,3201.0,,False,
2026-07-31T20:46:06.433915+00:00,3000.6,100.0,63.3,10273.0,0.1,19,3201.0,,False,
2026-07-31T20:46:26.942169+00:00,3021.1,100.0,63.3,10278.9,0.1,19,3201.0,,False,
2026-07-31T20:46:47.426101+00:00,3041.6,100.0,63.2,10257.7,0.1,19,3201.0,,False,
2026-07-31T20:47:07.916207+00:00,3062.1,100.0,63.2,10258.8,0.1,19,3201.0,,False,
2026-07-31T20:47:28.406263+00:00,3082.6,100.0,63.3,10274.5,0.1,19,3201.0,,False,
2026-07-31T20:47:48.940175+00:00,3103.1,100.0,63.2,10266.6,0.1,19,3201.0,,False,
2026-07-31T20:48:09.482569+00:00,3123.7,100.0,63.3,10272.9,0.1,19,3201.0,,False,
2026-07-31T20:48:29.984775+00:00,3144.2,100.0,63.3,10272.8,0.1,19,3201.0,,False,
2026-07-31T20:48:50.511545+00:00,3164.7,100.0,63.3,10282.4,0.1,19,3201.0,,False,
2026-07-31T20:49:11.024737+00:00,3185.2,100.0,63.3,10279.0,0.1,19,3201.0,,False,
2026-07-31T20:49:31.531878+00:00,3205.7,100.0,63.3,10277.3,0.1,19,3201.0,,False,
2026-07-31T20:49:52.114216+00:00,3226.3,100.0,63.3,10275.4,0.1,19,3201.0,,False,
2026-07-31T20:50:12.915261+00:00,3247.1,100.0,63.2,10253.6,0.1,19,3201.0,,False,
2026-07-31T20:50:33.427112+00:00,3267.6,100.0,63.3,10279.4,0.1,19,3201.0,,False,
2026-07-31T20:50:53.932412+00:00,3288.1,100.0,63.4,10293.6,0.1,19,3201.0,,False,
2026-07-31T20:51:14.434703+00:00,3308.6,100.0,63.4,10288.4,0.1,19,3201.0,,False,
2026-07-31T20:51:34.961224+00:00,3329.1,100.0,63.5,10313.9,0.1,19,3201.0,,False,
2026-07-31T20:51:55.551363+00:00,3349.7,100.0,63.8,10352.0,0.1,19,3201.0,,False,
2026-07-31T20:52:16.634912+00:00,3370.8,100.0,63.9,10364.9,0.1,19,3201.0,,False,
2026-07-31T20:52:37.772532+00:00,3392.0,100.0,64.1,10404.8,0.1,19,3201.0,,False,
2026-07-31T20:52:58.892609+00:00,3413.1,100.0,63.9,10369.4,0.1,19,3201.0,,False,
2026-07-31T20:53:19.385206+00:00,3433.6,100.0,64.1,10397.5,0.1,19,3201.0,,False,
2026-07-31T20:53:39.885731+00:00,3454.1,100.0,64.0,10391.0,0.1,19,3201.0,,False,
2026-07-31T20:54:00.517435+00:00,3474.7,100.0,64.8,10523.4,0.1,19,3201.0,,False,
2026-07-31T20:54:21.063260+00:00,3495.2,100.0,64.6,10488.8,0.1,19,3201.0,,False,
2026-07-31T20:54:41.828619+00:00,3516.0,100.0,64.6,10487.7,0.1,19,3201.0,,False,
2026-07-31T20:55:02.451669+00:00,3536.6,100.0,63.7,10339.9,0.1,19,3201.0,,False,
2026-07-31T20:55:22.971797+00:00,3557.2,100.0,63.8,10351.3,0.1,19,3201.0,,False,
2026-07-31T20:55:43.464298+00:00,3577.6,100.0,63.8,10355.9,0.1,19,3201.0,,False,
2026-07-31T20:56:03.978017+00:00,3598.2,100.0,63.7,10347.4,0.1,19,3201.0,,False,
2026-07-31T20:56:24.264819+00:00,3618.4,100.0,63.8,10350.5,0.1,19,3201.0,,False,
2026-07-31T20:56:44.759924+00:00,3638.9,100.0,63.8,10362.4,0.1,19,3201.0,,False,
2026-07-31T20:57:05.284375+00:00,3659.5,100.0,63.6,10316.9,0.1,19,3201.0,,False,
2026-07-31T20:57:25.807377+00:00,3680.0,100.0,63.6,10323.3,0.1,19,3201.0,,False,
2026-07-31T20:57:46.334381+00:00,3700.5,100.0,63.5,10308.7,0.1,19,3201.0,,False,
2026-07-31T20:58:06.981382+00:00,3721.2,100.0,63.5,10314.8,0.1,19,3201.0,,False,
2026-07-31T20:58:27.482945+00:00,3741.7,100.0,63.4,10288.9,0.1,19,3201.0,,False,
2026-07-31T20:58:47.961227+00:00,3762.1,100.0,63.3,10267.7,0.1,19,3201.0,,False,
2026-07-31T20:59:08.447370+00:00,3782.6,100.0,63.2,10261.0,0.1,19,3201.0,,False,
2026-07-31T20:59:28.963133+00:00,3803.1,100.0,63.1,10246.1,0.1,19,3201.0,,False,
2026-07-31T20:59:49.517739+00:00,3823.7,100.0,63.2,10259.2,0.1,19,3201.0,,False,
2026-07-31T21:00:10.029128+00:00,3844.2,100.0,63.1,10247.7,0.1,19,3201.0,,False,
2026-07-31T21:00:30.560039+00:00,3864.7,100.0,63.1,10244.4,0.1,19,3201.0,,False,
2026-07-31T21:00:51.075868+00:00,3885.3,100.0,63.1,10248.1,0.1,19,3201.0,,False,
2026-07-31T21:01:11.707425+00:00,3905.9,100.0,63.1,10242.2,0.1,19,3201.0,,False,
2026-07-31T21:01:32.244526+00:00,3926.4,100.0,63.1,10235.9,0.1,19,3201.0,,False,
2026-07-31T21:01:52.779561+00:00,3947.0,100.0,63.1,10246.8,0.1,19,3201.0,,False,
2026-07-31T21:02:13.580471+00:00,3967.8,100.0,63.2,10263.0,0.1,19,3201.0,,False,
2026-07-31T21:02:34.136902+00:00,3988.3,100.0,63.2,10255.0,0.1,19,3201.0,,False,
2026-07-31T21:02:54.679819+00:00,4008.9,100.0,63.1,10249.4,0.1,19,3201.0,,False,
2026-07-31T21:03:15.208673+00:00,4029.4,100.0,63.1,10247.9,0.1,19,3201.0,,False,
2026-07-31T21:03:35.741415+00:00,4049.9,100.0,63.2,10254.9,0.1,19,3201.0,,False,
2026-07-31T21:03:56.291244+00:00,4070.5,100.0,63.2,10254.4,0.1,19,3201.0,,False,
2026-07-31T21:04:16.798850+00:00,4091.0,100.0,63.1,10250.4,0.1,19,3201.0,,False,
2026-07-31T21:04:37.349232+00:00,4111.5,100.0,63.2,10258.5,0.1,19,3201.0,,False,
2026-07-31T21:04:57.883189+00:00,4132.1,100.0,63.3,10276.0,0.1,19,3201.0,,False,
2026-07-31T21:05:18.512382+00:00,4152.7,100.0,63.1,10246.3,0.1,19,3201.0,,False,
2026-07-31T21:05:39.043959+00:00,4173.2,100.0,63.2,10256.6,0.1,19,3201.0,,False,
2026-07-31T21:05:59.615438+00:00,4193.8,100.0,63.2,10264.6,0.1,19,3201.0,,False,
2026-07-31T21:06:20.095790+00:00,4214.3,100.0,63.4,10294.2,0.1,19,3201.0,,False,
2026-07-31T21:06:40.620494+00:00,4234.8,100.0,63.2,10265.0,0.1,19,3201.0,,False,
2026-07-31T21:07:01.137561+00:00,4255.3,100.0,63.0,10232.7,0.1,19,3201.0,,False,
2026-07-31T21:07:21.735340+00:00,4275.9,100.0,63.1,10243.9,0.1,19,3201.0,,False,
2026-07-31T21:07:42.298502+00:00,4296.5,100.0,63.2,10260.5,0.1,19,3201.0,,False,
2026-07-31T21:08:02.813264+00:00,4317.0,100.0,63.4,10296.2,0.1,19,3201.0,,False,
2026-07-31T21:08:23.391487+00:00,4337.6,100.0,63.7,10335.3,0.1,19,3201.0,,False,
2026-07-31T21:08:44.197162+00:00,4358.4,100.0,63.6,10328.8,0.1,19,3201.0,,False,
2026-07-31T21:09:04.704027+00:00,4378.9,100.0,63.6,10320.4,0.1,19,3201.0,,False,
2026-07-31T21:09:25.222137+00:00,4399.4,100.0,63.3,10282.3,0.1,19,3201.0,,False,
2026-07-31T21:09:45.755587+00:00,4419.9,100.0,63.7,10333.3,0.1,19,3201.0,,False,
2026-07-31T21:10:06.589287+00:00,4440.8,100.0,64.1,10411.7,0.1,19,3201.0,,False,
2026-07-31T21:10:27.102688+00:00,4461.3,100.0,63.2,10255.2,0.1,19,3201.0,,False,
2026-07-31T21:10:47.623435+00:00,4481.8,100.0,63.1,10247.6,0.1,19,3201.0,,False,
2026-07-31T21:11:08.158033+00:00,4502.3,100.0,63.1,10245.6,0.1,19,3201.0,,False,
2026-07-31T21:11:28.703859+00:00,4522.9,100.0,63.2,10257.7,0.1,19,3201.0,,False,
2026-07-31T21:11:49.236405+00:00,4543.4,100.0,63.1,10246.3,0.1,19,3201.0,,False,
2026-07-31T21:12:09.720812+00:00,4563.9,100.0,63.2,10262.4,0.1,19,3201.0,,False,
2026-07-31T21:12:30.244694+00:00,4584.4,100.0,63.1,10244.2,0.1,19,3201.0,,False,
2026-07-31T21:12:50.771716+00:00,4605.0,100.0,63.0,10230.7,0.1,19,3201.0,,False,
2026-07-31T21:13:11.326166+00:00,4625.5,100.0,63.1,10238.3,0.1,19,3201.0,,False,
2026-07-31T21:13:31.834781+00:00,4646.0,100.0,63.0,10233.3,0.1,19,3201.0,,False,
2026-07-31T21:13:52.361498+00:00,4666.5,100.0,63.2,10253.5,0.1,19,3201.0,,False,
2026-07-31T21:14:13.269939+00:00,4687.5,100.0,63.4,10286.7,0.1,19,3201.0,,False,
2026-07-31T21:14:33.750351+00:00,4707.9,100.0,63.3,10268.6,0.1,19,3201.0,,False,
2026-07-31T21:14:54.274950+00:00,4728.5,100.0,63.1,10250.2,0.1,19,3201.0,,False,
2026-07-31T21:15:14.798421+00:00,4749.0,100.0,63.3,10279.6,0.1,19,3201.0,,False,
2026-07-31T21:15:35.329940+00:00,4769.5,100.0,63.3,10269.9,0.1,19,3201.0,,False,
2026-07-31T21:15:55.839360+00:00,4790.0,100.0,63.2,10263.5,0.1,19,3201.0,,False,
2026-07-31T21:16:16.352866+00:00,4810.5,100.0,63.2,10261.4,0.1,19,3201.0,,False,
2026-07-31T21:16:36.881358+00:00,4831.1,100.0,63.3,10275.2,0.1,19,3201.0,,False,
2026-07-31T21:16:57.388498+00:00,4851.6,100.0,63.2,10264.7,0.1,19,3201.0,,False,
2026-07-31T21:17:17.891478+00:00,4872.1,100.0,63.2,10265.6,0.1,19,3201.0,,False,
2026-07-31T21:17:38.407158+00:00,4892.6,100.0,63.4,10284.2,0.1,19,3201.0,,False,
2026-07-31T21:17:58.952804+00:00,4913.1,100.0,63.3,10282.5,0.1,19,3201.0,,False,
2026-07-31T21:18:19.439592+00:00,4933.6,100.0,63.4,10291.1,0.1,19,3201.0,,False,
2026-07-31T21:18:39.954964+00:00,4954.1,100.0,63.3,10279.2,0.1,19,3201.0,,False,
2026-07-31T21:19:00.485848+00:00,4974.7,100.0,63.3,10277.2,0.1,19,3201.0,,False,
2026-07-31T21:19:20.963142+00:00,4995.1,100.0,63.3,10274.2,0.1,19,3201.0,,False,
2026-07-31T21:19:41.464409+00:00,5015.6,100.0,63.3,10273.8,0.1,19,3201.0,,False,
2026-07-31T21:20:01.983940+00:00,5036.2,100.0,63.4,10290.3,0.1,19,3201.0,,False,
2026-07-31T21:20:22.487647+00:00,5056.7,100.0,63.3,10272.9,0.1,19,3201.0,,False,
2026-07-31T21:20:43.030904+00:00,5077.2,100.0,63.3,10278.3,0.1,19,3201.0,,False,
2026-07-31T21:21:03.594465+00:00,5097.8,100.0,63.4,10284.9,0.1,19,3201.0,,False,
2026-07-31T21:21:24.104315+00:00,5118.3,100.0,63.3,10280.2,0.1,19,3201.0,,False,
2026-07-31T21:21:44.607305+00:00,5138.8,100.0,63.4,10286.2,0.1,19,3201.0,,False,
2026-07-31T21:22:05.102672+00:00,5159.3,100.0,63.4,10290.5,0.1,19,3201.0,,False,
2026-07-31T21:22:25.644486+00:00,5179.8,100.0,63.4,10295.2,0.1,19,3201.0,,False,
2026-07-31T21:22:46.188897+00:00,5200.4,100.0,63.3,10280.8,0.1,19,3201.0,,False,
2026-07-31T21:23:06.724805+00:00,5220.9,100.0,63.4,10284.2,0.1,19,3201.0,,False,
2026-07-31T21:23:27.452751+00:00,5241.6,100.0,63.5,10307.2,0.1,19,3201.0,,False,
2026-07-31T21:23:48.187889+00:00,5262.4,100.0,63.4,10296.4,0.1,19,3201.0,,False,
2026-07-31T21:24:08.725562+00:00,5282.9,100.0,63.4,10296.7,0.1,19,3201.0,,False,
2026-07-31T21:24:29.501738+00:00,5303.7,100.0,63.5,10309.2,0.1,19,3201.0,,False,
2026-07-31T21:24:50.015396+00:00,5324.2,100.0,63.7,10342.8,0.1,19,3201.0,,False,
2026-07-31T21:25:10.567262+00:00,5344.7,100.0,63.7,10337.5,0.1,19,3201.0,,False,
2026-07-31T21:25:31.055149+00:00,5365.2,100.0,64.0,10394.7,0.1,19,3201.0,,False,
2026-07-31T21:25:51.567982+00:00,5385.7,100.0,64.0,10395.5,0.1,19,3201.0,,False,
2026-07-31T21:26:12.094128+00:00,5406.3,100.0,64.0,10396.0,0.1,19,3201.0,,False,
2026-07-31T21:26:32.481886+00:00,5426.7,100.0,64.1,10406.5,0.1,19,3201.0,,False,
2026-07-31T21:26:52.983532+00:00,5447.2,100.0,64.1,10400.0,0.1,19,3201.0,,False,
2026-07-31T21:27:13.724615+00:00,5467.9,100.0,64.1,10407.1,0.1,19,3201.0,,False,
2026-07-31T21:27:34.255416+00:00,5488.4,100.0,64.0,10396.3,0.1,19,3201.0,,False,
2026-07-31T21:27:54.825926+00:00,5509.0,100.0,65.2,10577.9,0.1,19,3201.0,,False,
2026-07-31T21:28:15.410599+00:00,5529.6,100.0,65.1,10564.1,0.1,19,3201.0,,False,
2026-07-31T21:28:35.922071+00:00,5550.1,100.0,65.0,10555.2,0.1,19,3201.0,,False,
2026-07-31T21:28:56.474153+00:00,5570.7,100.0,65.0,10556.4,0.1,19,3201.0,,False,
2026-07-31T21:29:16.981212+00:00,5591.2,100.0,65.0,10555.0,0.1,19,3201.0,,False,
2026-07-31T21:29:37.581015+00:00,5611.8,100.0,65.1,10570.9,0.1,19,3201.0,,False,
2026-07-31T21:29:58.106240+00:00,5632.3,100.0,65.0,10552.5,0.1,19,3201.0,,False,
2026-07-31T21:30:18.618067+00:00,5652.8,100.0,65.0,10551.4,0.1,19,3201.0,,False,
2026-07-31T21:30:39.125161+00:00,5673.3,100.0,65.0,10556.0,0.1,19,3201.0,,False,
2026-07-31T21:30:59.691794+00:00,5693.9,100.0,64.9,10530.7,0.1,19,3201.0,,False,
2026-07-31T21:31:20.192266+00:00,5714.4,100.0,64.9,10534.1,0.1,19,3201.0,,False,
2026-07-31T21:31:40.768876+00:00,5735.0,100.0,64.9,10531.8,0.1,19,3201.0,,False,
2026-07-31T21:32:01.265814+00:00,5755.4,100.0,64.9,10527.3,0.1,19,3201.0,,False,
2026-07-31T21:32:21.795027+00:00,5776.0,100.0,64.8,10525.3,0.1,19,3201.0,,False,
2026-07-31T21:32:42.341173+00:00,5796.5,100.0,64.9,10529.6,0.1,19,3201.0,,False,
2026-07-31T21:33:02.844916+00:00,5817.0,100.0,64.7,10506.3,0.1,19,3201.0,,False,
2026-07-31T21:33:23.449257+00:00,5837.6,100.0,64.7,10505.2,0.1,19,3201.0,,False,
2026-07-31T21:33:44.478729+00:00,5858.7,100.0,64.9,10540.9,0.1,19,3201.0,,False,
2026-07-31T21:34:04.988706+00:00,5879.2,100.0,64.9,10530.1,0.1,19,3201.0,,False,
2026-07-31T21:34:25.549560+00:00,5899.7,100.0,64.9,10532.5,0.1,19,3201.0,,False,
2026-07-31T21:34:46.095491+00:00,5920.3,100.0,64.7,10507.7,0.1,19,3201.0,,False,
2026-07-31T21:35:06.582404+00:00,5940.8,100.0,64.7,10499.6,0.1,19,3201.0,,False,
2026-07-31T21:35:27.117772+00:00,5961.3,100.0,64.6,10487.6,0.1,19,3201.0,,False,
2026-07-31T21:35:47.663467+00:00,5981.8,100.0,64.6,10478.6,0.1,19,3201.0,,False,
2026-07-31T21:36:08.177897+00:00,6002.4,100.0,64.6,10489.3,0.1,19,3201.0,,False,
2026-07-31T21:36:28.680009+00:00,6022.9,100.0,64.5,10475.7,0.1,19,3201.0,,False,
2026-07-31T21:36:49.312889+00:00,6043.5,100.0,64.7,10507.6,0.1,19,3201.0,,False,
2026-07-31T21:37:09.821386+00:00,6064.0,100.0,64.6,10489.7,0.1,19,3201.0,,False,
2026-07-31T21:37:30.363653+00:00,6084.5,100.0,64.6,10488.1,0.1,19,3201.0,,False,
2026-07-31T21:37:51.143950+00:00,6105.3,100.0,64.8,10512.5,0.1,19,3201.0,,False,
2026-07-31T21:38:11.670154+00:00,6125.9,100.0,64.5,10461.9,0.1,19,3201.0,,False,
2026-07-31T21:38:32.247324+00:00,6146.4,100.0,64.4,10453.9,0.1,19,3201.0,,False,
2026-07-31T21:38:52.740185+00:00,6166.9,100.0,64.4,10456.0,0.1,19,3201.0,,False,
2026-07-31T21:39:13.252488+00:00,6187.4,100.0,64.3,10433.2,0.1,19,3201.0,,False,
2026-07-31T21:39:33.806105+00:00,6208.0,100.0,64.3,10438.1,0.1,19,3201.0,,False,
2026-07-31T21:39:54.301854+00:00,6228.5,100.0,64.5,10468.6,0.1,19,3201.0,,False,
2026-07-31T21:40:14.829728+00:00,6249.0,100.0,64.5,10467.1,0.1,19,3201.0,,False,
2026-07-31T21:40:35.395547+00:00,6269.6,100.0,64.5,10467.3,0.1,19,3201.0,,False,
2026-07-31T21:40:55.878852+00:00,6290.1,100.0,64.5,10468.3,0.1,19,3201.0,,False,
2026-07-31T21:41:16.428814+00:00,6310.6,100.0,64.4,10453.8,0.1,19,3201.0,,False,
2026-07-31T21:41:37.000644+00:00,6331.2,100.0,64.3,10442.5,0.1,19,3201.0,,False,
2026-07-31T21:41:57.540534+00:00,6351.7,100.0,64.4,10456.5,0.1,19,3201.0,,False,
2026-07-31T21:42:18.054122+00:00,6372.2,100.0,64.4,10458.4,0.1,19,3201.0,,False,
2026-07-31T21:42:38.305564+00:00,6392.5,100.0,63.6,10331.8,0.1,19,3201.0,,False,
2026-07-31T21:42:58.311003+00:00,6412.5,89.0,63.4,10298.3,0.1,19,3201.0,,False,
2026-07-31T21:43:18.316492+00:00,6432.5,88.7,63.4,10297.0,0.1,19,3201.0,,False,
2026-07-31T21:43:38.322911+00:00,6452.5,82.7,63.5,10307.5,0.1,19,3201.0,,False,
2026-07-31T21:43:58.328110+00:00,6472.5,81.7,63.5,10314.7,0.1,19,3201.0,,False,
2026-07-31T21:44:18.333387+00:00,6492.5,75.5,63.5,10315.2,0.1,19,3201.0,,False,
2026-07-31T21:44:38.338926+00:00,6512.5,77.4,63.5,10304.7,0.1,19,3201.0,,False,
2026-07-31T21:44:58.343958+00:00,6532.5,76.0,63.5,10310.2,0.1,19,3201.0,,False,
2026-07-31T21:45:18.349088+00:00,6552.5,69.5,63.4,10295.5,0.1,19,3201.0,,False,
2026-07-31T21:45:38.352670+00:00,6572.5,72.2,63.4,10293.4,0.1,19,3201.0,,False,
2026-07-31T21:45:58.356902+00:00,6592.5,69.6,63.6,10316.8,0.1,19,3201.0,,False,
2026-07-31T21:46:18.362133+00:00,6612.5,69.9,63.4,10283.2,0.1,19,3201.0,,False,
2026-07-31T21:46:38.366918+00:00,6632.5,72.4,63.4,10293.0,0.1,19,3201.0,,False,
2026-07-31T21:46:58.371608+00:00,6652.6,70.7,63.4,10288.1,0.1,19,3201.0,,False,
2026-07-31T21:47:18.376593+00:00,6672.6,70.0,63.4,10292.1,0.1,19,3201.0,,False,
2026-07-31T21:47:38.381647+00:00,6692.6,63.5,63.4,10295.4,0.1,19,3201.0,,False,
2026-07-31T21:47:58.386960+00:00,6712.6,64.1,63.5,10304.9,0.1,19,3201.0,,False,
2026-07-31T21:48:18.390661+00:00,6732.6,66.3,63.4,10294.7,0.1,19,3201.0,,False,
2026-07-31T21:48:38.394676+00:00,6752.6,59.6,63.5,10302.1,0.1,19,3201.0,,False,
2026-07-31T21:48:58.398490+00:00,6772.6,58.0,63.4,10296.4,0.1,19,3201.0,,False,
2026-07-31T21:49:18.401847+00:00,6792.6,58.0,63.4,10294.5,0.1,19,3201.0,,False,
2026-07-31T21:49:38.405575+00:00,6812.6,51.4,63.4,10295.1,0.1,19,3201.0,,False,
2026-07-31T21:49:58.409395+00:00,6832.6,50.4,63.5,10309.1,0.1,19,3201.0,,False,
2026-07-31T21:50:18.413073+00:00,6852.6,45.1,63.6,10317.9,0.1,19,3201.0,,False,
2026-07-31T21:50:38.416967+00:00,6872.6,45.2,63.5,10304.6,0.1,19,3201.0,,False,
2026-07-31T21:50:58.420522+00:00,6892.6,39.5,63.4,10295.6,0.1,19,3201.0,,False,
2026-07-31T21:51:18.424413+00:00,6912.6,42.6,63.4,10286.5,0.1,19,3201.0,,False,
2026-07-31T21:51:38.428267+00:00,6932.6,26.1,63.4,10287.1,0.1,19,3201.0,,False,
2026-07-31T21:51:58.431583+00:00,6952.6,25.9,63.4,10293.4,0.1,19,3201.0,,False,
2026-07-31T21:52:18.434889+00:00,6972.6,25.2,63.4,10293.0,0.1,19,3201.0,,False,
2026-07-31T21:52:38.438403+00:00,6992.6,27.1,63.4,10292.5,0.1,19,3201.0,,False,
2026-07-31T21:52:58.441961+00:00,7012.6,28.1,63.4,10284.9,0.1,19,3201.0,,False,
2026-07-31T21:53:18.445204+00:00,7032.6,25.7,63.4,10285.5,0.1,19,3201.0,,False,
2026-07-31T21:53:38.448551+00:00,7052.6,27.4,63.4,10287.1,0.1,19,3201.0,,False,
2026-07-31T21:53:58.451782+00:00,7072.6,20.4,63.5,10308.9,0.1,19,3201.0,,False,
2026-07-31T21:54:18.455426+00:00,7092.6,38.2,63.7,10339.5,0.1,19,3201.0,,False,
2026-07-31T21:54:38.459015+00:00,7112.6,14.5,65.2,10578.9,0.1,19,3201.0,,False,
2026-07-31T21:54:58.461824+00:00,7132.6,14.0,65.3,10603.7,0.1,19,3201.0,,False,
2026-07-31T21:55:18.465524+00:00,7152.6,13.9,65.3,10593.3,0.1,19,3201.0,,False,
2026-07-31T21:55:38.469093+00:00,7172.7,12.0,65.0,10557.3,0.1,19,3201.0,,False,
2026-07-31T21:55:58.472942+00:00,7192.7,7.9,64.9,10542.1,0.1,19,3201.0,,False,
2026-07-31T21:56:18.476104+00:00,7212.7,8.1,64.9,10540.1,0.1,19,3201.0,,False,
2026-07-31T21:56:38.490602+00:00,7232.7,11.8,64.8,10521.9,0.1,19,3201.0,,False,
2026-07-31T21:56:58.494420+00:00,7252.7,46.9,58.1,9432.6,0.1,10,3201.0,,False,
2026-07-31T21:57:19.110944+00:00,7273.3,100.0,65.2,10578.0,0.1,19,3201.0,,False,
2026-07-31T21:57:39.644443+00:00,7293.8,100.0,65.3,10603.8,0.1,19,3201.0,,False,
2026-07-31T21:58:00.195640+00:00,7314.4,100.0,64.3,10441.6,0.1,19,3201.0,,False,
2026-07-31T21:58:20.733165+00:00,7334.9,100.0,64.2,10423.5,0.1,19,3201.0,,False,
2026-07-31T21:58:41.229064+00:00,7355.4,100.0,64.3,10440.9,0.1,19,3201.0,,False,
2026-07-31T21:59:01.771895+00:00,7376.0,100.0,64.4,10446.0,0.1,19,3201.0,,False,
2026-07-31T21:59:22.296074+00:00,7396.5,100.0,64.3,10432.8,0.1,19,3201.0,,False,
2026-07-31T21:59:42.816228+00:00,7417.0,100.0,64.3,10434.8,0.1,19,3201.0,,False,
2026-07-31T22:00:03.330659+00:00,7437.5,100.0,64.4,10446.9,0.1,19,3201.0,,False,
2026-07-31T22:00:23.845935+00:00,7458.0,100.0,64.3,10444.3,0.1,19,3201.0,,False,
2026-07-31T22:00:44.355570+00:00,7478.5,100.0,64.4,10445.7,0.1,19,3201.0,,False,
2026-07-31T22:01:04.863531+00:00,7499.0,100.0,64.3,10430.9,0.1,19,3201.0,,False,
2026-07-31T22:01:25.373937+00:00,7519.6,100.0,64.3,10431.0,0.1,19,3201.0,,False,
2026-07-31T22:01:45.868830+00:00,7540.1,100.0,64.3,10439.8,0.1,19,3201.0,,False,
2026-07-31T22:02:06.379504+00:00,7560.6,100.0,64.3,10435.6,0.1,19,3201.0,,False,
2026-07-31T22:02:26.858812+00:00,7581.0,100.0,64.3,10433.4,0.1,19,3201.0,,False,
2026-07-31T22:02:47.391833+00:00,7601.6,100.0,64.3,10441.2,0.1,19,3201.0,,False,
2026-07-31T22:03:07.866359+00:00,7622.0,100.0,64.3,10441.3,0.1,19,3201.0,,False,
2026-07-31T22:03:28.394480+00:00,7642.6,100.0,64.4,10450.8,0.1,19,3201.0,,False,
2026-07-31T22:03:48.933667+00:00,7663.1,100.0,64.3,10441.1,0.1,19,3201.0,,False,
2026-07-31T22:04:09.435840+00:00,7683.6,100.0,64.4,10448.0,0.1,19,3201.0,,False,
2026-07-31T22:04:29.932411+00:00,7704.1,100.0,64.4,10446.7,0.1,19,3201.0,,False,
2026-07-31T22:04:50.711652+00:00,7724.9,100.0,64.6,10486.1,0.1,19,3201.0,,False,
2026-07-31T22:05:11.222624+00:00,7745.4,100.0,64.5,10465.1,0.1,19,3201.0,,False,
2026-07-31T22:05:31.736867+00:00,7765.9,100.0,64.4,10448.3,0.1,19,3201.0,,False,
2026-07-31T22:05:52.242965+00:00,7786.4,100.0,64.4,10448.0,0.1,19,3201.0,,False,
2026-07-31T22:06:12.760861+00:00,7806.9,100.0,64.4,10454.4,0.1,19,3201.0,,False,
2026-07-31T22:06:33.297337+00:00,7827.5,100.0,64.4,10448.0,0.1,19,3201.0,,False,
