stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.1,3,1,0.8486740037792119,0.8446741854636592,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8773234200743495,0.9147286821705426,0.8428571428571429,0.8543689320388349,0.7927927927927928,0.9263157894736842,0.7912087912087912,0.782608695652174,0.8,0.8717948717948718,0.9444444444444444,0.8095238095238095,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.1,3,2,0.9091097490865439,0.897733918128655,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9383561643835616,0.9013157894736842,0.9785714285714285,0.8961748633879781,0.9318181818181818,0.8631578947368421,0.8636363636363636,0.8837209302325582,0.8444444444444444,0.9382716049382716,0.9743589743589743,0.9047619047619048,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.1,3,3,0.8682416524726246,0.8644423558897243,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.911660777385159,0.9020979020979021,0.9214285714285714,0.8404255319148937,0.8494623655913979,0.8315789473684211,0.782608695652174,0.7659574468085106,0.8,0.9382716049382716,0.9743589743589743,0.9047619047619048,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.1,3,4,0.8789051237829566,0.8726534323613914,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9290780141843972,0.9225352112676056,0.9357142857142857,0.8808290155440415,0.8673469387755102,0.8947368421052632,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.1,3,5,0.8751389205336573,0.850455684666211,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9090909090909091,0.8598726114649682,0.9642857142857143,0.8783068783068783,0.8829787234042553,0.8736842105263158,0.7631578947368421,0.90625,0.6590909090909091,0.95,1.0,0.9047619047619048,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.1,3,1,0.8583015228309009,0.8563387635756057,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8897338403041825,0.9512195121951219,0.8357142857142857,0.8584905660377359,0.7777777777777778,0.9578947368421052,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.8717948717948718,0.9444444444444444,0.8095238095238095,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.1,3,2,0.9053698857721877,0.8906850459482039,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9251700680272109,0.8831168831168831,0.9714285714285714,0.8743169398907104,0.9090909090909091,0.8421052631578947,0.8837209302325582,0.926829268292683,0.8444444444444444,0.9382716049382716,0.9743589743589743,0.9047619047619048,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.1,3,3,0.8752702244173316,0.8692564745196325,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9122807017543859,0.896551724137931,0.9285714285714286,0.851063829787234,0.8602150537634409,0.8421052631578947,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.9512195121951219,0.975,0.9285714285714286,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.1,3,4,0.8745145535383934,0.868789606129144,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9280575539568345,0.9347826086956522,0.9214285714285714,0.8787878787878788,0.8446601941747572,0.9157894736842105,0.7529411764705882,0.8,0.7111111111111111,0.9382716049382716,0.95,0.926829268292683,3100051,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.1,3,5,0.8739279903409537,0.8522955115060379,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9140893470790378,0.8807947019867549,0.95,0.8601036269430051,0.8469387755102041,0.8736842105263158,0.7848101265822784,0.8857142857142857,0.7045454545454546,0.9367088607594937,1.0,0.8809523809523809,3100051,post_target_wise_impute,RFECA,mcar
