gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.4919091525196074,0.3266123003299354,0.5144205086029103,0.7305115885339392,0.3193120527732225,1460,148,42,21,FOXA1|MLPH|FOXC1|MIA|CCNE1|CXXC5|PHGDH|MELK|EXO1|ANLN|CEP55|BLVRA|MKI67|MYC|UBE2T|NUF2|PTTG1|CENPF|SLC39A6|ERBB2|KRT14,0.5303774231529468,1593.674800000008,20.786280800006352,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
ANLN,0.3046354368288094,0.22802552336326123,0.7231682423913162,0.8514782635921649,0.8700783903662545,1456,152,49,24,MELK|CEP55|EXO1|NDC80|UBE2C|UBE2T|MLPH|CENPF|NUF2|MKI67|RRM2|BCL2|ACTR3B|EGFR|CXXC5|MIA|GPR160|FOXC1|GRB7|BLVRA|BAG1|ORC6|ERBB2|MDM2,0.30038261315610953,1624.3485167000035,27.351167100001476,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
BAG1,0.29119530411648065,0.2109683905191,0.20500591603632545,0.46266276915283394,0.4699638575398012,1470,138,49,24,SLC39A6|BCL2|PHGDH|MMP11|MLPH|CDC20|FOXA1|MDM2|KIF2C|NAT1|KRT5|PTTG1|MIA|UBE2C|ORC6|NUF2|CEP55|RRM2|CCNB1|MKI67|MELK|ANLN|BLVRA|TYMS,0.30644627023818377,2130.474807999999,30.77506370001356,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
BCL2,0.6812557528554304,0.5065562256567403,0.623753142309979,0.7925860744456972,0.7659904606914701,1431,177,49,24,ESR1|SLC39A6|EXO1|ANLN|EGFR|CDC20|KIF2C|FOXA1|UBE2C|MLPH|CEP55|PTTG1|RRM2|UBE2T|NDC80|BAG1|MKI67|TYMS|MIA|CDC6|GPR160|MYBL2|MYC|ORC6,0.6581891672153454,1210.808276699987,18.2757641000062,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
BIRC5,0.479446357078134,0.36722063002242694,0.7205465159404288,0.8497067046896092,0.8632562939496485,1437,171,33,16,KIF2C|CDC20|UBE2C|CEP55|EXO1|CCNE1|MKI67|ANLN|NDC80|CCNB1|FOXA1|MLPH|GPR160|CDH3|CDC6|MIA,0.5008662333358395,1363.755684600008,10.058908699997119,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
BLVRA,0.6059261182990638,0.447517587965693,0.2734629205549579,0.5421761503711443,0.5341401556190288,1465,143,44,22,ACTR3B|GPR160|MLPH|MIA|SLC39A6|CCNE1|PGR|MYC|ESR1|KIF2C|MKI67|CDC20|CENPF|TYMS|MAPT|UBE2C|MDM2|CCNB1|ANLN|NDC80|FGFR4|BAG1,0.6239859357090778,1490.0365625999984,18.720491699990816,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
CCNB1,0.3454948229861862,0.2570038988014039,0.6809348812898421,0.8254555536612025,0.7954328476952912,1439,169,48,24,NDC80|PTTG1|UBE2C|CENPF|CEP55|BIRC5|KIF2C|NUF2|MELK|MKI67|TYMS|CCNE1|MAPT|KRT14|PHGDH|MYBL2|FGFR4|BLVRA|MDM2|KRT17|ERBB2|EGFR|BAG1|CXXC5,0.35337852556974414,1563.711189499998,26.83213349999278,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
CCNE1,0.4997886495436262,0.3219902107810371,0.7355722331912362,0.8659433089647238,0.8692375914015841,1451,157,49,24,KIF2C|MELK|EXO1|UBE2C|FOXA1|BIRC5|MLPH|MKI67|NDC80|CDH3|FOXC1|GPR160|UBE2T|CCNB1|RRM2|NUF2|KRT5|CDC6|FGFR4|GRB7|MYC|ERBB2|KRT14|MDM2,0.47372552702830983,1405.0197015000012,25.901586000007228,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
CDC20,0.3817144594062908,0.29854664328515323,0.8903157439151992,0.9447340952464719,0.9435364517938717,1443,165,40,20,KIF2C|UBE2C|CEP55|BIRC5|MELK|PTTG1|CENPF|MKI67|NDC80|UBE2T|MLPH|SLC39A6|BCL2|GPR160|NUF2|RRM2|PGR|KRT5|ORC6|KRT17,0.3708917932813218,1612.0662287000014,17.084530199994333,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
CDC6,0.20942772712159977,0.1430843517184304,0.15751613304558332,0.4183360565782962,0.3208718537013294,1462,146,39,19,EXO1|UBE2C|ERBB2|CEP55|BIRC5|KIF2C|CCNB1|MKI67|ANLN|NAT1|NDC80|RRM2|BCL2|TYMS|SLC39A6|MLPH|MDM2|FOXA1|ACTR3B,0.20283381784707627,1961.471529100003,20.816410200000973,ok,49,0,3100051,2a2522814cbcb6a5,mcar,0.1,3,4893.8647144999995,1
