stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.1,3,3100051,0,0.6057922263981441,0.4044635073746678,8040,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,4893.550462600004,0.16624950000550598,12300,12300,0,16
