gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
FGFR4,ok,49,24,GRB7|ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|UBE2C|EXO1|BIRC5|MKI67|MELK|CENPF|CCNB1|UBE2T|BAG1|MDM2|BLVRA|NDC80|ACTR3B|FOXA1|MLPH|GPR160,1252.5116272000014,49
FOXA1,ok,47,23,MLPH|FOXC1|ESR1|CCNE1|MIA|ACTR3B|GPR160|KIF2C|MELK|ANLN|CEP55|EXO1|NDC80|UBE2C|BCL2|PTTG1|MKI67|UBE2T|KRT14|RRM2|ERBB2|BAG1|CDC6,1550.969922999997,49
FOXC1,ok,49,24,FOXA1|SFRP1|KRT17|ACTR3B|EGFR|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|CEP55|NDC80|CENPF|PTTG1|ERBB2|NUF2|UBE2T|ORC6|RRM2|MDM2|MYBL2|CDC6|CCNB1,1212.2624324999924,49
GPR160,ok,49,24,FOXA1|CCNE1|CDC20|KIF2C|BIRC5|EGFR|MKI67|BLVRA|CEP55|MELK|ANLN|NDC80|MYC|BCL2|PGR|NUF2|ORC6|UBE2T|CDC6|ERBB2|RRM2|MMP11|FGFR4|MYBL2,1292.033039300004,49
GRB7,ok,37,18,ERBB2|NAT1|CDC6|MAPT|TMEM45B|MELK|CDC20|CCNE1|KIF2C|CENPF|ANLN|UBE2T|PTTG1|BIRC5|MKI67|MYC|MDM2|NDC80,1292.2618137999962,49
KIF2C,ok,49,24,CDC20|UBE2C|CEP55|BIRC5|EXO1|MELK|MKI67|CCNE1|NDC80|UBE2T|CCNB1|BCL2|NUF2|RRM2|PGR|FOXC1|CXXC5|CDC6|KRT5|GRB7|ORC6|MYBL2|KRT17|ERBB2,1631.789567499989,49
NDC80,ok,47,23,ANLN|CEP55|CCNB1|PTTG1|NUF2|UBE2C|UBE2T|KIF2C|TYMS|EXO1|CDC20|MLPH|CCNE1|MKI67|MAPT|RRM2|CXXC5|CDH3|PGR|MYC|MMP11|MYBL2|MDM2,1828.640788100005,49
KRT14,ok,48,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|CXXC5|EGFR|CCNB1|ACTR3B|GPR160|UBE2C|BIRC5|UBE2T|CEP55|MYBL2|NUF2|BCL2|CDC20|KIF2C|CCNE1|NDC80|ORC6,1563.075119999994,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1415.7959555999987,49
KRT5,ok,47,23,KRT17|KRT14|SFRP1|FOXC1|CDH3|FOXA1|MIA|EGFR|CXXC5|ACTR3B|PHGDH|BLVRA|SLC39A6|BCL2|MDM2|NDC80|TMEM45B|CEP55|MKI67|CENPF|ORC6|CCNB1|UBE2T,1707.3974278999958,49
MAPT,ok,48,24,ESR1|NAT1|MLPH|EXO1|PGR|KIF2C|CXXC5|UBE2C|NDC80|FOXC1|MKI67|GRB7|TYMS|RRM2|KRT5|CCNB1|BAG1|ERBB2|BLVRA|MDM2|MMP11|MYC|MYBL2|ORC6,1056.0185632000066,49
MDM2,ok,48,24,SLC39A6|SFRP1|KRT5|RRM2|KRT14|TYMS|PHGDH|FOXC1|GRB7|BIRC5|MIA|CDC6|MMP11|UBE2T|MYC|NDC80|CDC20|CEP55|KIF2C|MKI67|TMEM45B|NUF2|PGR|ANLN,2170.0856128000014,49
MELK,ok,47,23,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|TYMS|CCNE1|MKI67|RRM2|CCNB1|BCL2|SLC39A6|EGFR|GPR160|CXXC5|MYC|FGFR4|TMEM45B|BAG1|ORC6|KRT14,1575.3508215000038,49
MIA,ok,42,21,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|EGFR|CCNE1|CXXC5|ANLN|NDC80|KIF2C|TYMS|CEP55|BIRC5|EXO1|CDC20|NUF2|PTTG1|MMP11|MKI67|MYBL2,1689.6989076000027,49
MKI67,ok,49,24,CEP55|KIF2C|BIRC5|CENPF|MELK|PTTG1|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|CDC6|ORC6|MIA|KRT5|GRB7|TMEM45B|MYBL2|KRT17|MYC|ERBB2,1667.4071967000054,49
MLPH,ok,49,24,FOXA1|ANLN|NDC80|CXXC5|CEP55|KIF2C|GPR160|EXO1|KRT5|CDC20|EGFR|SLC39A6|NUF2|UBE2T|MKI67|MYC|CENPF|BLVRA|TMEM45B|KRT14|BAG1|MYBL2|ORC6|FGFR4,1228.7659602000058,49
MMP11,ok,46,23,BAG1|NUF2|SFRP1|CXXC5|MIA|NDC80|MAPT|BCL2|MKI67|UBE2T|MDM2|KIF2C|RRM2|MLPH|CDH3|CCNB1|TYMS|CCNE1|GPR160|ANLN|MELK|PTTG1|CENPF,848.8046792000096,49
MYBL2,ok,33,16,NUF2|UBE2C|CEP55|CCNB1|KIF2C|NDC80|MIA|RRM2|BIRC5|PTTG1|EXO1|KRT14|MKI67|CENPF|UBE2T|CDC6,1684.7933893000009,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|FOXC1|RRM2|KRT5|MELK|GPR160|CXXC5|ERBB2|UBE2T|PTTG1|NDC80|NAT1|ORC6|CCNE1|CDC20|GRB7|MAPT|MKI67|PHGDH|CDC6|BCL2|CENPF,1113.5620250999928,49
NAT1,ok,49,24,ESR1|SLC39A6|CDC20|MAPT|UBE2C|BIRC5|PGR|CEP55|MELK|GPR160|MKI67|NDC80|CENPF|GRB7|FGFR4|CXXC5|UBE2T|MYC|CDC6|NUF2|ORC6|ERBB2|BAG1|TMEM45B,890.1487164000137,49
ORC6,ok,46,23,CDC20|SLC39A6|MKI67|KIF2C|TMEM45B|GPR160|UBE2C|CCNB1|RRM2|EXO1|CEP55|UBE2T|BAG1|KRT5|NUF2|PTTG1|MELK|MLPH|TYMS|MYBL2|MIA|ANLN|BCL2,1376.8059151000052,49
PGR,ok,48,24,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|FGFR4|ANLN|FOXC1|MKI67|RRM2|BLVRA|NDC80|ERBB2|UBE2T|GPR160|KRT5|MIA|ORC6|MYBL2|MYC|MDM2|TMEM45B,1090.148431099995,49
PHGDH,ok,49,24,EXO1|FOXA1|ESR1|KIF2C|BCL2|MLPH|CEP55|ACTR3B|CXXC5|MKI67|PTTG1|KRT5|CENPF|NDC80|RRM2|TYMS|BAG1|CCNB1|CDC6|MMP11|MDM2|TMEM45B|MYBL2|MYC,932.5973186999909,49
PTTG1,ok,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|CENPF|CCNB1|TYMS|MKI67|CCNE1|RRM2|MLPH|NUF2|FOXA1|PGR|ACTR3B|GRB7|CXXC5|TMEM45B|MYBL2|MDM2|ORC6|ERBB2,1388.3062298000004,49
RRM2,ok,47,23,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|ACTR3B|EGFR|TMEM45B|FOXA1|CDH3|MDM2|MYBL2|MMP11|SLC39A6|BAG1|BLVRA,1301.4364369999967,49
SFRP1,ok,38,19,FOXC1|KRT14|MIA|FOXA1|EGFR|PHGDH|MYC|CCNE1|TMEM45B|MDM2|ANLN|MELK|MMP11|NDC80|BAG1|KIF2C|CDC20|CEP55|BIRC5,1047.852795999992,49
SLC39A6,ok,46,23,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|EGFR|FGFR4|MELK|ANLN|UBE2C|PTTG1|BAG1|BLVRA|ACTR3B|KRT5|MDM2|TMEM45B|ORC6|CCNB1|UBE2T|RRM2|TYMS,865.1837895000062,49
TMEM45B,ok,49,24,MYC|GRB7|FGFR4|TYMS|MLPH|SLC39A6|UBE2T|RRM2|NUF2|ORC6|KRT5|EXO1|CEP55|MKI67|CCNE1|CDC6|CXXC5|BAG1|MDM2|CDC20|CDH3|MYBL2|CENPF|PGR,1104.564455700005,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|EXO1|RRM2|MKI67|CCNB1|CCNE1|MYC|NUF2|CENPF|MIA|TMEM45B|CXXC5|BCL2|CDC6|ERBB2|MDM2|MYBL2|SLC39A6|MMP11,973.971600600009,49
UBE2C,ok,49,24,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|GRB7|ORC6|MYBL2|CXXC5|TMEM45B|BLVRA,1064.665983800005,49
UBE2T,ok,38,19,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|CDC20|NUF2|RRM2|MKI67|CCNE1|FOXA1|CXXC5|TMEM45B|GPR160|FOXC1,921.2691940999939,49
