imputer,missing_rate,model,subtype,metric,mean,std,n_rows
"KNN(k=5,dist)",0.05,EnsembleSoft,Her2,f1,0.7913877205244124,0.03777958043595557,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Her2,precision,0.8255123050546839,0.05263253139445446,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Her2,recall,0.766050505050505,0.07039645898856685,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Basal,f1,0.9258848608687014,0.03249475212377461,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Basal,precision,0.9690646439484317,0.02180806750347218,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Basal,recall,0.8882229965156796,0.05489423895782036,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumA,f1,0.921919642215771,0.012097684029878096,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumA,precision,0.9058606945008356,0.019576457704698878,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumA,recall,0.9401428571428571,0.03701396114238828,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumB,f1,0.8800808329139153,0.01721150672452553,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumB,precision,0.8795726900314322,0.032288985902421935,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumB,recall,0.8823157894736842,0.033198021855170644,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Her2,f1,0.791225637694605,0.03545524392302266,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Her2,precision,0.8212618864940214,0.050782869205338525,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Her2,recall,0.7691818181818181,0.06818525304952583,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Basal,f1,0.9272829222615941,0.031645588509447785,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Basal,precision,0.9691456842175336,0.021682943280671624,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Basal,recall,0.8906039488966319,0.05334927344804209,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumA,f1,0.9232514300746897,0.012529122728826047,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumA,precision,0.9067301583788216,0.020214788561484263,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumA,recall,0.9418571428571428,0.03552456899221249,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumB,f1,0.8810844843554899,0.017882248601710265,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumB,precision,0.879728738419924,0.03327186108383273,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumB,recall,0.8839999999999999,0.030559262194154717,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Her2,f1,0.7922908738038149,0.038798935853132155,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Her2,precision,0.8253827803076412,0.05245075003411251,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Her2,recall,0.7673939393939392,0.06917157725437968,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Basal,f1,0.9283374254411886,0.030377717336204462,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Basal,precision,0.9698021805147456,0.021271370225627743,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Basal,recall,0.8920557491289199,0.05273159804949624,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumA,f1,0.9232946943341835,0.011219111700193544,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumA,precision,0.9063873678499468,0.019693940328401317,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumA,recall,0.9422857142857143,0.03453866842868038,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumB,f1,0.8805859144787357,0.01760220206209464,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumB,precision,0.8791796129899607,0.0311620535399885,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumB,recall,0.8835789473684211,0.03276746592963211,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Her2,f1,0.7932710752100327,0.037062091994042104,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Her2,precision,0.8283948087232059,0.048572896783055895,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Her2,recall,0.7664949494949496,0.06879278472702774,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Basal,f1,0.9292791811106015,0.02873740279746585,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Basal,precision,0.9693704552095022,0.022206659728975387,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Basal,recall,0.8939488966318235,0.04934006460045444,50
MissForest,0.05,EnsembleSoft,LumA,f1,0.9227262026806153,0.01190555803667633,50
MissForest,0.05,EnsembleSoft,LumA,precision,0.9058150323161914,0.019534271291264012,50
MissForest,0.05,EnsembleSoft,LumA,recall,0.9417142857142857,0.034973661774386794,50
MissForest,0.05,EnsembleSoft,LumB,f1,0.8814950663071653,0.01828687241305919,50
MissForest,0.05,EnsembleSoft,LumB,precision,0.8806404982513313,0.03306145846232195,50
MissForest,0.05,EnsembleSoft,LumB,recall,0.884,0.032841912472925554,50
MissForest,0.05,EnsembleSoft,Her2,f1,0.7921242906599919,0.03533794495609002,50
MissForest,0.05,EnsembleSoft,Her2,precision,0.8267699465615856,0.049436655011678765,50
MissForest,0.05,EnsembleSoft,Her2,recall,0.7660606060606061,0.06844041906028367,50
MissForest,0.05,EnsembleSoft,Basal,f1,0.9259767874516623,0.03124133959529938,50
MissForest,0.05,EnsembleSoft,Basal,precision,0.9657704500186566,0.02406255646105295,50
MissForest,0.05,EnsembleSoft,Basal,recall,0.8910801393728223,0.05249332583115881,50
SimpleMean,0.1,EnsembleSoft,LumA,f1,0.9193979287234019,0.012395988255269283,50
SimpleMean,0.1,EnsembleSoft,LumA,precision,0.9059554729650504,0.02383996344229556,50
SimpleMean,0.1,EnsembleSoft,LumA,recall,0.9348571428571428,0.03483285489436129,50
SimpleMean,0.1,EnsembleSoft,LumB,f1,0.8687601184987475,0.021588342314891925,50
SimpleMean,0.1,EnsembleSoft,LumB,precision,0.8657616109070286,0.035166716163098626,50
SimpleMean,0.1,EnsembleSoft,LumB,recall,0.8738947368421053,0.03998360226954835,50
SimpleMean,0.1,EnsembleSoft,Her2,f1,0.7875465327586068,0.04041135738110568,50
SimpleMean,0.1,EnsembleSoft,Her2,precision,0.8130506209139954,0.049339187275824474,50
SimpleMean,0.1,EnsembleSoft,Her2,recall,0.7695959595959596,0.07432984334374518,50
SimpleMean,0.1,EnsembleSoft,Basal,f1,0.9216116707560245,0.034156640892285386,50
SimpleMean,0.1,EnsembleSoft,Basal,precision,0.9666024642576028,0.027873350919572885,50
SimpleMean,0.1,EnsembleSoft,Basal,recall,0.8824738675958188,0.05457304773238512,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumA,f1,0.9202406563860922,0.012224533867145976,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumA,precision,0.9071976678153547,0.01978959900085949,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumA,recall,0.9352857142857144,0.03744800643789237,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumB,f1,0.8722802841654052,0.01769296297645703,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumB,precision,0.8662104209069088,0.03740892493730651,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumB,recall,0.8804210526315789,0.03159755985686809,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Her2,f1,0.792315358132192,0.039359690554057705,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Her2,precision,0.8237160513317023,0.05425183553288894,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Her2,recall,0.7691919191919192,0.07075409985884414,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Basal,f1,0.9265820980593119,0.029381758323720992,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Basal,precision,0.9719854672195531,0.02320644908895861,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Basal,recall,0.8872706155632986,0.05286963475745816,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumA,f1,0.9219652101864253,0.012834057446722539,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumA,precision,0.9080071854451386,0.02143766265122893,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumA,recall,0.9380000000000002,0.03714173579827849,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumB,f1,0.8750079383647362,0.017339551076612492,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumB,precision,0.8705469703507422,0.03619712489402443,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumB,recall,0.8816842105263157,0.03478595623038294,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Her2,f1,0.7920058386632696,0.039316536116244034,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Her2,precision,0.8239401138914734,0.04853151783583379,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Her2,recall,0.7678383838383838,0.0704908376051399,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,f1,0.926059163248133,0.030386924869455104,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,precision,0.9688863731565536,0.02533566284853113,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,recall,0.8886759581881535,0.05150183415330747,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,f1,0.9214725806159006,0.01351388325035363,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,precision,0.9084928510000119,0.01929919726266871,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,recall,0.9364285714285715,0.03821425165525307,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,f1,0.8747594906726478,0.016600335408570633,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,precision,0.8707247204306262,0.03570354494410978,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,recall,0.880842105263158,0.03235285138973883,50
