stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.05,1,1,0.8721309592612865,0.8671470342522973,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9197080291970803,0.9402985074626866,0.9,0.89,0.8476190476190476,0.9368421052631579,0.7956989247311828,0.7708333333333334,0.8222222222222222,0.8831168831168831,0.9714285714285714,0.8095238095238095,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.05,1,2,0.9044329294739804,0.8913324979114453,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040817,0.8961038961038961,0.9857142857142858,0.8901098901098901,0.9310344827586207,0.8526315789473684,0.8505747126436781,0.8809523809523809,0.8222222222222222,0.9382716049382716,0.9743589743589743,0.9047619047619048,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.05,1,3,0.8594141027012778,0.8513471177944861,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9128919860627178,0.891156462585034,0.9357142857142857,0.8449197860962567,0.8586956521739131,0.8315789473684211,0.7415730337078652,0.75,0.7333333333333333,0.9382716049382716,0.9743589743589743,0.9047619047619048,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.05,1,4,0.8889070018502643,0.8805481692034967,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9290780141843972,0.9225352112676056,0.9357142857142857,0.9025641025641026,0.88,0.9263157894736842,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.05,1,5,0.8760278321323063,0.8546024151287309,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9283276450511946,0.8888888888888888,0.9714285714285714,0.8795811518324608,0.875,0.8842105263157894,0.759493670886076,0.8571428571428571,0.6818181818181818,0.9367088607594937,1.0,0.8809523809523809,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.05,1,1,0.872997437955303,0.8694340016708437,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9063670411985019,0.952755905511811,0.8642857142857143,0.875,0.8053097345132744,0.9578947368421052,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.8974358974358975,0.9722222222222222,0.8333333333333334,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.05,1,2,0.9022489341961775,0.8880116959064328,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040817,0.8961038961038961,0.9857142857142858,0.8961748633879781,0.9318181818181818,0.8631578947368421,0.8604651162790697,0.9024390243902439,0.8222222222222222,0.9135802469135802,0.9487179487179487,0.8809523809523809,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.05,1,3,0.8749115128850469,0.8654866332497911,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9128919860627178,0.891156462585034,0.9357142857142857,0.851063829787234,0.8602150537634409,0.8421052631578947,0.7727272727272727,0.7906976744186046,0.7555555555555555,0.9629629629629629,1.0,0.9285714285714286,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.05,1,4,0.8690733014571717,0.8640799152352425,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.924187725631769,0.9343065693430657,0.9142857142857143,0.8844221105527639,0.8461538461538461,0.9263157894736842,0.7294117647058823,0.775,0.6888888888888889,0.9382716049382716,0.95,0.926829268292683,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.05,1,5,0.8773892907259446,0.8584985190248349,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9278350515463918,0.8940397350993378,0.9642857142857143,0.8795811518324608,0.875,0.8842105263157894,0.7654320987654321,0.8378378378378378,0.7045454545454546,0.9367088607594937,1.0,0.8809523809523809,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,LogReg,0.05,1,1,0.8538325787984671,0.8535401002506265,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8897058823529411,0.9166666666666666,0.8642857142857143,0.8383838383838383,0.8058252427184466,0.8736842105263158,0.8041237113402062,0.75,0.8666666666666667,0.8831168831168831,0.9714285714285714,0.8095238095238095,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,LogReg,0.05,1,2,0.8614941902490161,0.8621658312447785,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9225352112676056,0.9097222222222222,0.9357142857142857,0.8756756756756757,0.9,0.8526315789473684,0.7640449438202247,0.7727272727272727,0.7555555555555555,0.8837209302325582,0.8636363636363636,0.9047619047619048,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,LogReg,0.05,1,3,0.862799726786613,0.8552109440267334,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9204152249134948,0.8926174496644296,0.95,0.8369565217391305,0.8651685393258427,0.8105263157894737,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.9382716049382716,0.9743589743589743,0.9047619047619048,1067045,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,LogReg,0.05,1,4,0.8670919614317877,0.86872694948754,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9136690647482014,0.9202898550724637,0.9071428571428571,0.8586387434554974,0.8541666666666666,0.8631578947368421,0.7692307692307693,0.7608695652173914,0.7777777777777778,0.926829268292683,0.926829268292683,0.926829268292683,1067045,post_target_wise_impute,RFECA,mar
