imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,LumA,f1,0.9257562369398944,0.009864299108346644,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumA,precision,0.9077965932616223,0.022609266285433503,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumA,recall,0.9457142857142857,0.03373062558033599,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumB,f1,0.8814349861205419,0.021976405063422487,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumB,precision,0.8784698365103163,0.03209444166170579,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumB,recall,0.8863157894736842,0.04551947012724137,5,mar
OriginalRFECA,0.05,EnsembleSoft,Her2,f1,0.7866109255366175,0.04164888640038738,5,mar
OriginalRFECA,0.05,EnsembleSoft,Her2,precision,0.8210164835164836,0.057207960911381486,5,mar
OriginalRFECA,0.05,EnsembleSoft,Her2,recall,0.7585858585858586,0.06178153003383042,5,mar
OriginalRFECA,0.05,EnsembleSoft,Basal,f1,0.9269281117382382,0.024500567945799974,5,mar
OriginalRFECA,0.05,EnsembleSoft,Basal,precision,0.974029304029304,0.017740248563986472,5,mar
OriginalRFECA,0.05,EnsembleSoft,Basal,recall,0.8853658536585366,0.04539582235678178,5,mar
OriginalRFECA,0.05,SVC,LumA,f1,0.9220114629286925,0.012723957465875051,5,mar
OriginalRFECA,0.05,SVC,LumA,precision,0.9136725137286289,0.028081803028959785,5,mar
OriginalRFECA,0.05,SVC,LumA,recall,0.9328571428571427,0.047001953932463154,5,mar
OriginalRFECA,0.05,SVC,LumB,f1,0.8772483911120872,0.01662679983016904,5,mar
OriginalRFECA,0.05,SVC,LumB,precision,0.8636993632497486,0.046090162076256914,5,mar
OriginalRFECA,0.05,SVC,LumB,recall,0.8947368421052632,0.04707511531578505,5,mar
OriginalRFECA,0.05,SVC,Her2,f1,0.7882446131328941,0.05015081539038479,5,mar
OriginalRFECA,0.05,SVC,Her2,precision,0.8220644725467287,0.05055118148803623,5,mar
OriginalRFECA,0.05,SVC,Her2,recall,0.7586868686868686,0.06302050882205402,5,mar
OriginalRFECA,0.05,SVC,Basal,f1,0.929791914602041,0.025148547462045097,5,mar
OriginalRFECA,0.05,SVC,Basal,precision,0.9741880341880341,0.0253484014613155,5,mar
OriginalRFECA,0.05,SVC,Basal,recall,0.8901277584204415,0.03942999627795462,5,mar
OriginalRFECA,0.05,LogReg,LumA,f1,0.9148320869657269,0.014935406088905494,5,mar
OriginalRFECA,0.05,LogReg,LumA,precision,0.906667185745024,0.01276467371231706,5,mar
OriginalRFECA,0.05,LogReg,LumA,recall,0.9242857142857142,0.039641248358604574,5,mar
OriginalRFECA,0.05,LogReg,LumB,f1,0.8542713813827433,0.016467027987038946,5,mar
OriginalRFECA,0.05,LogReg,LumB,precision,0.8592256381292879,0.03432542455922831,5,mar
OriginalRFECA,0.05,LogReg,LumB,recall,0.8505263157894737,0.024003693159981878,5,mar
OriginalRFECA,0.05,LogReg,Her2,f1,0.7667391441374992,0.023516283765932795,5,mar
OriginalRFECA,0.05,LogReg,Her2,precision,0.7699926408622061,0.024315462361470162,5,mar
OriginalRFECA,0.05,LogReg,Her2,recall,0.7674747474747474,0.06626909305719372,5,mar
OriginalRFECA,0.05,LogReg,Basal,f1,0.9166316397551035,0.03152361953616154,5,mar
OriginalRFECA,0.05,LogReg,Basal,precision,0.9422506355433183,0.04840671583489485,5,mar
OriginalRFECA,0.05,LogReg,Basal,recall,0.8948896631823461,0.0490837319607792,5,mar
OriginalRFECA,0.05,RF,LumA,f1,0.9063416375772263,0.014715007955153864,5,mar
OriginalRFECA,0.05,RF,LumA,precision,0.8864238444487882,0.021600472038671107,5,mar
OriginalRFECA,0.05,RF,LumA,recall,0.9285714285714285,0.03944771791852596,5,mar
OriginalRFECA,0.05,RF,LumB,f1,0.8557016327587192,0.029421248411597538,5,mar
OriginalRFECA,0.05,RF,LumB,precision,0.8424758907980875,0.052911900328271,5,mar
OriginalRFECA,0.05,RF,LumB,recall,0.8715789473684211,0.03676684041383785,5,mar
OriginalRFECA,0.05,RF,Her2,f1,0.7742625475268948,0.028521667747027593,5,mar
OriginalRFECA,0.05,RF,Her2,precision,0.8305551715075031,0.054214498418060225,5,mar
OriginalRFECA,0.05,RF,Her2,recall,0.7317171717171717,0.07287303014558771,5,mar
OriginalRFECA,0.05,RF,Basal,f1,0.909483266863187,0.03904045299829361,5,mar
OriginalRFECA,0.05,RF,Basal,precision,0.9788051209103841,0.022062125747073887,5,mar
OriginalRFECA,0.05,RF,Basal,recall,0.8519163763066201,0.06774044499908755,5,mar
OriginalRFECA,0.05,GB,LumA,f1,0.9121295343537843,0.011342225980890071,5,mar
OriginalRFECA,0.05,GB,LumA,precision,0.8969509624576707,0.013686496498874946,5,mar
OriginalRFECA,0.05,GB,LumA,recall,0.9285714285714285,0.03072259023943794,5,mar
OriginalRFECA,0.05,GB,LumB,f1,0.859280494028188,0.008485941146455112,5,mar
OriginalRFECA,0.05,GB,LumB,precision,0.8528025701306762,0.032009305428853566,5,mar
OriginalRFECA,0.05,GB,LumB,recall,0.8673684210526316,0.0274492732850638,5,mar
OriginalRFECA,0.05,GB,Her2,f1,0.7628869664208391,0.05124662419824794,5,mar
OriginalRFECA,0.05,GB,Her2,precision,0.784515156544978,0.04054178594397658,5,mar
OriginalRFECA,0.05,GB,Her2,recall,0.7451515151515152,0.07677731199501504,5,mar
OriginalRFECA,0.05,GB,Basal,f1,0.9210449208550473,0.031678249446613634,5,mar
OriginalRFECA,0.05,GB,Basal,precision,0.9782117455801668,0.022677345041897928,5,mar
OriginalRFECA,0.05,GB,Basal,recall,0.8707317073170732,0.04356678093744453,5,mar
