imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,recall,0.745111111111111,0.0702471599187812,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,f1,0.9177889422045424,0.0356769281152212,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,precision,0.9535213462171731,0.03568818521174436,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,recall,0.8862833914053428,0.05147462455621772,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,f1,0.9122700412654255,0.011764385547607979,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,precision,0.899346347285256,0.021841474657664717,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,recall,0.9268571428571429,0.031270474342383545,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,f1,0.8566812028889582,0.023236857095525074,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,precision,0.8544062636624468,0.03998932096123825,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,recall,0.8612631578947368,0.03890583322453536,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,f1,0.7688976089864906,0.03959614054870995,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,precision,0.7954234609964314,0.048863867265192554,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,recall,0.7491212121212121,0.06800218440159105,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,f1,0.9180254664852943,0.03418723516625583,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,precision,0.9559313121257921,0.03271244471371741,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,recall,0.8848199767711964,0.05267309011198124,50
