gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
MDM2,ok,47,23,SLC39A6|ESR1|KRT5|SFRP1|KRT17|RRM2|KRT14|TYMS|FOXC1|PTTG1|MMP11|CDH3|CDC6|BCL2|UBE2T|MIA|GRB7|CEP55|MYBL2|NDC80|ORC6|ANLN|CENPF,1592.2483586000017,49
MELK,ok,46,23,CEP55|UBE2C|EXO1|PTTG1|KIF2C|ANLN|CDC20|UBE2T|TYMS|CCNE1|RRM2|CCNB1|BCL2|ACTR3B|SLC39A6|CXXC5|GPR160|FGFR4|TMEM45B|SFRP1|ERBB2|ORC6|BAG1,1113.795671800006,49
MIA,ok,46,23,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CCNE1|EGFR|CXXC5|ANLN|NDC80|TYMS|CEP55|EXO1|TMEM45B|NUF2|ERBB2|PTTG1|MMP11|MKI67|CENPF|UBE2T|MYBL2|GRB7,1157.0767766000063,49
MKI67,ok,47,23,CEP55|KIF2C|BIRC5|CENPF|MELK|PTTG1|ANLN|UBE2T|CCNB1|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|BCL2|CDC6|ORC6|MIA|KRT5|TMEM45B|KRT17|MYC,1160.2510937999905,49
MLPH,ok,47,23,FOXA1|NDC80|ANLN|CEP55|CXXC5|KIF2C|GPR160|CDH3|CDC20|EXO1|KRT5|EGFR|SLC39A6|UBE2T|MKI67|CENPF|MYC|KRT14|TMEM45B|BAG1|MYBL2|MDM2|ORC6,910.1106653000024,49
MMP11,ok,43,21,ACTR3B|BAG1|NUF2|SFRP1|CXXC5|MIA|NDC80|BCL2|MAPT|KRT5|MDM2|KIF2C|UBE2T|MLPH|GPR160|RRM2|CENPF|TYMS|MYBL2|UBE2C|KRT17,584.4678432999935,49
MYBL2,ok,27,13,NUF2|UBE2C|CEP55|BCL2|NDC80|MLPH|ANLN|SFRP1|PTTG1|MIA|KRT5|BIRC5|CENPF,1285.6158360000118,49
MYC,ok,46,23,TYMS|TMEM45B|ACTR3B|RRM2|FOXC1|MELK|KRT5|GPR160|CXXC5|UBE2T|ERBB2|MIA|PTTG1|NDC80|NAT1|ORC6|CCNE1|CDC20|MAPT|GRB7|MKI67|PHGDH|MYBL2,768.1789103000046,49
NAT1,ok,45,22,SLC39A6|CDC20|CCNE1|MAPT|KIF2C|BIRC5|CEP55|UBE2C|MELK|PGR|GPR160|MKI67|GRB7|FGFR4|TYMS|UBE2T|CDC6|NUF2|MYC|ERBB2|TMEM45B|BAG1,659.8992087000079,49
ORC6,ok,46,23,CDC20|SLC39A6|MKI67|KIF2C|TMEM45B|GPR160|UBE2C|CCNE1|RRM2|EXO1|PGR|FOXC1|CEP55|BAG1|NUF2|MYBL2|MELK|NDC80|PTTG1|MLPH|ESR1|CDC6|EGFR,1006.1264302000054,49
PGR,ok,49,24,MAPT|NAT1|UBE2C|KIF2C|CDC20|CEP55|EXO1|PTTG1|ANLN|FGFR4|FOXC1|MKI67|BLVRA|NDC80|RRM2|ERBB2|GPR160|MIA|NUF2|ORC6|MYC|MYBL2|MDM2|TMEM45B,765.9230347999983,49
PHGDH,ok,40,20,EXO1|KIF2C|FOXC1|MLPH|BCL2|CXXC5|ANLN|ACTR3B|MKI67|KRT5|PTTG1|MIA|CENPF|UBE2T|RRM2|GPR160|TYMS|BAG1|NUF2|CCNB1,628.4245222000027,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|CENPF|CCNB1|TYMS|MKI67|CCNE1|NUF2|RRM2|BCL2|PGR|ACTR3B|CXXC5|GRB7|TMEM45B|MYBL2|MDM2|ORC6|ERBB2,973.9648248000012,49
RRM2,ok,47,23,TYMS|MELK|UBE2T|PTTG1|UBE2C|CEP55|BCL2|KIF2C|CDC20|NDC80|NUF2|MYC|CENPF|EGFR|TMEM45B|GRB7|MDM2|ORC6|MYBL2|GPR160|SLC39A6|BAG1|ERBB2,974.993994000004,49
SFRP1,ok,48,24,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|GPR160|MYC|TMEM45B|MDM2|MMP11|MELK|NDC80|ERBB2|KIF2C|BAG1|CDC20|CEP55|RRM2|GRB7|ORC6|BIRC5|PTTG1|UBE2T,756.8719184000074,49
SLC39A6,ok,47,23,ESR1|BCL2|NAT1|CDC20|EGFR|MLPH|FGFR4|MELK|CEP55|MKI67|PTTG1|BAG1|BLVRA|GRB7|ACTR3B|TMEM45B|MDM2|ORC6|CCNB1|UBE2T|MYC|RRM2|TYMS,614.2145401000016,49
TMEM45B,ok,48,24,MYC|FGFR4|GRB7|TYMS|MLPH|UBE2T|SLC39A6|ACTR3B|RRM2|NUF2|ORC6|SFRP1|UBE2C|ANLN|CEP55|MKI67|CDC20|CXXC5|CDH3|MDM2|PGR|CENPF|MYBL2|CDC6,769.8450167999981,49
TYMS,ok,46,23,MELK|PTTG1|NDC80|UBE2T|UBE2C|CEP55|EXO1|RRM2|MKI67|CCNB1|MYC|CCNE1|CENPF|NUF2|MIA|MAPT|TMEM45B|CXXC5|BCL2|MDM2|MYBL2|SLC39A6|BAG1,693.7521550999954,49
UBE2C,ok,44,22,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|PGR|CDC6|MYBL2|CXXC5,699.3752832000027,49
UBE2T,ok,34,17,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|NUF2|BIRC5|CDC20|RRM2|MKI67|CCNE1|FOXA1|CXXC5|TMEM45B,634.6370497999887,49
