stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.3,0,1,0.829707166008793,0.8269005847953217,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8823529411764706,0.9090909090909091,0.8571428571428571,0.82,0.780952380952381,0.8631578947368421,0.7446808510638298,0.7142857142857143,0.7777777777777778,0.8717948717948718,0.9444444444444444,0.8095238095238095,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,0,2,0.9051004667953078,0.8942564745196324,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9419795221843004,0.9019607843137255,0.9857142857142858,0.8839779005524862,0.9302325581395349,0.8421052631578947,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.95,1.0,0.9047619047619048,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,0,3,0.8681176535783625,0.8625626566416039,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9225352112676056,0.9097222222222222,0.9357142857142857,0.8571428571428571,0.8617021276595744,0.8526315789473684,0.7415730337078652,0.75,0.7333333333333333,0.9512195121951219,0.975,0.9285714285714286,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,0,4,0.8623009348863129,0.8602474173237973,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9039145907473309,0.900709219858156,0.9071428571428571,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,0,5,0.8770001550173965,0.855197653223969,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9172413793103448,0.8866666666666667,0.95,0.8615384615384616,0.84,0.8842105263157894,0.7792207792207793,0.9090909090909091,0.6818181818181818,0.95,1.0,0.9047619047619048,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,0,1,0.8580118840471518,0.8512218045112783,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9124087591240876,0.9328358208955224,0.8928571428571429,0.8712871287128713,0.822429906542056,0.9263157894736842,0.7912087912087912,0.782608695652174,0.8,0.8571428571428571,0.9428571428571428,0.7857142857142857,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,0,2,0.8943716638133126,0.8855785296574771,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9342560553633218,0.9060402684563759,0.9642857142857143,0.8804347826086957,0.9101123595505618,0.8526315789473684,0.8260869565217391,0.8085106382978723,0.8444444444444444,0.9367088607594937,1.0,0.8809523809523809,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,0,3,0.8647925600196651,0.8607769423558896,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9219858156028369,0.9154929577464789,0.9285714285714286,0.8526315789473684,0.8526315789473684,0.8526315789473684,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9512195121951219,0.975,0.9285714285714286,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,0,4,0.8612256438974897,0.8616352874055057,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9130434782608695,0.9264705882352942,0.9,0.8615384615384616,0.84,0.8842105263157894,0.7191011235955056,0.7272727272727273,0.7111111111111111,0.9512195121951219,0.9512195121951219,0.9512195121951219,300042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,0,5,0.8579278718584473,0.8353981544771018,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9140893470790378,0.8807947019867549,0.95,0.8350515463917526,0.8181818181818182,0.8526315789473684,0.759493670886076,0.8571428571428571,0.6818181818181818,0.9230769230769231,1.0,0.8571428571428571,300042,post_target_wise_impute,RFECA,mcar
