gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
ORC6,ok,49,24,CDC20|MKI67|SLC39A6|KIF2C|TMEM45B|GPR160|UBE2C|CCNB1|EXO1|FOXC1|PGR|CEP55|BAG1|NUF2|PTTG1|UBE2T|MELK|KRT5|MLPH|ANLN|MYBL2|ESR1|BCL2|CDC6,1878.286474099994,49
PGR,ok,47,23,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|FGFR4|ANLN|FOXC1|MKI67|NDC80|BLVRA|ERBB2|RRM2|UBE2T|GPR160|MIA|NUF2|ORC6|MYBL2|MDM2|MYC,1478.921258199989,49
PHGDH,ok,49,24,EXO1|FOXA1|KIF2C|BCL2|MLPH|FOXC1|ACTR3B|CXXC5|MKI67|PTTG1|KRT5|CENPF|NDC80|RRM2|TYMS|BAG1|NUF2|CCNB1|CDC6|MDM2|TMEM45B|MMP11|MYBL2|MYC,1291.4147296000156,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|MKI67|CCNE1|RRM2|NUF2|MLPH|FOXA1|PHGDH|PGR|ACTR3B|GRB7|CXXC5|TMEM45B|MYBL2|ORC6|ERBB2,1908.8800535000046,49
RRM2,ok,48,24,TYMS|MELK|UBE2T|PTTG1|ANLN|UBE2C|BCL2|BIRC5|NDC80|NUF2|ESR1|MKI67|CENPF|ACTR3B|FOXA1|TMEM45B|MDM2|ORC6|MIA|MYBL2|SLC39A6|GPR160|BAG1|BLVRA,1841.8342673000006,49
SFRP1,ok,41,20,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|ESR1|MYC|BLVRA|CCNE1|TMEM45B|MDM2|ANLN|MMP11|MELK|BAG1|EXO1|CDC20|MYBL2|CEP55,1449.4951001000009,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|EGFR|FGFR4|MELK|PTTG1|CENPF|BAG1|BLVRA|ACTR3B|TMEM45B|ORC6|MDM2|ERBB2|CCNB1|NUF2|CDC6|RRM2|TYMS|MYC,1167.1354607000249,49
TMEM45B,ok,49,24,MYC|FGFR4|GRB7|TYMS|MLPH|UBE2T|SLC39A6|FOXA1|RRM2|NUF2|MELK|ORC6|KRT5|UBE2C|CEP55|MKI67|CXXC5|ESR1|CDC20|MDM2|CDH3|CENPF|MYBL2|PGR,1527.082576099987,49
TYMS,ok,49,24,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|ANLN|EXO1|RRM2|MKI67|CCNB1|MYC|CCNE1|NUF2|CENPF|MIA|CXXC5|EGFR|BCL2|ERBB2|MDM2|MYBL2|SLC39A6|BAG1,1400.995311799983,49
UBE2C,ok,46,23,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|PGR|ORC6|MYBL2|CXXC5|TMEM45B,1335.6358322000015,49
UBE2T,ok,47,23,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|TYMS|KIF2C|NUF2|CDC20|RRM2|MKI67|MLPH|FOXA1|CXXC5|TMEM45B|GRB7|KRT14|MYBL2|KRT5|ERBB2,1172.47204350002,49
