stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.05,0,1,0.8717160609877486,0.8695802005012531,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9044117647058824,0.9318181818181818,0.8785714285714286,0.8955223880597015,0.8490566037735849,0.9473684210526315,0.8297872340425532,0.7959183673469388,0.8666666666666667,0.8571428571428571,0.9428571428571428,0.7857142857142857,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.05,0,2,0.8942922214864506,0.8831453634085213,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040817,0.8961038961038961,0.9857142857142858,0.8839779005524862,0.9302325581395349,0.8421052631578947,0.8275862068965517,0.8571428571428571,0.8,0.926829268292683,0.95,0.9047619047619048,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.05,0,3,0.872302723157831,0.8684106098579784,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9192982456140351,0.903448275862069,0.9357142857142857,0.8494623655913979,0.8681318681318682,0.8315789473684211,0.7692307692307693,0.7608695652173914,0.7777777777777778,0.9512195121951219,0.975,0.9285714285714286,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.05,0,4,0.8729770783587809,0.86794374146749,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.931899641577061,0.935251798561151,0.9285714285714286,0.8775510204081632,0.8514851485148515,0.9052631578947369,0.7441860465116279,0.7804878048780488,0.7111111111111111,0.9382716049382716,0.95,0.926829268292683,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.05,0,5,0.8776225284204007,0.855291638186375,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.918918918918919,0.8717948717948718,0.9714285714285714,0.8723404255319149,0.8817204301075269,0.8631578947368421,0.7692307692307693,0.8823529411764706,0.6818181818181818,0.95,1.0,0.9047619047619048,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.05,0,1,0.858151319879286,0.8532163742690059,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9022556390977443,0.9523809523809523,0.8571428571428571,0.8720379146919431,0.7931034482758621,0.968421052631579,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.8717948717948718,0.9444444444444444,0.8095238095238095,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.05,0,2,0.9115823484972435,0.895749791144528,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9423728813559322,0.896774193548387,0.9928571428571429,0.8961748633879781,0.9318181818181818,0.8631578947368421,0.8809523809523809,0.9487179487179487,0.8222222222222222,0.926829268292683,0.95,0.9047619047619048,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.05,0,3,0.8717281545498924,0.8651942355889723,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9225352112676056,0.9097222222222222,0.9357142857142857,0.8631578947368421,0.8631578947368421,0.8631578947368421,0.75,0.7674418604651163,0.7333333333333333,0.9512195121951219,0.975,0.9285714285714286,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.05,0,4,0.8794437894118268,0.8743451616846996,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9347826086956522,0.9485294117647058,0.9214285714285714,0.8743718592964824,0.8365384615384616,0.9157894736842105,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.95,0.9743589743589743,0.926829268292683,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.05,0,5,0.8812935155806271,0.8615487582592846,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9246575342465754,0.8881578947368421,0.9642857142857143,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.7901234567901234,0.8648648648648649,0.7272727272727273,0.9367088607594937,1.0,0.8809523809523809,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.05,0,1,0.8738832315647084,0.8751253132832081,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8970588235294118,0.9242424242424242,0.8714285714285714,0.8686868686868687,0.8349514563106796,0.9052631578947369,0.8297872340425532,0.7959183673469388,0.8666666666666667,0.9,0.9473684210526315,0.8571428571428571,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.05,0,2,0.874828744568925,0.8721386800334169,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9263157894736842,0.9103448275862069,0.9428571428571428,0.8817204301075269,0.9010989010989011,0.8631578947368421,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.9047619047619048,0.9047619047619048,0.9047619047619048,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.05,0,3,0.8708816654131659,0.8646303258145365,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9246575342465754,0.8881578947368421,0.9642857142857143,0.8379888268156425,0.8928571428571429,0.7894736842105263,0.782608695652174,0.7659574468085106,0.8,0.9382716049382716,0.9743589743589743,0.9047619047619048,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.05,0,4,0.8682798023930822,0.8714525133973144,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.931899641577061,0.935251798561151,0.9285714285714286,0.8617021276595744,0.8709677419354839,0.8526315789473684,0.7526881720430108,0.7291666666666666,0.7777777777777778,0.926829268292683,0.926829268292683,0.926829268292683,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.05,0,5,0.8827666171508646,0.870132718159034,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9375,0.9121621621621622,0.9642857142857143,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.7710843373493976,0.8205128205128205,0.7272727272727273,0.9382716049382716,0.9743589743589743,0.9047619047619048,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.05,0,1,0.8538792164292517,0.8446219715956558,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8978102189781022,0.917910447761194,0.8785714285714286,0.8571428571428571,0.8055555555555556,0.9157894736842105,0.7956989247311828,0.7708333333333334,0.8222222222222222,0.8648648648648649,1.0,0.7619047619047619,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.05,0,2,0.8917973791771138,0.8769005847953216,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040817,0.8961038961038961,0.9857142857142858,0.8913043478260869,0.9213483146067416,0.8631578947368421,0.8235294117647058,0.875,0.7777777777777778,0.9135802469135802,0.9487179487179487,0.8809523809523809,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.05,0,3,0.8672155673451004,0.8565580618212197,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8904593639575972,0.8811188811188811,0.9,0.8247422680412371,0.8080808080808081,0.8421052631578947,0.7906976744186046,0.8292682926829268,0.7555555555555555,0.9629629629629629,1.0,0.9285714285714286,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.05,0,4,0.8607675392678548,0.8454719114860322,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8996539792387543,0.87248322147651,0.9285714285714286,0.875,0.865979381443299,0.8842105263157894,0.7317073170731707,0.8108108108108109,0.6666666666666666,0.9367088607594937,0.9736842105263158,0.9024390243902439,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.05,0,5,0.8362675150239917,0.8079830257461836,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8888888888888888,0.8407643312101911,0.9428571428571428,0.8290155440414507,0.8163265306122449,0.8421052631578947,0.7297297297297297,0.9,0.6136363636363636,0.8974358974358975,0.9722222222222222,0.8333333333333334,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,GB,0.05,0,1,0.8585859253773452,0.8556808688387636,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.920863309352518,0.927536231884058,0.9142857142857143,0.8958333333333334,0.8865979381443299,0.9052631578947369,0.7843137254901961,0.7017543859649122,0.8888888888888888,0.8333333333333334,1.0,0.7142857142857143,50042,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,GB,0.05,0,2,0.8829102439026482,0.8709482038429407,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9419795221843004,0.9019607843137255,0.9857142857142858,0.8961748633879781,0.9318181818181818,0.8631578947368421,0.8045977011494253,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.9230769230769231,0.8571428571428571,50042,post_target_wise_impute,RFECA,mcar
