stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.05,0,50042,0,0.6107631328917148,0.4028106636086227,4020,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,6978.786118599994,0.1339968999964185,12300,12300,0,16
