missing_rate,simplemean_rmse,best_rfeca,best_rfeca_rmse,rmse_reduction,pct_reduction
0.05,1.0667378370555554,RFECA_SVR(k=20),0.6734393084175555,0.39329852863799986,36.869277059075294
0.1,1.063283952989402,RFECA_SVR(k=20),0.685857470769276,0.3774264822201261,35.49630192000913
0.2,1.0675325388276042,RFECA_SVR(k=10),0.7059020033174649,0.36163053551013935,33.875364202696126
0.3,1.0688084698772478,RFECA_SVR(k=10),0.7293349315575418,0.33947353831970595,31.761868275491338
