imputer,missing_rate,rmse_mean,rmse_std,mae_mean,mae_std,n_rows,n_masked_total,corr_frobenius_mean,corr_frobenius_std,corr_frobenius_rel_mean,corr_frobenius_rel_std,corr_mae_offdiag_mean,corr_mae_offdiag_std,corr_rv_mean,corr_rv_std
"KNN(k=5,dist)",0.1,1.9504051449672393,0.18357414317026374,1.3336227281591313,0.13410389879757634,6,1160,2.4830367508773583,0.3836592945200316,0.1073037215844368,0.01755100443602282,0.03604720717449008,0.005104841712278086,0.9942703275878326,0.0017519975045302992
MissForest,0.1,1.81147748550944,0.17671833548415097,1.2367930335208832,0.12632166513559712,6,1160,2.3042291155116983,0.42945317998755383,0.09951847108986984,0.01907592439940854,0.033004613222704586,0.006203693357520872,0.995066815260969,0.0019347686337646288
RFECA_SVR(k=5),0.1,1.9527800765331007,0.24493338066442416,1.3142924128863314,0.1430793104922165,6,1160,2.4952824596548098,0.33919685575760744,0.10771512658996696,0.014970113606356668,0.035394643734255736,0.004716654402529447,0.9943222255304641,0.001557725433887649
SimpleMean,0.1,2.789694899991004,0.3075356012936388,2.0483277620361973,0.20847582345773474,6,1160,3.7931375634306175,0.3387205310720253,0.16369833372412507,0.014939016284425274,0.05822173985350928,0.00504920743743699,0.9881785412656665,0.002249295361420866
