imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.05,LogReg,LumA,precision,0.9121349255737817,0.012688248210576562,5,mcar
OriginalRFECA,0.05,LogReg,LumA,recall,0.9285714285714285,0.039447717918525915,5,mcar
OriginalRFECA,0.05,LogReg,LumB,f1,0.8613999920108363,0.008547913476150403,5,mcar
OriginalRFECA,0.05,LogReg,LumB,precision,0.8666466188051978,0.021367413718561636,5,mcar
OriginalRFECA,0.05,LogReg,LumB,recall,0.8568421052631578,0.019122002236405193,5,mcar
OriginalRFECA,0.05,LogReg,Her2,f1,0.7842124228844446,0.03903311428218457,5,mcar
OriginalRFECA,0.05,LogReg,Her2,precision,0.7928422928422928,0.05687400593902161,5,mcar
OriginalRFECA,0.05,LogReg,Her2,recall,0.7809090909090909,0.07093793479371,5,mcar
OriginalRFECA,0.05,LogReg,Basal,f1,0.9217154326402461,0.03649334529009694,5,mcar
OriginalRFECA,0.05,LogReg,Basal,precision,0.9360265788030961,0.027629130143338797,5,mcar
OriginalRFECA,0.05,LogReg,Basal,recall,0.9091753774680604,0.05670368188080426,5,mcar
OriginalRFECA,0.05,RF,LumA,f1,0.9020582394560577,0.014258053372041984,5,mcar
OriginalRFECA,0.05,RF,LumA,precision,0.8783832296811325,0.026782097123045093,5,mcar
OriginalRFECA,0.05,RF,LumA,recall,0.9285714285714286,0.03677010764638214,5,mcar
OriginalRFECA,0.05,RF,LumB,f1,0.8556124021773194,0.02566605327801055,5,mcar
OriginalRFECA,0.05,RF,LumB,precision,0.8442801218771313,0.05477354669751324,5,mcar
OriginalRFECA,0.05,RF,LumB,recall,0.8694736842105264,0.025350725429036436,5,mcar
OriginalRFECA,0.05,RF,Her2,f1,0.7746992201277579,0.04564069111931892,5,mcar
OriginalRFECA,0.05,RF,Her2,precision,0.8385882352941177,0.06165936394927991,5,mcar
OriginalRFECA,0.05,RF,Her2,recall,0.7272727272727273,0.0858288718636283,5,mcar
OriginalRFECA,0.05,RF,Basal,f1,0.9033300844704353,0.0439491782312309,5,mcar
OriginalRFECA,0.05,RF,Basal,precision,0.9794871794871796,0.02808833628231623,5,mcar
OriginalRFECA,0.05,RF,Basal,recall,0.8423925667828106,0.08135430461937383,5,mcar
OriginalRFECA,0.05,GB,LumA,f1,0.918011690589096,0.007282090066059059,5,mcar
OriginalRFECA,0.05,GB,LumA,precision,0.9008706644713221,0.02211113576792447,5,mcar
OriginalRFECA,0.05,GB,LumA,recall,0.9371428571428572,0.033273756282434605,5,mcar
OriginalRFECA,0.05,GB,LumB,f1,0.877098259862786,0.006522685181311204,5,mcar
OriginalRFECA,0.05,GB,LumB,precision,0.8693785453545615,0.028216625189778022,5,mcar
OriginalRFECA,0.05,GB,LumB,recall,0.8863157894736842,0.027246692853778506,5,mcar
OriginalRFECA,0.05,GB,Her2,f1,0.7989072632099795,0.06122626106100548,5,mcar
OriginalRFECA,0.05,GB,Her2,precision,0.835647088103534,0.06275841443173849,5,mcar
OriginalRFECA,0.05,GB,Her2,recall,0.7717171717171717,0.09630453686103459,5,mcar
OriginalRFECA,0.05,GB,Basal,f1,0.9158954935392865,0.036194031729861575,5,mcar
OriginalRFECA,0.05,GB,Basal,precision,0.9731999682464079,0.03226450282307017,5,mcar
OriginalRFECA,0.05,GB,Basal,recall,0.8659698025551684,0.04956472358401892,5,mcar
