stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.05,4,4050054,0,0.5943293081711918,0.3976411974523214,4020,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,6131.999712399993,0.10967589999199845,12300,12300,0,16
