gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
NUF2,ok,32,16,NDC80|UBE2T|CEP55|CCNB1|ANLN|UBE2C|EXO1|PTTG1|KIF2C|TYMS|CDC20|MKI67|CCNE1|FOXA1|TMEM45B|MYBL2,2063.523265900003,49
CDH3,ok,49,24,KRT17|EGFR|KRT5|MLPH|CCNE1|BCL2|MIA|CDC20|KIF2C|ANLN|EXO1|KRT14|ACTR3B|UBE2C|BIRC5|PTTG1|NDC80|GRB7|BAG1|NUF2|CDC6|MMP11|CCNB1|TMEM45B,1487.8628994000028,49
CENPF,ok,40,20,UBE2C|EXO1|CEP55|KIF2C|CDC20|MELK|MKI67|UBE2T|CCNB1|TYMS|MLPH|NAT1|CDC6|RRM2|FOXC1|ORC6|GRB7|EGFR|BLVRA|ERBB2,1828.5404756000207,49
CEP55,ok,48,24,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|UBE2T|MKI67|NDC80|CCNB1|MLPH|NUF2|FOXA1|BCL2|GPR160|CDC6|FOXC1|KRT5|MYBL2|TMEM45B|KRT14|ORC6,2162.6097891999816,49
CXXC5,ok,42,21,ESR1|MLPH|FOXC1|EGFR|ACTR3B|MAPT|PHGDH|CCNE1|MIA|ANLN|NDC80|GPR160|KIF2C|TYMS|CDC20|CEP55|BLVRA|UBE2T|RRM2|PTTG1|UBE2C,1818.2198006000253,49
EGFR,ok,46,23,ESR1|CDH3|FOXA1|FOXC1|KRT5|CXXC5|BCL2|SFRP1|CCNE1|PHGDH|ANLN|MIA|CDC20|EXO1|NDC80|PTTG1|KRT14|BLVRA|CENPF|MDM2|NUF2|CDC6|CCNB1,2315.9393209999835,49
ERBB2,ok,49,24,GRB7|FGFR4|CDC6|MYC|FOXA1|MIA|ACTR3B|NAT1|TYMS|MAPT|CCNE1|EXO1|CENPF|NDC80|BLVRA|MDM2|CDC20|GPR160|BAG1|KIF2C|MKI67|UBE2T|PTTG1|ANLN,1843.9964113000024,49
ESR1,ok,40,20,BCL2|FOXA1|SLC39A6|MAPT|EGFR|NAT1|CXXC5|MELK|KIF2C|SFRP1|PGR|NDC80|UBE2C|PTTG1|FGFR4|GRB7|MKI67|RRM2|UBE2T|ERBB2,1405.1360010000062,49
EXO1,ok,46,23,CEP55|MELK|UBE2C|KIF2C|PTTG1|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|FOXA1|PHGDH|BCL2|NUF2|CDH3|ACTR3B|CDC6|MIA|ORC6|BAG1|MYBL2,2062.842443099973,49
FGFR4,ok,48,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CDC20|CCNE1|EXO1|UBE2C|KIF2C|CEP55|MKI67|MELK|CENPF|PTTG1|CCNB1|UBE2T|BAG1|BLVRA|MDM2|FOXA1|MLPH|GPR160,1603.037550500012,49
FOXA1,ok,42,21,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|ANLN|CEP55|NDC80|EXO1|KRT17|UBE2C|BCL2|PTTG1|MKI67|UBE2T|RRM2|ERBB2|BAG1,1947.646075800003,49
FOXC1,ok,49,24,FOXA1|SFRP1|KRT17|ACTR3B|CXXC5|EGFR|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|CEP55|NDC80|CENPF|ERBB2|NUF2|UBE2T|ORC6|RRM2|MDM2|MYBL2|CDC6|CCNB1,1513.2132188999967,49
GPR160,ok,49,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|CDH3|ACTR3B|BIRC5|EGFR|MKI67|BLVRA|CEP55|MELK|ANLN|CXXC5|MYC|BCL2|ORC6|CCNB1|UBE2T|CDC6|MMP11|FGFR4|MYBL2,1608.4349120999977,49
GRB7,ok,43,21,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CDC20|CCNE1|CEP55|KIF2C|CENPF|ANLN|UBE2T|PTTG1|RRM2|MKI67|BIRC5|MDM2|MYC|BAG1|TYMS,1617.4057426999789,49
KIF2C,ok,49,24,CDC20|UBE2C|CEP55|EXO1|BIRC5|MKI67|NDC80|UBE2T|CCNB1|PHGDH|NUF2|BCL2|CDH3|RRM2|PGR|CXXC5|CDC6|KRT5|GRB7|ORC6|KRT17|MYBL2|BAG1|ERBB2,2032.6314907999767,49
NDC80,ok,48,24,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2T|UBE2C|EXO1|TYMS|MLPH|CCNE1|FOXA1|MKI67|MAPT|RRM2|CXXC5|FOXC1|CDH3|CDC6|MYC|MMP11|MYBL2|GRB7|MDM2,2215.117083000019,49
KRT14,ok,40,20,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|CXXC5|EGFR|ACTR3B|GPR160|BIRC5|UBE2T|MKI67|CEP55|MYBL2|NUF2|ERBB2|KIF2C|GRB7,2034.3249007000122,49
KRT17,ok,40,20,KRT5|KRT14|SFRP1|FOXC1|CDH3|MLPH|PHGDH|CCNE1|BCL2|MDM2|ANLN|KIF2C|CDC20|BIRC5|CCNB1|NDC80|CENPF|ORC6|GRB7|MKI67,1707.4785525999905,49
KRT5,ok,49,24,KRT17|KRT14|SFRP1|FOXC1|FOXA1|CDH3|MIA|EGFR|CXXC5|ACTR3B|PHGDH|BLVRA|SLC39A6|BCL2|ANLN|NDC80|CEP55|TMEM45B|MDM2|MKI67|NUF2|CENPF|ORC6|UBE2T,2149.469899799995,49
MAPT,ok,47,23,ESR1|MLPH|PGR|BCL2|EXO1|KIF2C|CDC20|CXXC5|UBE2C|PTTG1|NDC80|MKI67|GRB7|RRM2|TYMS|CCNB1|ERBB2|BAG1|BLVRA|MDM2|MMP11|MYBL2|MYC,1268.99161930001,49
MDM2,ok,45,22,SLC39A6|SFRP1|KRT5|EGFR|RRM2|TYMS|BAG1|MLPH|FOXC1|GRB7|CDC6|MYC|UBE2T|MIA|TMEM45B|NDC80|CEP55|CDC20|KIF2C|MKI67|PGR|NUF2,2818.3628206999856,49
MELK,ok,48,24,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|CCNB1|FOXA1|ESR1|BCL2|EGFR|FOXC1|GPR160|MYC|TMEM45B|MYBL2|BAG1|ORC6|MDM2,1918.4778941000113,49
MIA,ok,43,21,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CCNE1|CXXC5|EGFR|ANLN|NDC80|TYMS|CEP55|BIRC5|EXO1|NUF2|MKI67|PTTG1|ERBB2|MMP11|MYBL2|GRB7,2086.937727499986,49
MKI67,ok,48,24,CEP55|KIF2C|EXO1|CENPF|BIRC5|MELK|PTTG1|NDC80|CCNB1|TYMS|MLPH|GPR160|ACTR3B|FOXC1|BCL2|RRM2|ORC6|FGFR4|MIA|KRT5|TMEM45B|MYBL2|MYC|KRT17,2061.2177922999836,49
MLPH,ok,49,24,FOXA1|CCNE1|ANLN|NDC80|CXXC5|CEP55|KIF2C|GPR160|EXO1|CDC20|PTTG1|SLC39A6|NUF2|UBE2T|MKI67|MYC|CENPF|BLVRA|TMEM45B|BAG1|MYBL2|MDM2|ORC6|FGFR4,1488.4625169000064,49
MMP11,ok,40,20,BAG1|SFRP1|NUF2|ACTR3B|MIA|CXXC5|NDC80|BCL2|MAPT|MLPH|MKI67|MDM2|KIF2C|CDH3|TYMS|RRM2|CCNE1|GPR160|ANLN|MELK,1001.3036427999905,49
MYBL2,ok,21,10,NUF2|UBE2C|CCNB1|CEP55|NDC80|RRM2|MIA|KRT14|PTTG1|EXO1,2213.046704299981,49
MYC,ok,48,24,TYMS|TMEM45B|ACTR3B|SFRP1|FOXC1|RRM2|MELK|KRT5|GPR160|MIA|CXXC5|UBE2T|ERBB2|NDC80|NAT1|ORC6|CCNE1|MAPT|GRB7|MKI67|PHGDH|CDC6|CENPF|BCL2,1337.0644180999952,49
NAT1,ok,44,22,ESR1|SLC39A6|CDC20|MAPT|UBE2C|BIRC5|CEP55|MELK|PGR|EXO1|GPR160|CENPF|GRB7|FGFR4|CXXC5|UBE2T|CDC6|MYC|NUF2|ERBB2|ORC6|TMEM45B,1179.4412744000147,49
ORC6,ok,48,24,CDC20|SLC39A6|CENPF|MKI67|TMEM45B|GPR160|CCNB1|EXO1|CCNE1|FOXC1|PGR|CEP55|BAG1|UBE2T|PTTG1|KRT5|MDM2|MLPH|NDC80|MIA|MYBL2|ESR1|EGFR|CDC6,1711.7109737000137,49
PGR,ok,48,24,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|FGFR4|ANLN|FOXC1|MKI67|RRM2|NDC80|BLVRA|UBE2T|ERBB2|GPR160|MIA|CDC6|ORC6|MYBL2|MYC|MDM2|TMEM45B,1356.7109477999911,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|MLPH|FOXC1|CEP55|EGFR|ACTR3B|CXXC5|MKI67|PTTG1|KRT5|CENPF|NDC80|RRM2|TYMS|BAG1|CCNB1|CDC6|MDM2|TMEM45B|MMP11|MYBL2|MYC,1158.5100653000118,49
PTTG1,ok,47,23,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|MKI67|CCNE1|NUF2|RRM2|MLPH|FOXA1|PGR|ACTR3B|CXXC5|GRB7|MYBL2|BAG1|ORC6|ERBB2,1689.1134951999993,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|ANLN|UBE2C|BCL2|BIRC5|NDC80|NUF2|ESR1|MKI67|CENPF|ACTR3B|CDC6|FOXA1|TMEM45B|MDM2|ORC6|MYBL2|SLC39A6|BAG1|GPR160|BLVRA,1664.7381352999946,49
SFRP1,ok,39,19,KRT5|FOXC1|KRT14|KRT17|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|TMEM45B|MDM2|ANLN|MMP11|MELK|BAG1|KIF2C|CDC20|CEP55,1370.175528599997,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CDC20|MLPH|EGFR|FGFR4|MELK|PTTG1|CENPF|BAG1|BLVRA|ACTR3B|TMEM45B|MDM2|ORC6|ERBB2|CCNB1|UBE2T|NUF2|CDC6|MYC|TYMS|RRM2,1098.9173343000002,49
TMEM45B,ok,49,24,MYC|FGFR4|GRB7|MLPH|UBE2T|SLC39A6|FOXA1|RRM2|SFRP1|ORC6|NDC80|MELK|KRT5|UBE2C|EXO1|CEP55|MKI67|CXXC5|CCNB1|MDM2|CDH3|PGR|MYBL2|CENPF,1431.1534369,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|UBE2C|ANLN|EXO1|RRM2|MLPH|MKI67|CCNB1|MYC|CCNE1|CENPF|NUF2|MIA|CXXC5|BCL2|CDC6|BLVRA|MDM2|SLC39A6|MMP11|BAG1,1276.7772614000132,49
UBE2C,ok,44,22,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|ORC6|MYBL2|CXXC5|TMEM45B,1257.2401141999871,49
UBE2T,ok,38,19,EXO1|PTTG1|MELK|UBE2C|ANLN|NDC80|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|FOXA1|ACTR3B|CXXC5|TMEM45B|GPR160|FOXC1,1131.5202513000113,49
