stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.3,1,1300045,0,0.6264848765100035,0.4111946581137224,24120,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,3459.2772687000106,0.32966730000043754,12300,12300,0,16
