stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.3,1,1,0.8706009433726437,0.8667919799498747,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.915129151291513,0.9465648854961832,0.8857142857142857,0.8514851485148515,0.8037383177570093,0.9052631578947369,0.8210526315789474,0.78,0.8666666666666667,0.8947368421052632,1.0,0.8095238095238095,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,1,2,0.8949382028875772,0.88359440267335,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177475,0.8954248366013072,0.9785714285714285,0.8901098901098901,0.9310344827586207,0.8526315789473684,0.8409090909090909,0.8604651162790697,0.8222222222222222,0.9135802469135802,0.9487179487179487,0.8809523809523809,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,1,3,0.8573150135058851,0.8528822055137844,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9122807017543859,0.896551724137931,0.9285714285714286,0.8297872340425532,0.8387096774193549,0.8210526315789474,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.9285714285714286,0.9285714285714286,0.9285714285714286,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,1,4,0.8868822053172427,0.8756828555127657,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9300699300699301,0.910958904109589,0.95,0.8900523560209425,0.8854166666666666,0.8947368421052632,0.7906976744186046,0.8292682926829268,0.7555555555555555,0.9367088607594937,0.9736842105263158,0.9024390243902439,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.3,1,5,0.8461356391636728,0.8237639553429027,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9047619047619048,0.8636363636363636,0.95,0.8481675392670157,0.84375,0.8526315789473684,0.7341772151898734,0.8285714285714286,0.6590909090909091,0.8974358974358975,0.9722222222222222,0.8333333333333334,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,1,1,0.8550307148225194,0.8543024227234753,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8973384030418251,0.959349593495935,0.8428571428571429,0.8571428571428571,0.782608695652174,0.9473684210526315,0.8163265306122449,0.7547169811320755,0.8888888888888888,0.8493150684931506,1.0,0.7380952380952381,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,1,2,0.8948608424672255,0.883500417710944,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9305555555555556,0.9054054054054054,0.9571428571428572,0.8829787234042553,0.8924731182795699,0.8736842105263158,0.8409090909090909,0.8604651162790697,0.8222222222222222,0.925,0.9736842105263158,0.8809523809523809,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,1,3,0.8502789277411636,0.8451441102756891,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.911660777385159,0.9020979020979021,0.9214285714285714,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.7415730337078652,0.75,0.7333333333333333,0.926829268292683,0.95,0.9047619047619048,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,1,4,0.8874777440129915,0.8805481692034967,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9390681003584229,0.9424460431654677,0.9357142857142857,0.8934010152284264,0.8627450980392157,0.9263157894736842,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.95,0.9743589743589743,0.926829268292683,1300045,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.3,1,5,0.8479450072606718,0.8237639553429027,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9047619047619048,0.8636363636363636,0.95,0.84375,0.8350515463917526,0.8526315789473684,0.7341772151898734,0.8285714285714286,0.6590909090909091,0.9090909090909091,1.0,0.8333333333333334,1300045,post_target_wise_impute,RFECA,mcar
