gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.4863434413225737,0.3152928026328435,0.48104061590657465,0.6954911811193172,0.345187725864641,1140,468,49,24,FOXA1|MLPH|FOXC1|MIA|CCNE1|MELK|EXO1|ANLN|CEP55|NDC80|BLVRA|MKI67|UBE2C|PTTG1|NUF2|TMEM45B|PGR|ERBB2|KRT14|MYBL2|BAG1|CDC6|MDM2|GRB7,0.5406235509512333,1116.3109790000017,17.72728730000381,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
ANLN,0.30800778823861646,0.2298489930720678,0.7257362694853378,0.8571885864809641,0.8686885886101086,1120,488,27,13,MELK|CEP55|PTTG1|NDC80|UBE2C|UBE2T|MLPH|NUF2|MKI67|BCL2|RRM2|ACTR3B|EGFR,0.3017029543872888,1057.8309303999995,5.246830099989893,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
BAG1,0.3050308719501463,0.2198840385921882,0.1820918861442845,0.43257073138022717,0.4358553627241009,1118,490,43,21,SLC39A6|BCL2|PHGDH|MMP11|MDM2|CDC20|MLPH|SFRP1|EXO1|FOXA1|FOXC1|NAT1|ORC6|UBE2C|PTTG1|GPR160|MELK|CDC6|RRM2|ANLN|CCNB1,0.3027848467881858,1443.3755783000088,17.395094399995287,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
BCL2,0.6312052049603308,0.48487954398940103,0.6655687226961393,0.8175401773599569,0.806148445475509,1132,476,46,23,ESR1|SLC39A6|EXO1|EGFR|ANLN|MELK|PHGDH|FOXA1|MLPH|RRM2|FGFR4|UBE2C|CEP55|BIRC5|UBE2T|BAG1|NDC80|MKI67|TYMS|CCNB1|MMP11|BLVRA|MYBL2,0.6696569547067643,847.9756476000039,11.772627500002272,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
BIRC5,0.5194684036028138,0.37577331774844774,0.7151789654433913,0.8457568386348141,0.8586483467188861,1127,481,38,19,KIF2C|CDC20|UBE2C|CEP55|EXO1|PTTG1|MKI67|CCNE1|ANLN|CCNB1|TYMS|MLPH|RRM2|GPR160|ACTR3B|CDC6|MIA|CXXC5|GRB7,0.48365354212934514,918.435851400005,9.254339999999502,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
BLVRA,0.663658570054485,0.4935393998989017,0.27082965481199384,0.5358167971728963,0.5380939365029394,1151,457,37,18,ACTR3B|GPR160|MLPH|MIA|SLC39A6|CCNE1|MYC|PGR|ESR1|MKI67|TYMS|CENPF|BIRC5|UBE2C|FGFR4|ANLN|PTTG1|NDC80,0.6058847363609766,1033.5427308999933,10.489813000007416,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
CCNB1,0.32448279608134545,0.25117915983705097,0.729833918269105,0.8546261969314526,0.8519777309720853,1120,488,49,24,NDC80|PTTG1|UBE2C|CENPF|CEP55|BIRC5|NUF2|MELK|ANLN|TYMS|MKI67|CCNE1|MLPH|MAPT|FGFR4|MYBL2|ORC6|MDM2|KRT17|BLVRA|EGFR|TMEM45B|CXXC5|FOXC1,0.36301099411511095,1067.0853780000034,19.361019999996643,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
CCNE1,0.4648904261400359,0.3175621191593075,0.7096150787758744,0.8443123494143511,0.8376448285761918,1162,446,44,22,CDC20|KIF2C|MELK|EXO1|FOXA1|UBE2C|BIRC5|MLPH|PTTG1|CDH3|FOXC1|GPR160|EGFR|TYMS|NUF2|MIA|RRM2|CDC6|FGFR4|GRB7|MYC|ERBB2,0.4844984458809062,1051.103379600012,15.03804549999768,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
CDC20,0.38023356998691576,0.290708436882576,0.8938523350941621,0.9455951630497258,0.9421392256378854,1093,515,49,24,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|EXO1|CENPF|CCNE1|NDC80|UBE2T|BCL2|GPR160|NUF2|RRM2|PGR|CDC6|CXXC5|GRB7|ORC6|BAG1|MYBL2|ERBB2|MDM2,0.369317670885776,1044.6142528000055,17.48666239999875,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
CDC6,0.2160482455105775,0.13796486649885056,0.20068543556616503,0.4690593536503553,0.43264372865391537,1113,495,15,7,EXO1|CEP55|ERBB2|BIRC5|CCNB1|KIF2C|ANLN,0.19903757561200458,1337.5809485000063,2.063066799993976,ok,49,0,1300045,fff06ad400077b59,mcar,0.3,1,3459.757751900004,1
