imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.3,EnsembleSoft,LumA,f1,0.9194790542990964,0.01270029473071263,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumA,precision,0.9026273427962748,0.03003751098977151,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumA,recall,0.9385714285714286,0.034478623960420486,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumB,f1,0.8619204335910506,0.02700291793752188,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumB,precision,0.8605298289203303,0.048921412275721124,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumB,recall,0.8652631578947367,0.034432478386939226,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Her2,f1,0.7890914603503377,0.04374130032064079,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Her2,precision,0.816803824649542,0.03362004161291815,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Her2,recall,0.7673737373737374,0.0804534516465813,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Basal,f1,0.9142066551571327,0.01852984278347835,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Basal,precision,0.964639162007583,0.02712964705025922,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Basal,recall,0.8709639953542393,0.04898985818655943,5,mcar
OriginalRFECA,0.3,SVC,LumA,f1,0.9166769482205736,0.017571916484275817,5,mcar
OriginalRFECA,0.3,SVC,LumA,precision,0.9145870615602147,0.037470197004172326,5,mcar
OriginalRFECA,0.3,SVC,LumA,recall,0.9214285714285715,0.04601463830973259,5,mcar
OriginalRFECA,0.3,SVC,LumB,f1,0.8596650454708972,0.029292541060512923,5,mcar
OriginalRFECA,0.3,SVC,LumB,precision,0.8387862179883319,0.041655290993092634,5,mcar
OriginalRFECA,0.3,SVC,LumB,recall,0.8842105263157893,0.052102604929535064,5,mcar
OriginalRFECA,0.3,SVC,Her2,f1,0.7800855461768381,0.04680695409258663,5,mcar
OriginalRFECA,0.3,SVC,Her2,precision,0.7997263149526124,0.04755609702610559,5,mcar
OriginalRFECA,0.3,SVC,Her2,recall,0.7673737373737374,0.08918654250126681,5,mcar
OriginalRFECA,0.3,SVC,Basal,f1,0.9120470491753485,0.03798275785770307,5,mcar
OriginalRFECA,0.3,SVC,Basal,precision,0.9796086369770581,0.021041295955097326,5,mcar
OriginalRFECA,0.3,SVC,Basal,recall,0.8567944250871079,0.07488204894963128,5,mcar
OriginalRFECA,0.3,LogReg,LumA,f1,0.9161367708468425,0.012380953182712469,5,mcar
OriginalRFECA,0.3,LogReg,LumA,precision,0.9094976021922815,0.01661987350594044,5,mcar
OriginalRFECA,0.3,LogReg,LumA,recall,0.9242857142857144,0.03996171637342678,5,mcar
OriginalRFECA,0.3,LogReg,LumB,f1,0.8565517911814743,0.0226090381824233,5,mcar
OriginalRFECA,0.3,LogReg,LumB,precision,0.8606979082047637,0.04203367457950742,5,mcar
OriginalRFECA,0.3,LogReg,LumB,recall,0.8547368421052631,0.04170865843401883,5,mcar
OriginalRFECA,0.3,LogReg,Her2,f1,0.7645990660552104,0.04373712798018265,5,mcar
OriginalRFECA,0.3,LogReg,Her2,precision,0.7715883889950158,0.022314658275032075,5,mcar
OriginalRFECA,0.3,LogReg,Her2,recall,0.763030303030303,0.09124964271817325,5,mcar
OriginalRFECA,0.3,LogReg,Basal,f1,0.8973682206464499,0.02587380382216776,5,mcar
OriginalRFECA,0.3,LogReg,Basal,precision,0.9175242244561884,0.04180953244033159,5,mcar
OriginalRFECA,0.3,LogReg,Basal,recall,0.8804878048780488,0.04733919637078209,5,mcar
OriginalRFECA,0.3,RF,LumA,f1,0.9082002232895938,0.015556384345296794,5,mcar
OriginalRFECA,0.3,RF,LumA,precision,0.8844534924172478,0.021457660685810218,5,mcar
OriginalRFECA,0.3,RF,LumA,recall,0.9342857142857144,0.03440455593940653,5,mcar
OriginalRFECA,0.3,RF,LumB,f1,0.8486975525209454,0.026202090956862732,5,mcar
OriginalRFECA,0.3,RF,LumB,precision,0.8427763984381631,0.04080853041563919,5,mcar
OriginalRFECA,0.3,RF,LumB,recall,0.8568421052631578,0.045029999234120946,5,mcar
OriginalRFECA,0.3,RF,Her2,f1,0.7819963343687009,0.05428027920934226,5,mcar
OriginalRFECA,0.3,RF,Her2,precision,0.8362398388350887,0.032069516804215055,5,mcar
OriginalRFECA,0.3,RF,Her2,recall,0.7406060606060606,0.09969446232250664,5,mcar
OriginalRFECA,0.3,RF,Basal,f1,0.9233314339981007,0.029134122703856163,5,mcar
OriginalRFECA,0.3,RF,Basal,precision,0.9846153846153847,0.0229340305384594,5,mcar
OriginalRFECA,0.3,RF,Basal,recall,0.8710801393728221,0.054363279554452,5,mcar
OriginalRFECA,0.3,GB,LumA,f1,0.9096776033613446,0.010348590694559949,5,mcar
OriginalRFECA,0.3,GB,LumA,precision,0.8860872713589265,0.024404853430447015,5,mcar
OriginalRFECA,0.3,GB,LumA,recall,0.9357142857142857,0.029880715233359844,5,mcar
OriginalRFECA,0.3,GB,LumB,f1,0.8482523092019469,0.021891563005413908,5,mcar
OriginalRFECA,0.3,GB,LumB,precision,0.8519427244582044,0.04292794893888197,5,mcar
OriginalRFECA,0.3,GB,LumB,recall,0.8463157894736841,0.03210094880416192,5,mcar
OriginalRFECA,0.3,GB,Her2,f1,0.7713332880791929,0.04980807744746248,5,mcar
OriginalRFECA,0.3,GB,Her2,precision,0.8055912138068748,0.04637015920286994,5,mcar
OriginalRFECA,0.3,GB,Her2,recall,0.7451515151515151,0.08871338275116779,5,mcar
OriginalRFECA,0.3,GB,Basal,f1,0.8983632453511972,0.019863889995261116,5,mcar
OriginalRFECA,0.3,GB,Basal,precision,0.9555074238001067,0.043151317588014396,5,mcar
OriginalRFECA,0.3,GB,Basal,recall,0.851684088269454,0.05923572676727328,5,mcar
