imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.1,EnsembleSoft,LumA,f1,0.9231825793980557,0.010387981591896139,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumA,precision,0.9094144224757248,0.0161845953479123,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumA,recall,0.9385714285714284,0.03663108972845165,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,f1,0.8780020474203752,0.022933919505728827,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,precision,0.8696275946275946,0.03156865245065927,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,recall,0.888421052631579,0.04624396344523957,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,f1,0.7993084108345084,0.03305016033839976,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,precision,0.8389724310776941,0.05248627977517946,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,recall,0.7674747474747475,0.06243208737603745,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,f1,0.9245878249841472,0.036817990617114396,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,precision,0.9643490416804621,0.027788426176677414,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,recall,0.8900116144018583,0.06196258899881605,5,mcar
OriginalRFECA,0.1,SVC,LumA,f1,0.923531491396159,0.0092274763486239,5,mcar
OriginalRFECA,0.1,SVC,LumA,precision,0.9149249924607524,0.02733066038698614,5,mcar
OriginalRFECA,0.1,SVC,LumA,recall,0.9342857142857142,0.04084565272998799,5,mcar
OriginalRFECA,0.1,SVC,LumB,f1,0.8760652457097547,0.003059581726608295,5,mcar
OriginalRFECA,0.1,SVC,LumB,precision,0.8629214108259028,0.03885753882768237,5,mcar
OriginalRFECA,0.1,SVC,LumB,recall,0.8926315789473683,0.04170865843401884,5,mcar
OriginalRFECA,0.1,SVC,Her2,f1,0.7832662500385821,0.036316276185614164,5,mcar
OriginalRFECA,0.1,SVC,Her2,precision,0.8212415900220777,0.049742789407018685,5,mcar
OriginalRFECA,0.1,SVC,Her2,recall,0.7497979797979799,0.038383173837947475,5,mcar
OriginalRFECA,0.1,SVC,Basal,f1,0.9223638003662081,0.044744528069501556,5,mcar
OriginalRFECA,0.1,SVC,Basal,precision,0.9584552845528455,0.03126304341446837,5,mcar
OriginalRFECA,0.1,SVC,Basal,recall,0.8901277584204413,0.06407608769769563,5,mcar
OriginalRFECA,0.1,LogReg,LumA,f1,0.9223959382899439,0.01797687207406519,5,mcar
OriginalRFECA,0.1,LogReg,LumA,precision,0.9158296206228241,0.0062451627243068405,5,mcar
OriginalRFECA,0.1,LogReg,LumA,recall,0.9299999999999999,0.04084565272998797,5,mcar
OriginalRFECA,0.1,LogReg,LumB,f1,0.870238670352735,0.015925037399445185,5,mcar
OriginalRFECA,0.1,LogReg,LumB,precision,0.87465755081309,0.03596831724707626,5,mcar
OriginalRFECA,0.1,LogReg,LumB,recall,0.8673684210526316,0.028440539128644835,5,mcar
OriginalRFECA,0.1,LogReg,Her2,f1,0.7873454284466403,0.006133809962501884,5,mcar
OriginalRFECA,0.1,LogReg,Her2,precision,0.7926532753597983,0.039953194298369125,5,mcar
