imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,0.8795383001091412,0.01458327518483147,0.8695324091826017,0.011749240914063748,5,mar
OriginalRFECA,0.05,GB,0.863251252142527,0.02688114278801404,0.8526886367804212,0.02792328328619005,5,mar
OriginalRFECA,0.05,LogReg,0.8679286426137948,0.013691498252911783,0.8634758042556502,0.010385326434657902,5,mar
OriginalRFECA,0.05,RF,0.8689393781741908,0.01146157847437591,0.8528902216739187,0.016861697888522157,5,mar
OriginalRFECA,0.05,SVC,0.8876453383478978,0.013500574803516581,0.8777157324204821,0.011953696477070447,5,mar
