gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
GRB7,ok,47,23,ERBB2|CDC6|NAT1|MAPT|TMEM45B|EXO1|MELK|CDC20|CCNE1|CEP55|KIF2C|ANLN|CENPF|UBE2T|PTTG1|MKI67|MYC|MDM2|NDC80|BAG1|TYMS|MYBL2|FOXA1,1574.5017405999824,49
KIF2C,ok,46,23,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MELK|MKI67|NDC80|UBE2T|FOXA1|BCL2|NUF2|RRM2|PGR|ACTR3B|FOXC1|CDC6|CXXC5|KRT5|KRT17|MYBL2|MMP11,1872.3150991000002,49
NDC80,ok,48,24,ANLN|CEP55|PTTG1|CCNB1|MELK|NUF2|UBE2T|UBE2C|TYMS|EXO1|MLPH|CCNE1|FOXA1|MKI67|RRM2|CXXC5|FOXC1|CDH3|MYC|MMP11|MYBL2|KRT17|MDM2|KRT14,2035.4554554000206,49
KRT14,ok,39,19,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|GPR160|BIRC5|PTTG1|MYBL2|MKI67|CENPF|CEP55|CDC6|NUF2|EXO1,1723.5868254000088,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1586.5695358999947,49
KRT5,ok,48,24,KRT17|KRT14|SFRP1|FOXC1|FOXA1|CDH3|MIA|MLPH|EGFR|ACTR3B|PHGDH|BLVRA|SLC39A6|BCL2|KIF2C|CDC20|NDC80|CEP55|MKI67|NUF2|PTTG1|CENPF|CCNB1|UBE2T,1978.4514744000044,49
MAPT,ok,47,23,ESR1|MLPH|FOXA1|BCL2|PGR|EXO1|KIF2C|CDC20|CXXC5|UBE2C|PTTG1|NDC80|MKI67|GRB7|TYMS|CCNB1|CDC6|BAG1|ERBB2|BLVRA|MMP11|MYBL2|MYC,1194.664981399983,49
MDM2,ok,36,18,SLC39A6|ESR1|SFRP1|KRT5|RRM2|TYMS|MLPH|BCL2|FOXA1|FOXC1|GRB7|PTTG1|CDC6|MMP11|MIA|UBE2T|NDC80|CEP55,2476.9507990999846,49
MELK,ok,47,23,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|CCNB1|ESR1|BCL2|ACTR3B|EGFR|GPR160|MYC|KRT5|MYBL2|ORC6|BAG1|KRT14,1845.489364500012,49
MIA,ok,44,22,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|EGFR|CCNE1|CXXC5|ANLN|NDC80|TYMS|BIRC5|EXO1|CEP55|CDC20|NUF2|ERBB2|PTTG1|MKI67|MMP11|MYBL2|GRB7,1876.6937620000099,49
MKI67,ok,49,24,CEP55|KIF2C|CENPF|BIRC5|MELK|CCNE1|CCNB1|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|CDC6|ORC6|GRB7|MIA|KRT5|TMEM45B|MYC|KRT17|ERBB2,1892.1060878999997,49
MLPH,ok,44,22,FOXA1|CCNE1|ANLN|CXXC5|MELK|NDC80|CEP55|CDH3|GPR160|EXO1|CDC20|PTTG1|TYMS|UBE2C|UBE2T|MKI67|MYC|CENPF|CCNB1|TMEM45B|BAG1|MDM2,1366.6504732999892,49
MMP11,ok,49,24,BAG1|SFRP1|NUF2|ACTR3B|CXXC5|MIA|NDC80|BCL2|MDM2|MKI67|GPR160|UBE2T|KIF2C|MLPH|RRM2|TYMS|MYBL2|CCNE1|CENPF|KRT17|ANLN|MELK|EXO1|CDC6,976.5295752999955,49
MYBL2,ok,28,14,NUF2|UBE2C|CCNB1|CEP55|RRM2|KIF2C|NDC80|MIA|KRT14|CDC20|PTTG1|EXO1|UBE2T|CENPF,2047.1842110000143,49
MYC,ok,49,24,TYMS|ACTR3B|TMEM45B|FOXC1|RRM2|KRT5|MELK|CXXC5|GPR160|UBE2T|ERBB2|PTTG1|NDC80|NAT1|ORC6|CCNE1|GRB7|MAPT|MKI67|CDC6|PHGDH|PGR|CENPF|BCL2,1246.9911879999854,49
NAT1,ok,47,23,ESR1|SLC39A6|CDC20|CCNE1|MAPT|UBE2C|CEP55|MELK|PGR|GPR160|MKI67|GRB7|FGFR4|CXXC5|UBE2T|BLVRA|CDC6|MYC|NUF2|ERBB2|ORC6|TMEM45B|BAG1,1038.0609689999837,49
ORC6,ok,49,24,CDC20|MKI67|SLC39A6|KIF2C|TMEM45B|GPR160|UBE2C|CCNB1|EXO1|PGR|CEP55|BAG1|UBE2T|PTTG1|KRT5|NUF2|MELK|MLPH|MIA|MYBL2|ANLN|ESR1|BCL2|CDC6,1647.2073447000002,49
PGR,ok,49,24,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|CEP55|PTTG1|ANLN|FGFR4|MKI67|CENPF|NDC80|BLVRA|RRM2|ERBB2|GPR160|MIA|NUF2|ORC6|MYBL2|MYC|MDM2|TMEM45B,1246.610717100004,49
PHGDH,ok,48,24,EXO1|FOXA1|ESR1|KIF2C|BCL2|MLPH|FOXC1|ACTR3B|EGFR|CXXC5|MKI67|PTTG1|KRT5|MIA|CENPF|RRM2|BAG1|TYMS|CCNB1|MDM2|TMEM45B|MMP11|MYBL2|MYC,1025.941057899996,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|RRM2|NUF2|MLPH|FOXA1|PHGDH|PGR|GPR160|ACTR3B|GRB7|CXXC5|MYBL2|MDM2|ORC6|ERBB2,1704.0757140999776,49
RRM2,ok,48,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|ACTR3B|CDC6|FOXA1|TMEM45B|MDM2|ORC6|MYBL2|SLC39A6|GPR160|BAG1|BLVRA,1594.9341255999752,49
SFRP1,ok,40,20,KRT5|KRT14|FOXC1|KRT17|MIA|FOXA1|EGFR|MYC|CCNE1|TMEM45B|MDM2|ANLN|MMP11|MELK|ERBB2|BAG1|CDC20|CDC6|CEP55|BIRC5,1274.6691093999834,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|CDC20|EGFR|MLPH|FGFR4|MELK|BAG1|PTTG1|CENPF|BLVRA|ACTR3B|KRT5|TMEM45B|MDM2|ORC6|CCNB1|UBE2T|CDC6|MYBL2|RRM2|TYMS,1010.0187075999856,49
TMEM45B,ok,47,23,MYC|GRB7|FGFR4|MLPH|UBE2T|SLC39A6|FOXA1|RRM2|ORC6|NUF2|MELK|KRT5|CEP55|MKI67|CXXC5|CDC6|CCNB1|CDC20|BLVRA|MDM2|CDH3|PGR|MYBL2,1424.74741489999,49
TYMS,ok,47,23,MELK|PTTG1|UBE2T|NDC80|CEP55|ANLN|UBE2C|EXO1|RRM2|MKI67|MYC|CCNE1|CCNB1|NUF2|CENPF|MAPT|MIA|CXXC5|BCL2|ERBB2|MDM2|SLC39A6|MMP11,1281.1970771999913,49
UBE2C,ok,46,23,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|ESR1|ORC6|MYBL2|CXXC5|TMEM45B|ERBB2,1389.9885554999928,49
UBE2T,ok,46,23,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|ACTR3B|TMEM45B|CXXC5|KRT14|ORC6|MYBL2|KRT5,1276.1201523999916,49
