stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.05,3,3067051,0,0.6438449255952985,0.41929999404529883,4020,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,5883.760704400018,0.10329939998337068,12300,12300,0,16
