imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,0.877570909096755,0.01398902571642698,0.8681661007655872,0.015698511948418335,5,mar
OriginalRFECA,0.05,GB,0.8597912038753366,0.02331707288622163,0.8484606147667766,0.02368154842696779,5,mar
OriginalRFECA,0.05,LogReg,0.8658382310560293,0.007151966763711624,0.86262973583256,0.006564714263441856,5,mar
OriginalRFECA,0.05,RF,0.8659305952036279,0.015214096894036258,0.8514288307613084,0.015280189061693511,5,mar
OriginalRFECA,0.05,SVC,0.8767753882037725,0.027426628533550605,0.8684588781636279,0.02435246868512824,5,mar
