imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,LumA,f1,0.9262655320397837,0.009987918897769723,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumA,precision,0.9103182536076677,0.023213298758794448,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumA,recall,0.9442857142857143,0.03725258517258656,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumB,f1,0.8817742188726644,0.013065587626954702,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumB,precision,0.8811998899952462,0.045306070343355834,5,mar
OriginalRFECA,0.05,EnsembleSoft,LumB,recall,0.8842105263157896,0.019692933614599707,5,mar
OriginalRFECA,0.05,EnsembleSoft,Her2,f1,0.7776599673508711,0.04207370004762699,5,mar
OriginalRFECA,0.05,EnsembleSoft,Her2,precision,0.8075611376711773,0.04660832455563246,5,mar
OriginalRFECA,0.05,EnsembleSoft,Her2,recall,0.7540404040404041,0.07270798004488874,5,mar
OriginalRFECA,0.05,EnsembleSoft,Basal,f1,0.9245839181237001,0.035743791316919654,5,mar
OriginalRFECA,0.05,EnsembleSoft,Basal,precision,0.9646054519368723,0.027613500848106636,5,mar
OriginalRFECA,0.05,EnsembleSoft,Basal,recall,0.8901277584204413,0.06407608769769563,5,mar
OriginalRFECA,0.05,SVC,LumA,f1,0.9211785664832325,0.015984874334825146,5,mar
OriginalRFECA,0.05,SVC,LumA,precision,0.9207365033886517,0.026100867786544274,5,mar
OriginalRFECA,0.05,SVC,LumA,recall,0.9242857142857142,0.053117121264509154,5,mar
OriginalRFECA,0.05,SVC,LumB,f1,0.8775479662167198,0.0161290249819201,5,mar
OriginalRFECA,0.05,SVC,LumB,precision,0.8585078973021598,0.053879304462520344,5,mar
OriginalRFECA,0.05,SVC,LumB,recall,0.9010526315789473,0.03538470802941388,5,mar
OriginalRFECA,0.05,SVC,Her2,f1,0.78682093634812,0.05727773659154787,5,mar
OriginalRFECA,0.05,SVC,Her2,precision,0.8156336888044204,0.08115801833419896,5,mar
OriginalRFECA,0.05,SVC,Her2,recall,0.7631313131313131,0.057400495254160605,5,mar
OriginalRFECA,0.05,SVC,Basal,f1,0.921554083767018,0.04647173505896502,5,mar
OriginalRFECA,0.05,SVC,Basal,precision,0.9633572453371592,0.024195217831585687,5,mar
OriginalRFECA,0.05,SVC,Basal,recall,0.8853658536585364,0.07390630035163563,5,mar
OriginalRFECA,0.05,LogReg,LumA,f1,0.9212830684579938,0.0171863320498929,5,mar
OriginalRFECA,0.05,LogReg,LumA,precision,0.9120277746920594,0.008017881918763634,5,mar
OriginalRFECA,0.05,LogReg,LumA,recall,0.9314285714285713,0.036631089728451686,5,mar
OriginalRFECA,0.05,LogReg,LumB,f1,0.8623258416034156,0.015761503567409074,5,mar
OriginalRFECA,0.05,LogReg,LumB,precision,0.8687994321813479,0.02879756600179062,5,mar
OriginalRFECA,0.05,LogReg,LumB,recall,0.8568421052631578,0.025350725429036422,5,mar
OriginalRFECA,0.05,LogReg,Her2,f1,0.772248060330776,0.021892026703772362,5,mar
OriginalRFECA,0.05,LogReg,Her2,precision,0.7813924724223728,0.03561911476268593,5,mar
OriginalRFECA,0.05,LogReg,Her2,recall,0.7674747474747475,0.06042228027708206,5,mar
OriginalRFECA,0.05,LogReg,Basal,f1,0.9074959538319318,0.03064218914598935,5,mar
OriginalRFECA,0.05,LogReg,Basal,precision,0.9223610195561415,0.034341662218532985,5,mar
OriginalRFECA,0.05,LogReg,Basal,recall,0.8947735191637631,0.049271285176023895,5,mar
OriginalRFECA,0.05,RF,LumA,f1,0.9081986998860063,0.01880203608328131,5,mar
OriginalRFECA,0.05,RF,LumA,precision,0.8888996501844872,0.01906408262868488,5,mar
OriginalRFECA,0.05,RF,LumA,recall,0.93,0.04721855394582402,5,mar
OriginalRFECA,0.05,RF,LumB,f1,0.8606962735471463,0.026901751929583936,5,mar
OriginalRFECA,0.05,RF,LumB,precision,0.8500094730843492,0.05573743392271633,5,mar
OriginalRFECA,0.05,RF,LumB,recall,0.8736842105263157,0.022329687826943626,5,mar
OriginalRFECA,0.05,RF,Her2,f1,0.784024125879282,0.028937930882310125,5,mar
OriginalRFECA,0.05,RF,Her2,precision,0.84120892169448,0.06016476554380987,5,mar
OriginalRFECA,0.05,RF,Her2,recall,0.7407070707070706,0.0716741228031716,5,mar
OriginalRFECA,0.05,RF,Basal,f1,0.9108032815020767,0.04091080135251024,5,mar
OriginalRFECA,0.05,RF,Basal,precision,0.9690217934120373,0.03990185265235491,5,mar
OriginalRFECA,0.05,RF,Basal,recall,0.8613240418118465,0.061418391239243614,5,mar
OriginalRFECA,0.05,GB,LumA,f1,0.9173201211767876,0.015741742073312723,5,mar
OriginalRFECA,0.05,GB,LumA,precision,0.8994191919191918,0.022801964178323045,5,mar
OriginalRFECA,0.05,GB,LumA,recall,0.937142857142857,0.03690860195075377,5,mar
OriginalRFECA,0.05,GB,LumB,f1,0.865148917694787,0.017128581011080446,5,mar
OriginalRFECA,0.05,GB,LumB,precision,0.8617269635126779,0.03605926636506401,5,mar
OriginalRFECA,0.05,GB,LumB,recall,0.8694736842105263,0.015963948303266428,5,mar
OriginalRFECA,0.05,GB,Her2,f1,0.7579716497160716,0.053722216600806665,5,mar
OriginalRFECA,0.05,GB,Her2,precision,0.7813761318480881,0.07099849204279353,5,mar
OriginalRFECA,0.05,GB,Her2,recall,0.7449494949494949,0.09272732774365129,5,mar
