imputer,missing_rate,model,subtype,metric,mean,std,n_rows
"KNN(k=5,dist)",0.05,EnsembleSoft,LumB,precision,0.8741830452759186,0.034910022515701154,50
"KNN(k=5,dist)",0.05,EnsembleSoft,LumB,recall,0.884421052631579,0.030410908183361295,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Her2,f1,0.7955618576337008,0.0382632282410322,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Her2,precision,0.824054056967889,0.05024306488318069,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Her2,recall,0.774969696969697,0.07198192238491773,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Basal,f1,0.92865769559364,0.029529199233126708,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Basal,precision,0.9733286463132041,0.021824669610011223,50
"KNN(k=5,dist)",0.05,EnsembleSoft,Basal,recall,0.8896399535423926,0.051344535974612186,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumA,f1,0.9231249183439867,0.01159466067809883,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumA,precision,0.9086560262547531,0.01943407361340537,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumA,recall,0.9395714285714285,0.03576410519396319,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumB,f1,0.8790797991684707,0.014326584912665745,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumB,precision,0.8756315374709992,0.03188856842176346,50
RFECA_SVR(k=5),0.05,EnsembleSoft,LumB,recall,0.8842105263157894,0.029696868658844355,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Her2,f1,0.7936936192737928,0.039596478401570406,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Her2,precision,0.8239081040934245,0.05394800639116183,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Her2,recall,0.7714040404040403,0.07010684736021318,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Basal,f1,0.928864910917426,0.02815029979191986,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Basal,precision,0.9718640959626008,0.02295340264954797,50
RFECA_SVR(k=5),0.05,EnsembleSoft,Basal,recall,0.8910569105691057,0.047900626028108795,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumA,f1,0.9244882075583652,0.01187290382032821,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumA,precision,0.9089110395589941,0.018881130208681172,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumA,recall,0.9420000000000001,0.034713079920029574,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumB,f1,0.8805126765123448,0.015013067614209627,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumB,precision,0.878585071491493,0.031115591541866442,50
RFECA_SVR(k=10),0.05,EnsembleSoft,LumB,recall,0.884,0.02958166501920377,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Her2,f1,0.796458033718122,0.036863658225112644,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Her2,precision,0.8268817026522991,0.05232992225924564,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Her2,recall,0.7740808080808081,0.06922140039747501,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Basal,f1,0.9272904199383645,0.030505770219435843,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Basal,precision,0.9698387124508473,0.02298084745396395,50
RFECA_SVR(k=10),0.05,EnsembleSoft,Basal,recall,0.8901161440185831,0.052464884449892474,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumA,f1,0.9239715310894606,0.012627190467686247,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumA,precision,0.9084025579109829,0.01895842942984483,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumA,recall,0.9415714285714286,0.03641270448479088,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumB,f1,0.8802570159579808,0.015379375189580186,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumB,precision,0.8770914999587015,0.03363946847420256,50
RFECA_SVR(k=20),0.05,EnsembleSoft,LumB,recall,0.8850526315789473,0.027877606559414052,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Her2,f1,0.7958521687835142,0.039826080075149525,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Her2,precision,0.8297601507201512,0.05064843349071753,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Her2,recall,0.7700606060606061,0.07053406994878343,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Basal,f1,0.9288892724953839,0.02997762742495169,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Basal,precision,0.9702752650581316,0.021663528880015086,50
RFECA_SVR(k=20),0.05,EnsembleSoft,Basal,recall,0.8925087108013937,0.050957609928528796,50
MissForest,0.05,EnsembleSoft,LumA,f1,0.9230905472304376,0.011644769536728423,50
MissForest,0.05,EnsembleSoft,LumA,precision,0.9082486374144293,0.018994310632340035,50
MissForest,0.05,EnsembleSoft,LumA,recall,0.9398571428571428,0.035114200551673865,50
MissForest,0.05,EnsembleSoft,LumB,f1,0.8798708267617785,0.014980199276110356,50
MissForest,0.05,EnsembleSoft,LumB,precision,0.8769703004278471,0.03310590617238048,50
MissForest,0.05,EnsembleSoft,LumB,recall,0.8844210526315789,0.028807100838804802,50
MissForest,0.05,EnsembleSoft,Her2,f1,0.7961074756079997,0.03683556685138314,50
MissForest,0.05,EnsembleSoft,Her2,precision,0.8263186778794622,0.04953424282814562,50
MissForest,0.05,EnsembleSoft,Her2,recall,0.7736565656565656,0.06958434849448165,50
MissForest,0.05,EnsembleSoft,Basal,f1,0.9257792077830154,0.03209103634463308,50
MissForest,0.05,EnsembleSoft,Basal,precision,0.9683254082916924,0.02575965022406646,50
MissForest,0.05,EnsembleSoft,Basal,recall,0.88869918699187,0.053654623161884456,50
SimpleMean,0.1,EnsembleSoft,LumA,f1,0.9179420232170046,0.011981346981836664,50
SimpleMean,0.1,EnsembleSoft,LumA,precision,0.9039150206446134,0.020105916209051184,50
SimpleMean,0.1,EnsembleSoft,LumA,recall,0.9337142857142857,0.032876784596901666,50
SimpleMean,0.1,EnsembleSoft,LumB,f1,0.8694646880412753,0.021283545408483193,50
SimpleMean,0.1,EnsembleSoft,LumB,precision,0.8652955667863289,0.03580776747642294,50
SimpleMean,0.1,EnsembleSoft,LumB,recall,0.8753684210526316,0.0336492837183714,50
SimpleMean,0.1,EnsembleSoft,Her2,f1,0.7869228674335643,0.03912020332529839,50
SimpleMean,0.1,EnsembleSoft,Her2,precision,0.8176265018769595,0.053293336169983635,50
SimpleMean,0.1,EnsembleSoft,Her2,recall,0.7638484848484848,0.06700081874004964,50
SimpleMean,0.1,EnsembleSoft,Basal,f1,0.9248693335670205,0.03106600940802079,50
SimpleMean,0.1,EnsembleSoft,Basal,precision,0.9667212109031561,0.025405033305779853,50
SimpleMean,0.1,EnsembleSoft,Basal,recall,0.8881300813008131,0.050632768172825346,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumA,f1,0.9213963400506424,0.014199385967001958,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumA,precision,0.9087729957506439,0.019906272800421284,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumA,recall,0.9358571428571427,0.0368899779159223,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumB,f1,0.8735855845707097,0.018876746673916648,50
