stage,imputer,missing_rate,replicate,fold,n_train,n_test,train_test_overlap,imputer_object_id,correlation_source,has_corr_csv_path
classification,"KNN(k=5,dist)",0.0,0,5,1287,321,0,2698293989920,n/a,False
classification,RFECA_SVR(k=5),0.0,0,1,1286,322,0,2698328354480,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,0,2,1286,322,0,2698328755344,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,0,3,1286,322,0,2698362236816,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,0,4,1287,321,0,2698362558224,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,0,5,1287,321,0,2698362912144,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,0,1,1286,322,0,2698328354256,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,0,2,1286,322,0,2698396797200,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,0,3,1286,322,0,2698397117904,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,0,4,1287,321,0,2698430616464,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,0,5,1287,321,0,2698430953552,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,0,1,1286,322,0,2698431290896,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,0,2,1286,322,0,2698464789456,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,0,3,1286,322,0,2698465110160,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,0,4,1287,321,0,2698465463888,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,0,5,1287,321,0,2698482411216,training_fold_X.corr(),False
classification,MissForest,0.0,0,1,1286,322,0,2698192002320,n/a,False
classification,MissForest,0.0,0,2,1286,322,0,2698192004880,n/a,False
classification,MissForest,0.0,0,3,1286,322,0,2698192001360,n/a,False
classification,MissForest,0.0,0,4,1287,321,0,2698192004240,n/a,False
classification,MissForest,0.0,0,5,1287,321,0,2698191997840,n/a,False
imputation,SimpleMean,0.0,1,1,1286,322,0,2698156736144,n/a,False
imputation,SimpleMean,0.0,1,2,1286,322,0,2698192109648,n/a,False
imputation,SimpleMean,0.0,1,3,1286,322,0,2698192109840,n/a,False
imputation,SimpleMean,0.0,1,4,1287,321,0,2698192110032,n/a,False
imputation,SimpleMean,0.0,1,5,1287,321,0,2698192110224,n/a,False
imputation,"KNN(k=5,dist)",0.0,1,1,1286,322,0,2698156882544,n/a,False
imputation,"KNN(k=5,dist)",0.0,1,2,1286,322,0,2698157995888,n/a,False
imputation,"KNN(k=5,dist)",0.0,1,3,1286,322,0,2698157996112,n/a,False
imputation,"KNN(k=5,dist)",0.0,1,4,1287,321,0,2698157435744,n/a,False
imputation,"KNN(k=5,dist)",0.0,1,5,1287,321,0,2698192110416,n/a,False
imputation,RFECA_SVR(k=5),0.0,1,1,1286,322,0,2698157996336,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,1,2,1286,322,0,2698157996560,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,1,3,1286,322,0,2698157995440,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,1,4,1287,321,0,2698157994992,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,1,5,1287,321,0,2698157995664,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,1,1,1286,322,0,2698328753776,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,1,2,1286,322,0,2698328753552,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,1,3,1286,322,0,2698328753328,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,1,4,1287,321,0,2698328753104,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,1,5,1287,321,0,2698328752880,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,1,1,1286,322,0,2698328752656,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,1,2,1286,322,0,2698328752432,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,1,3,1286,322,0,2698328752208,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,1,4,1287,321,0,2698328755344,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,1,5,1287,321,0,2698328754896,training_fold_X.corr(),False
imputation,MissForest,0.0,1,1,1286,322,0,2698157469968,n/a,False
imputation,MissForest,0.0,1,2,1286,322,0,2698157469328,n/a,False
imputation,MissForest,0.0,1,3,1286,322,0,2698157470608,n/a,False
imputation,MissForest,0.0,1,4,1287,321,0,2698157472528,n/a,False
imputation,MissForest,0.0,1,5,1287,321,0,2698157472848,n/a,False
classification,SimpleMean,0.0,1,1,1286,322,0,2698192115024,n/a,False
classification,SimpleMean,0.0,1,2,1286,322,0,2698192115792,n/a,False
classification,SimpleMean,0.0,1,3,1286,322,0,2698533843216,n/a,False
classification,SimpleMean,0.0,1,4,1287,321,0,2698192357904,n/a,False
classification,SimpleMean,0.0,1,5,1287,321,0,2698192184016,n/a,False
classification,"KNN(k=5,dist)",0.0,1,1,1286,322,0,2698192114832,n/a,False
classification,"KNN(k=5,dist)",0.0,1,2,1286,322,0,2698482685072,n/a,False
classification,"KNN(k=5,dist)",0.0,1,3,1286,322,0,2698482904400,n/a,False
classification,"KNN(k=5,dist)",0.0,1,4,1287,321,0,2698482779728,n/a,False
classification,"KNN(k=5,dist)",0.0,1,5,1287,321,0,2698533429008,n/a,False
classification,RFECA_SVR(k=5),0.0,1,1,1286,322,0,2698533483728,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,1,2,1286,322,0,2698533821072,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,1,3,1286,322,0,2698328326672,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,1,4,1287,321,0,2698464762288,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,1,5,1287,321,0,2698464824016,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,1,1,1286,322,0,2698396463440,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,1,2,1286,322,0,2698396472656,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,1,3,1286,322,0,2698397186576,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,1,4,1287,321,0,2698430832368,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,1,5,1287,321,0,2698362234352,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,1,1,1286,322,0,2698362410096,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,1,2,1286,322,0,2698362966032,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,1,3,1286,322,0,2698294203280,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,1,4,1287,321,0,2698294472144,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,1,5,1287,321,0,2698259646736,training_fold_X.corr(),False
classification,MissForest,0.0,1,1,1286,322,0,2698157471888,n/a,False
classification,MissForest,0.0,1,2,1286,322,0,2698191994960,n/a,False
classification,MissForest,0.0,1,3,1286,322,0,2698157473168,n/a,False
classification,MissForest,0.0,1,4,1287,321,0,2698191996880,n/a,False
classification,MissForest,0.0,1,5,1287,321,0,2698191996240,n/a,False
imputation,SimpleMean,0.0,2,1,1286,322,0,2698156736144,n/a,False
imputation,SimpleMean,0.0,2,2,1286,322,0,2698465574992,n/a,False
imputation,SimpleMean,0.0,2,3,1286,322,0,2698465575184,n/a,False
imputation,SimpleMean,0.0,2,4,1287,321,0,2698465575376,n/a,False
imputation,SimpleMean,0.0,2,5,1287,321,0,2698465575568,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,1,1286,322,0,2698465575760,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,2,1286,322,0,2698465575952,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,3,1286,322,0,2698465576144,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,4,1287,321,0,2698465576336,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,5,1287,321,0,2698465576528,n/a,False
imputation,RFECA_SVR(k=5),0.0,2,1,1286,322,0,2698465464336,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,2,1286,322,0,2698465464560,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,3,1286,322,0,2698465464784,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,4,1287,321,0,2698465465008,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,5,1287,321,0,2698465465232,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,1,1286,322,0,2698465465456,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,2,1286,322,0,2698465465680,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,3,1286,322,0,2698465465904,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,4,1287,321,0,2698465466128,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,5,1287,321,0,2698465466352,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,1,1286,322,0,2698465466576,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,2,1286,322,0,2698465466800,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,3,1286,322,0,2698465467024,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,4,1287,321,0,2698465467248,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,5,1287,321,0,2698465467472,training_fold_X.corr(),False
imputation,MissForest,0.0,2,1,1286,322,0,2698157469968,n/a,False
imputation,MissForest,0.0,2,2,1286,322,0,2698157473488,n/a,False
imputation,MissForest,0.0,2,3,1286,322,0,2698157469328,n/a,False
imputation,MissForest,0.0,2,4,1287,321,0,2698157470608,n/a,False
imputation,MissForest,0.0,2,5,1287,321,0,2698157472528,n/a,False
classification,SimpleMean,0.0,2,1,1286,322,0,2698465580560,n/a,False
classification,SimpleMean,0.0,2,2,1286,322,0,2698465581136,n/a,False
classification,SimpleMean,0.0,2,3,1286,322,0,2698192124816,n/a,False
classification,SimpleMean,0.0,2,4,1287,321,0,2698192325904,n/a,False
classification,SimpleMean,0.0,2,5,1287,321,0,2698192397776,n/a,False
classification,"KNN(k=5,dist)",0.0,2,1,1286,322,0,2698465580176,n/a,False
classification,"KNN(k=5,dist)",0.0,2,2,1286,322,0,2698327807888,n/a,False
classification,"KNN(k=5,dist)",0.0,2,3,1286,322,0,2698328600656,n/a,False
classification,"KNN(k=5,dist)",0.0,2,4,1287,321,0,2698464823632,n/a,False
classification,"KNN(k=5,dist)",0.0,2,5,1287,321,0,2698464748048,n/a,False
classification,RFECA_SVR(k=5),0.0,2,1,1286,322,0,2698294478672,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,2,1286,322,0,2698294287664,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,3,1286,322,0,2698396386032,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,4,1287,321,0,2698430826768,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,5,1287,321,0,2698431328592,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,1,1286,322,0,2698362483248,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,2,1286,322,0,2698362611408,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,3,1286,322,0,2698259643568,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,4,1287,321,0,2698260144752,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,5,1287,321,0,2698533324848,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,1,1286,322,0,2698534036080,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,2,1286,322,0,2698482747440,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,3,1286,322,0,2698482822384,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,4,1287,321,0,2698567570096,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,5,1287,321,0,2698568255312,training_fold_X.corr(),False
classification,MissForest,0.0,2,1,1286,322,0,2698192003280,n/a,False
classification,MissForest,0.0,2,2,1286,322,0,2698192004560,n/a,False
classification,MissForest,0.0,2,3,1286,322,0,2698191998160,n/a,False
classification,MissForest,0.0,2,4,1287,321,0,2698192003600,n/a,False
classification,MissForest,0.0,2,5,1287,321,0,2698191999120,n/a,False
imputation,SimpleMean,0.0,3,1,1286,322,0,2698156736144,n/a,False
imputation,SimpleMean,0.0,3,2,1286,322,0,2698533830736,n/a,False
imputation,SimpleMean,0.0,3,3,1286,322,0,2698533830928,n/a,False
imputation,SimpleMean,0.0,3,4,1287,321,0,2698533831120,n/a,False
imputation,SimpleMean,0.0,3,5,1287,321,0,2698533831312,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,1,1286,322,0,2698533831504,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,2,1286,322,0,2698533831696,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,3,1286,322,0,2698533831888,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,4,1287,321,0,2698533832080,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,5,1287,321,0,2698533832272,n/a,False
imputation,RFECA_SVR(k=5),0.0,3,1,1286,322,0,2698362966480,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,2,1286,322,0,2698362966704,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,3,1286,322,0,2698362966928,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,4,1287,321,0,2698362967152,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,5,1287,321,0,2698362967376,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,1,1286,322,0,2698362967600,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,2,1286,322,0,2698362967824,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,3,1286,322,0,2698362968048,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,4,1287,321,0,2698362968272,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,5,1287,321,0,2698362968496,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,1,1286,322,0,2698362968720,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,2,1286,322,0,2698362968944,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,3,1286,322,0,2698362969168,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,4,1287,321,0,2698362969392,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,5,1287,321,0,2698362969616,training_fold_X.corr(),False
imputation,MissForest,0.0,3,1,1286,322,0,2698157469968,n/a,False
imputation,MissForest,0.0,3,2,1286,322,0,2698157469008,n/a,False
imputation,MissForest,0.0,3,3,1286,322,0,2698157473488,n/a,False
imputation,MissForest,0.0,3,4,1287,321,0,2698157469328,n/a,False
imputation,MissForest,0.0,3,5,1287,321,0,2698157470608,n/a,False
classification,SimpleMean,0.0,3,1,1286,322,0,2698533835728,n/a,False
classification,SimpleMean,0.0,3,2,1286,322,0,2698533836304,n/a,False
classification,SimpleMean,0.0,3,3,1286,322,0,2698465589392,n/a,False
classification,SimpleMean,0.0,3,4,1287,321,0,2698396732688,n/a,False
classification,SimpleMean,0.0,3,5,1287,321,0,2698396460496,n/a,False
classification,"KNN(k=5,dist)",0.0,3,1,1286,322,0,2698533835536,n/a,False
classification,"KNN(k=5,dist)",0.0,3,2,1286,322,0,2698430535568,n/a,False
classification,"KNN(k=5,dist)",0.0,3,3,1286,322,0,2698431377488,n/a,False
classification,"KNN(k=5,dist)",0.0,3,4,1287,321,0,2698362587472,n/a,False
classification,"KNN(k=5,dist)",0.0,3,5,1287,321,0,2698362806800,n/a,False
classification,RFECA_SVR(k=5),0.0,3,1,1286,322,0,2698533192656,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,2,1286,322,0,2698533363888,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,3,1286,322,0,2698259986512,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,4,1287,321,0,2698328546832,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,5,1287,321,0,2698328616400,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,1,1286,322,0,2698293840144,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,2,1286,322,0,2698294352752,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,3,1286,322,0,2698465574064,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,4,1287,321,0,2698482604912,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,5,1287,321,0,2698483122704,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,1,1286,322,0,2698567604432,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,2,1286,322,0,2698567420848,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,3,1286,322,0,2698701516912,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,4,1287,321,0,2698701608496,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,5,1287,321,0,2698851550160,training_fold_X.corr(),False
classification,MissForest,0.0,3,1,1286,322,0,2698192003280,n/a,False
classification,MissForest,0.0,3,2,1286,322,0,2698191998160,n/a,False
classification,MissForest,0.0,3,3,1286,322,0,2698192004560,n/a,False
classification,MissForest,0.0,3,4,1287,321,0,2698191998480,n/a,False
classification,MissForest,0.0,3,5,1287,321,0,2698192000080,n/a,False
imputation,SimpleMean,0.0,4,1,1286,322,0,2698156736144,n/a,False
imputation,SimpleMean,0.0,4,2,1286,322,0,2698192109648,n/a,False
imputation,SimpleMean,0.0,4,3,1286,322,0,2698192109840,n/a,False
imputation,SimpleMean,0.0,4,4,1287,321,0,2698192110032,n/a,False
imputation,SimpleMean,0.0,4,5,1287,321,0,2698192110224,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,1,1286,322,0,2698192110416,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,2,1286,322,0,2698192110608,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,3,1286,322,0,2698192110800,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,4,1287,321,0,2698192110992,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,5,1287,321,0,2698192111568,n/a,False
imputation,RFECA_SVR(k=5),0.0,4,1,1286,322,0,2698328239792,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,2,1286,322,0,2698328240464,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,3,1286,322,0,2698328240688,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,4,1287,321,0,2698328240912,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,5,1287,321,0,2698328241136,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,1,1286,322,0,2698328241360,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,2,1286,322,0,2698328241584,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,3,1286,322,0,2698328241808,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,4,1287,321,0,2698328242032,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,5,1287,321,0,2698328242256,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,1,1286,322,0,2698328242480,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,2,1286,322,0,2698328242704,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,3,1286,322,0,2698328242928,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,4,1287,321,0,2698328243152,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,5,1287,321,0,2698328243376,training_fold_X.corr(),False
imputation,MissForest,0.0,4,1,1286,322,0,2698157469968,n/a,False
imputation,MissForest,0.0,4,2,1286,322,0,2698157472208,n/a,False
imputation,MissForest,0.0,4,3,1286,322,0,2698157469008,n/a,False
imputation,MissForest,0.0,4,4,1287,321,0,2698157473488,n/a,False
imputation,MissForest,0.0,4,5,1287,321,0,2698157469328,n/a,False
classification,SimpleMean,0.0,4,1,1286,322,0,2698192116944,n/a,False
classification,SimpleMean,0.0,4,2,1286,322,0,2698192117520,n/a,False
classification,SimpleMean,0.0,4,3,1286,322,0,2698533845520,n/a,False
classification,SimpleMean,0.0,4,4,1287,321,0,2698259500304,n/a,False
classification,SimpleMean,0.0,4,5,1287,321,0,2698259817936,n/a,False
classification,"KNN(k=5,dist)",0.0,4,1,1286,322,0,2698192116752,n/a,False
classification,"KNN(k=5,dist)",0.0,4,2,1286,322,0,2698396506000,n/a,False
classification,"KNN(k=5,dist)",0.0,4,3,1286,322,0,2698396495952,n/a,False
classification,"KNN(k=5,dist)",0.0,4,4,1287,321,0,2698294511952,n/a,False
classification,"KNN(k=5,dist)",0.0,4,5,1287,321,0,2698430833168,n/a,False
classification,RFECA_SVR(k=5),0.0,4,1,1286,322,0,2698327769168,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,2,1286,322,0,2698362279920,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,3,1286,322,0,2698192336080,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,4,1287,321,0,2698192088752,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,5,1287,321,0,2698483264080,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,1,1286,322,0,2698533353776,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,2,1286,322,0,2698533491824,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,3,1286,322,0,2698567858480,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,4,1287,321,0,2698701250512,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,5,1287,321,0,2698701456560,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,1,1286,322,0,2698851248496,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,2,1286,322,0,2698852167568,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,3,1286,322,0,2698985618608,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,4,1287,321,0,2698985298352,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,5,1287,321,0,2698985554000,training_fold_X.corr(),False
classification,MissForest,0.0,4,1,1286,322,0,2698192002640,n/a,False
classification,MissForest,0.0,4,2,1286,322,0,2698191998480,n/a,False
classification,MissForest,0.0,4,3,1286,322,0,2698191998160,n/a,False
classification,MissForest,0.0,4,4,1287,321,0,2698192000720,n/a,False
classification,MissForest,0.0,4,5,1287,321,0,2698192003920,n/a,False
imputation,SimpleMean,0.0,5,1,1286,322,0,2698156736144,n/a,False
imputation,SimpleMean,0.0,5,2,1286,322,0,2698465574992,n/a,False
imputation,SimpleMean,0.0,5,3,1286,322,0,2698465575184,n/a,False
imputation,SimpleMean,0.0,5,4,1287,321,0,2698465575376,n/a,False
imputation,SimpleMean,0.0,5,5,1287,321,0,2698465575568,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,1,1286,322,0,2698465575760,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,2,1286,322,0,2698465575952,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,3,1286,322,0,2698465576144,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,4,1287,321,0,2698465576336,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,5,1287,321,0,2698465576528,n/a,False
imputation,RFECA_SVR(k=5),0.0,5,1,1286,322,0,2698328767664,training_fold_X.corr(),False
