imputer,missing_rate,rmse_mean,rmse_std,mae_mean,mae_std,n_rows,n_masked_total,corr_frobenius_mean,corr_frobenius_std,corr_frobenius_rel_mean,corr_frobenius_rel_std,corr_mae_offdiag_mean,corr_mae_offdiag_std,corr_rv_mean,corr_rv_std
RFECA_SVR(k=10),0.0,,,,,0,0,5.843034754064123e-15,3.3544656355529605e-16,3.033166265497967e-16,1.8745210526620154e-17,7.430871438652978e-17,4.525730851363054e-18,1.0000000000000002,1.3826714197523217e-16
RFECA_SVR(k=10),0.05,0.6966587366116123,0.03545067147184173,0.4611891962009085,0.017374032860063972,50,40200,0.7787111966337078,0.07422833615886461,0.040438064503035026,0.004136960436873685,0.012088539482636843,0.0010071704243494368,0.9992883850676375,0.00015525202603093076
RFECA_SVR(k=10),0.1,0.7217298916975501,0.03214123706682371,0.47602142336060643,0.016746700441866436,50,80400,1.2777711311076185,0.11322299917804081,0.06630202147878526,0.005765729599777138,0.020275984879346075,0.0017340385051572743,0.9981916509079006,0.0003072482516117653
RFECA_SVR(k=10),0.2,0.7545024298792632,0.021147681866730317,0.5014766886806685,0.01067061377069208,50,160800,2.0932166904476524,0.13435812598256455,0.10862864424566997,0.006931583292011183,0.03375493408641994,0.0020985431144877604,0.9953607524649136,0.0006437136863290078
RFECA_SVR(k=10),0.3,0.7956771281308795,0.022029444206202047,0.5273692722967263,0.011144000906271927,50,241200,2.885922188956217,0.1784476523583356,0.14975376886604008,0.009028698670187796,0.04661712470272495,0.0029213049851694282,0.9912341095725377,0.0010186266244111464
RFECA_SVR(k=20),0.0,,,,,0,0,5.843034754064123e-15,3.3544656355529605e-16,3.033166265497967e-16,1.8745210526620154e-17,7.430871438652978e-17,4.525730851363054e-18,1.0000000000000002,1.3826714197523217e-16
RFECA_SVR(k=20),0.05,0.6826827586804178,0.0355742961634747,0.449582434148839,0.018386710105156197,50,40200,0.7497456879926413,0.07099943278989508,0.038937989966022546,0.004004465115062013,0.01161205772647831,0.0009532961027979923,0.9993421489837992,0.000145859169629378
RFECA_SVR(k=20),0.1,0.7078906071175033,0.03149817211826039,0.4660149953627276,0.016363171932914825,50,80400,1.2210228886003556,0.1098643297406705,0.06336187489036867,0.0056647133559059905,0.019357056271292965,0.001662885700938358,0.9983687438258515,0.00028824459894429715
RFECA_SVR(k=20),0.2,0.743805154935207,0.02246972014039061,0.493303789052068,0.010742208458109153,50,160800,2.030678551446371,0.1256600766803531,0.1053965588304086,0.006728070016645209,0.0327062537214838,0.0019605986930626763,0.9958399141729051,0.0005970680278121014
RFECA_SVR(k=20),0.3,0.785728998333106,0.022747014531572574,0.5208515702756459,0.011261005812602982,50,241200,2.8408486793010574,0.1580723463741904,0.14743111977601955,0.00824596092727081,0.0458124140988683,0.0026011238867896655,0.9921346988356525,0.000865971329905664
RFECA_SVR(k=5),0.0,,,,,0,0,5.843034754064123e-15,3.3544656355529605e-16,3.033166265497967e-16,1.8745210526620154e-17,7.430871438652978e-17,4.525730851363054e-18,1.0000000000000002,1.3826714197523217e-16
RFECA_SVR(k=5),0.05,0.7203940068274073,0.03387571402163201,0.4786646260083466,0.01726115685531352,50,40200,0.7950764486592915,0.07213331359421012,0.0412796521284802,0.003946739725649524,0.012325378957296497,0.0009866693000877757,0.9992224803947058,0.00015286449575289333
RFECA_SVR(k=5),0.1,0.74664575000249,0.03321910093903289,0.4928416819307543,0.01734579317779894,50,80400,1.2697065522924447,0.11516547129577852,0.06587326239097203,0.005733687334211846,0.019994865781738213,0.0016854956590416762,0.9980511499503796,0.0003335631608767073
RFECA_SVR(k=5),0.2,0.782769724521991,0.022877456745977586,0.5193549238515108,0.012737047927036853,50,160800,2.0231604248543618,0.138592329918158,0.10498160425556463,0.0069501126112530625,0.03237759941730249,0.002162217774274128,0.9949605789354037,0.0006961090705478886
RFECA_SVR(k=5),0.3,0.8261300208613388,0.023974840760583496,0.5460677080024964,0.013222248406051419,50,241200,2.738434287476465,0.14655034243177123,0.14210491034897899,0.007463976530642693,0.04403119523279356,0.002289333581312835,0.9905945058972854,0.0010395980906758371
