gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5358563145186821,0.3315352156616133,0.5027098970732887,0.7143608773132689,0.3929840628106187,1149,459,46,23,FOXA1|MLPH|FOXC1|MIA|CXXC5|PHGDH|MELK|EXO1|ANLN|CEP55|KIF2C|BLVRA|CDH3|TYMS|NDC80|MKI67|SLC39A6|NUF2|PTTG1|PGR|MYBL2|BAG1|CDC6,0.5349269378920484,1137.0566145000048,16.525339900006657,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
ANLN,0.30573842839770476,0.22930800618402852,0.7638746762991483,0.875750950837687,0.8985179901447559,1141,467,29,14,MELK|CEP55|NDC80|UBE2T|KIF2C|CDC20|NUF2|MKI67|BCL2|RRM2|PHGDH|CDH3|EGFR|CXXC5,0.3017424785398499,1137.3767799000052,6.900852399994619,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
BAG1,0.3384212952038091,0.23225871587633193,0.10570107449626343,0.35002005807514536,0.37579421827976744,1089,519,46,23,BCL2|SLC39A6|PHGDH|MLPH|CCNE1|EGFR|MMP11|FOXA1|PTTG1|KRT5|ERBB2|CDC6|ORC6|MDM2|GRB7|MKI67|KRT14|TMEM45B|MELK|ACTR3B|NUF2|ANLN|TYMS,0.2946219253738642,1328.4878778999991,18.0343506999925,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
BCL2,0.6855539887001092,0.5317365063733873,0.6383030808485328,0.7995324118067458,0.7943616395796906,1120,488,44,22,ESR1|SLC39A6|EGFR|EXO1|MELK|ANLN|FOXA1|MLPH|KIF2C|UBE2C|FGFR4|CEP55|RRM2|BAG1|UBE2T|CENPF|MKI67|GPR160|CDC6|TYMS|MMP11|MYBL2,0.6497490962251794,847.9126103000017,10.596346699996502,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
BIRC5,0.512482008700619,0.3754038105481994,0.7435954976290056,0.8631370228735673,0.8809075594347834,1136,472,47,23,KIF2C|CDC20|UBE2C|CEP55|EXO1|MELK|CCNE1|MKI67|CCNB1|MLPH|GPR160|PGR|CDC6|FOXC1|EGFR|MIA|KRT14|ORC6|GRB7|BLVRA|MDM2|BAG1|KRT5,0.49097018115270014,921.3343253999919,14.98467890000029,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
BLVRA,0.6360708508045871,0.4797318317873426,0.35449621749361837,0.6121723235205343,0.6121665648331401,1110,498,49,24,FOXA1|ACTR3B|GPR160|MLPH|SLC39A6|CCNE1|PGR|ESR1|CCNB1|CENPF|TYMS|MAPT|NUF2|FGFR4|BIRC5|ERBB2|UBE2C|RRM2|MDM2|BAG1|BCL2|MYBL2|GRB7|ANLN,0.6181337727810831,979.5350727999903,14.87888920000114,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CCNB1,0.36262716820026114,0.2795634707996137,0.698876373191845,0.8369551911355885,0.836870195480782,1108,500,44,22,NDC80|PTTG1|UBE2C|BIRC5|CEP55|CENPF|KIF2C|CDC20|NUF2|MELK|ANLN|MKI67|TYMS|CCNE1|MAPT|MYBL2|PHGDH|BLVRA|MDM2|ERBB2|CXXC5|TMEM45B,0.3445626152171788,1051.537177899998,14.612776699999813,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CCNE1,0.5053711736204263,0.3369411465259477,0.7170540434902908,0.8571639058945272,0.8592404602508169,1111,497,48,24,KIF2C|MELK|EXO1|UBE2C|FOXA1|MLPH|PTTG1|MKI67|GPR160|NDC80|FOXC1|EGFR|UBE2T|NUF2|CCNB1|MIA|CDC6|FGFR4|GRB7|ERBB2|MYC|ORC6|MYBL2|MDM2,0.46942783874628313,949.0913642000087,14.679782899998827,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CDC20,0.37723726973361094,0.2904416768487885,0.9172207822108024,0.9578238671933293,0.9623134125387719,1175,433,45,22,KIF2C|UBE2C|BIRC5|PTTG1|EXO1|MELK|CENPF|MKI67|NDC80|UBE2T|SLC39A6|BCL2|GPR160|PGR|RRM2|GRB7|ORC6|MIA|KRT14|ERBB2|MYBL2|KRT5,0.3705270411048588,1138.410412199999,17.58766819999437,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CDC6,0.1927723871375922,0.1321146426205927,0.26552064442599055,0.5436092293326277,0.534642260169684,1149,459,17,8,EXO1|ERBB2|CEP55|PTTG1|BIRC5|KIF2C|ANLN|CCNB1,0.20789155153394748,1414.880746099996,2.5485888999974122,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
NUF2,0.33729377472098654,0.21849634659419345,0.47371542472874384,0.6909017580216057,0.7393469708134524,1121,487,49,24,NDC80|UBE2T|CEP55|CCNB1|ANLN|UBE2C|EXO1|MELK|PTTG1|KIF2C|TYMS|CDC20|CCNE1|FOXA1|RRM2|TMEM45B|MIA|MYBL2|GPR160|EGFR|KRT14|KRT5|ORC6|MDM2,0.2850308420125844,1083.3581638000032,19.779356600003666,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CDH3,0.9026826551239676,0.6533988057042611,0.49796790881042297,0.7422359426096944,0.7473547623118917,1139,469,49,24,KRT17|KRT5|MLPH|EGFR|CCNE1|BCL2|MIA|GPR160|ANLN|EXO1|MELK|KIF2C|ACTR3B|CEP55|BIRC5|UBE2C|PTTG1|CENPF|NDC80|BAG1|RRM2|NUF2|TMEM45B|CCNB1,0.817105262664866,808.4684716000047,11.918913699992117,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CENPF,0.4014097026482992,0.3085616381365617,0.7965021895430042,0.8955134022781289,0.8967868057971663,1130,478,49,24,UBE2C|EXO1|CEP55|CDC20|MKI67|MELK|UBE2T|CCNB1|NUF2|TYMS|NAT1|MAPT|MLPH|BCL2|RRM2|FOXC1|GRB7|BLVRA|ERBB2|BAG1|KRT17|KRT5|MDM2|TMEM45B,0.40958005393208463,1026.4405434000073,18.15694600000279,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CEP55,0.29530692664338204,0.22166094396066244,0.8649190596801396,0.9318250607443018,0.9445425173288323,1125,483,41,20,UBE2C|MELK|KIF2C|PTTG1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|NUF2|FOXA1|BCL2|ACTR3B|CDC6|GPR160|FOXC1|MYBL2|TMEM45B,0.2733155843930837,1129.4950282999926,14.588848799990956,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
CXXC5,0.5804681671080204,0.43698790491829276,0.5986993570698536,0.775928489573798,0.7237752692320542,1118,490,44,22,ESR1|MLPH|FOXC1|MAPT|ACTR3B|PHGDH|MIA|ANLN|CCNE1|NDC80|GPR160|KIF2C|MYC|UBE2T|CDC20|CEP55|TYMS|BLVRA|PTTG1|ORC6|UBE2C|TMEM45B,0.5382439223358143,1026.1033103000082,12.894274899997981,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
EGFR,0.6505945424018428,0.32286053973667156,0.45241028458259236,0.6852234309543104,0.730453410327906,1124,484,45,22,ESR1|CDH3|KRT5|BCL2|FOXC1|SFRP1|CCNE1|PHGDH|ANLN|MIA|CDC20|KIF2C|EXO1|CEP55|NDC80|BIRC5|PTTG1|UBE2C|KRT14|CENPF|NUF2|CDC6,0.583596137221323,1273.6142691999994,16.04280560000916,ok,49,0,3317051,50e81e668e8f12b3,mar,0.3,3,3501.818228999997,1
