imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.3,EnsembleSoft,0.876684249967654,0.02148371760624988,0.8680791687274357,0.018004702759898836,5,mar
OriginalRFECA,0.3,GB,0.8581662148316962,0.017044747430619678,0.8489660450090488,0.022427044859426412,5,mar
OriginalRFECA,0.3,LogReg,0.8594982230194305,0.01391950650183227,0.8563914266449568,0.013959299048022643,5,mar
OriginalRFECA,0.3,RF,0.8547186277553859,0.013749034286511764,0.8402066465128083,0.016543788531390623,5,mar
OriginalRFECA,0.3,SVC,0.8785932331015113,0.02247762018240779,0.8707154943900772,0.018544688192967375,5,mar
