imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.3,EnsembleSoft,LumA,f1,0.9229022111112867,0.020674909056083813,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumA,precision,0.9112385897458866,0.01527463762367188,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumA,recall,0.9357142857142857,0.039769745448785865,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,f1,0.877271131912406,0.028607096019458902,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,precision,0.8711883541295308,0.04647350718101747,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,recall,0.8842105263157896,0.01664356663246515,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,f1,0.7917068563620288,0.03374994277225626,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,precision,0.818637222330793,0.06706182972179496,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,recall,0.772020202020202,0.06138763715696119,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,f1,0.9148568004848949,0.04336415571465562,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,precision,0.9535329176600037,0.036683049494655846,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,recall,0.8803716608594657,0.058335638535540746,5,mar
OriginalRFECA,0.3,SVC,LumA,f1,0.9180593579498553,0.014602447528294114,5,mar
OriginalRFECA,0.3,SVC,LumA,precision,0.913211769785738,0.01496046264504267,5,mar
OriginalRFECA,0.3,SVC,LumA,recall,0.9242857142857144,0.0409080601807896,5,mar
OriginalRFECA,0.3,SVC,LumB,f1,0.8749000802177266,0.016080365169904808,5,mar
OriginalRFECA,0.3,SVC,LumB,precision,0.8630891465758918,0.03867479705419613,5,mar
OriginalRFECA,0.3,SVC,LumB,recall,0.888421052631579,0.020519567041703053,5,mar
OriginalRFECA,0.3,SVC,Her2,f1,0.800052120809579,0.04744152706404263,5,mar
OriginalRFECA,0.3,SVC,Her2,precision,0.8079806468041761,0.05831451931636176,5,mar
OriginalRFECA,0.3,SVC,Her2,recall,0.7945454545454546,0.057953747711329176,5,mar
OriginalRFECA,0.3,SVC,Basal,f1,0.9213613734288838,0.03920999859000774,5,mar
OriginalRFECA,0.3,SVC,Basal,precision,0.9729169076537497,0.027501736152869518,5,mar
OriginalRFECA,0.3,SVC,Basal,recall,0.875609756097561,0.051567159488017496,5,mar
OriginalRFECA,0.3,LogReg,LumA,f1,0.9127132973204709,0.021300060917340602,5,mar
OriginalRFECA,0.3,LogReg,LumA,precision,0.9107396741386469,0.01117362914624175,5,mar
OriginalRFECA,0.3,LogReg,LumA,recall,0.9157142857142857,0.04327180351674561,5,mar
OriginalRFECA,0.3,LogReg,LumB,f1,0.8567836761807068,0.03712342402937305,5,mar
OriginalRFECA,0.3,LogReg,LumB,precision,0.855519966402262,0.07182243394557165,5,mar
OriginalRFECA,0.3,LogReg,LumB,recall,0.8610526315789473,0.02513123449750174,5,mar
OriginalRFECA,0.3,LogReg,Her2,f1,0.7627959059826142,0.024043066312025824,5,mar
OriginalRFECA,0.3,LogReg,Her2,precision,0.7751364577451534,0.045249833820888534,5,mar
OriginalRFECA,0.3,LogReg,Her2,recall,0.7541414141414141,0.04712746393942175,5,mar
OriginalRFECA,0.3,LogReg,Basal,f1,0.9057000125939296,0.036004085952761555,5,mar
OriginalRFECA,0.3,LogReg,Basal,precision,0.9172460466362905,0.04280602708807105,5,mar
OriginalRFECA,0.3,LogReg,Basal,recall,0.8946573751451801,0.03229294575778564,5,mar
OriginalRFECA,0.3,RF,LumA,f1,0.9042067254028939,0.022017389455063704,5,mar
OriginalRFECA,0.3,RF,LumA,precision,0.884789358714308,0.025904703532863154,5,mar
OriginalRFECA,0.3,RF,LumA,recall,0.9257142857142858,0.04090806018078955,5,mar
OriginalRFECA,0.3,RF,LumB,f1,0.8535513854413068,0.026651629423129215,5,mar
OriginalRFECA,0.3,RF,LumB,precision,0.8394618307674493,0.0438462558462787,5,mar
OriginalRFECA,0.3,RF,LumB,recall,0.8694736842105264,0.030326021665027233,5,mar
OriginalRFECA,0.3,RF,Her2,f1,0.7602426148705851,0.037229757324287516,5,mar
OriginalRFECA,0.3,RF,Her2,precision,0.8209147721782821,0.046141129945896725,5,mar
OriginalRFECA,0.3,RF,Her2,recall,0.7138383838383838,0.07869685236388078,5,mar
OriginalRFECA,0.3,RF,Basal,f1,0.9008737853067579,0.029717080235214424,5,mar
OriginalRFECA,0.3,RF,Basal,precision,0.958353230111895,0.031295333327720554,5,mar
OriginalRFECA,0.3,RF,Basal,recall,0.851800232288037,0.05123090147035576,5,mar
OriginalRFECA,0.3,GB,LumA,f1,0.9176564375786824,0.01359398588421001,5,mar
OriginalRFECA,0.3,GB,LumA,precision,0.9047043778681608,0.01968819445936148,5,mar
OriginalRFECA,0.3,GB,LumA,recall,0.9314285714285713,0.021782786688538457,5,mar
OriginalRFECA,0.3,GB,LumB,f1,0.8586756768337569,0.0188318278792037,5,mar
OriginalRFECA,0.3,GB,LumB,precision,0.8511456136743183,0.04090944997173117,5,mar
OriginalRFECA,0.3,GB,LumB,recall,0.8673684210526316,0.012001846579990923,5,mar
OriginalRFECA,0.3,GB,Her2,f1,0.7613686472505533,0.051354355678131396,5,mar
OriginalRFECA,0.3,GB,Her2,precision,0.7899871185724845,0.05035058995423382,5,mar
OriginalRFECA,0.3,GB,Her2,recall,0.7405050505050507,0.08712992197715155,5,mar
OriginalRFECA,0.3,GB,Basal,f1,0.8949640976637921,0.02530497221023706,5,mar
OriginalRFECA,0.3,GB,Basal,precision,0.9425730994152047,0.05903594940992972,5,mar
OriginalRFECA,0.3,GB,Basal,recall,0.8565621370499418,0.055543076428424376,5,mar
