gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
ESR1,ok,42,21,BCL2|FOXA1|SLC39A6|MLPH|EGFR|CCNE1|CXXC5|MELK|KIF2C|SFRP1|NDC80|FGFR4|UBE2C|GRB7|MKI67|RRM2|UBE2T|BAG1|MDM2|NUF2|BLVRA,1144.6911003999994,49
EXO1,ok,44,22,CEP55|MELK|KIF2C|UBE2C|CENPF|BIRC5|UBE2T|ANLN|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|NUF2|CDH3|ACTR3B|CDC6|MIA|KRT5|ORC6|BAG1,1745.1553092000104,49
FGFR4,ok,47,23,GRB7|ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|UBE2C|EXO1|CEP55|MELK|CENPF|CDC6|PTTG1|CCNB1|BAG1|MDM2|BLVRA|NDC80|FOXA1|MLPH|GPR160,1325.2717374000058,49
FOXA1,ok,44,22,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|KIF2C|MELK|ANLN|EXO1|CEP55|NDC80|BCL2|UBE2C|PTTG1|MKI67|KRT14|UBE2T|ERBB2|RRM2|BAG1,1599.0471158,49
FOXC1,ok,46,23,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|CCNE1|CXXC5|CDC20|KIF2C|EXO1|MKI67|ANLN|PGR|CEP55|NDC80|CENPF|PTTG1|ERBB2|UBE2T|BAG1|ORC6|RRM2|MDM2,1265.115882500002,49
GPR160,ok,48,24,FOXA1|CCNE1|CDC20|KIF2C|CDH3|BIRC5|KRT5|EGFR|BLVRA|MKI67|CEP55|MELK|ANLN|MYC|CXXC5|BCL2|ORC6|NUF2|KRT14|CCNB1|UBE2T|CDC6|MMP11|RRM2,1354.929273200003,49
GRB7,ok,41,20,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CCNE1|CDC20|CENPF|KIF2C|ANLN|UBE2T|PTTG1|MKI67|MYC|MDM2|NDC80|NUF2|BAG1|FOXC1,1421.2647021000012,49
KIF2C,ok,24,12,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MKI67|NDC80|UBE2T|FOXA1|PHGDH|NUF2,1711.4368893000064,49
NDC80,ok,47,23,ANLN|CEP55|CCNB1|PTTG1|NUF2|UBE2T|TYMS|UBE2C|EXO1|MLPH|CCNE1|MKI67|RRM2|CXXC5|EGFR|CDH3|MYC|MMP11|MYBL2|KRT14|MDM2|FGFR4|KRT17,1828.5765378999931,49
KRT14,ok,47,23,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|CXXC5|ACTR3B|GPR160|UBE2T|BIRC5|MKI67|CEP55|MYBL2|CDC6|NUF2|RRM2|KIF2C|GRB7|ORC6|NDC80,1588.8949502000032,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1458.3434437999967,49
KRT5,ok,46,23,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|EGFR|ACTR3B|GPR160|PHGDH|SLC39A6|BCL2|MDM2|NDC80|EXO1|CEP55|MKI67|PTTG1|CENPF|RRM2|CCNB1|ORC6,1755.2579599000019,49
MAPT,ok,49,24,ESR1|NAT1|MLPH|FOXA1|EXO1|PGR|KIF2C|UBE2C|PTTG1|CXXC5|NDC80|MKI67|UBE2T|GRB7|TYMS|RRM2|CCNB1|BAG1|ERBB2|BLVRA|MYBL2|MYC|ORC6|TMEM45B,1060.908682399997,49
MDM2,ok,38,19,SLC39A6|SFRP1|ESR1|KRT5|RRM2|TYMS|MLPH|BAG1|FOXC1|FOXA1|GRB7|MMP11|CDC6|PTTG1|MIA|MYBL2|UBE2T|NDC80|CEP55,2186.7203308000026,49
MELK,ok,39,19,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|NDC80|MKI67|FOXA1|RRM2|CCNB1|ESR1|ACTR3B|EGFR|FOXC1|GPR160|MYC,1627.5545595000003,49
MIA,ok,44,22,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CXXC5|CCNE1|EGFR|ANLN|NDC80|MELK|TYMS|KIF2C|EXO1|BIRC5|CDC20|NUF2|ERBB2|PTTG1|UBE2T|MYBL2|GRB7,1707.6723160999973,49
MKI67,ok,48,24,CEP55|KIF2C|EXO1|BIRC5|CENPF|MELK|PTTG1|UBE2T|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|BCL2|RRM2|ORC6|FGFR4|MIA|KRT5|TMEM45B|MYBL2|MYC|KRT17,1691.417539400005,49
MLPH,ok,42,21,FOXA1|CXXC5|ANLN|NDC80|MELK|KIF2C|CEP55|CDH3|GPR160|EXO1|CDC20|PTTG1|UBE2C|TYMS|UBE2T|MYC|MKI67|BLVRA|CENPF|TMEM45B|BAG1,1254.9510137000034,49
MMP11,ok,47,23,BAG1|SFRP1|NUF2|MIA|ACTR3B|CXXC5|NDC80|BCL2|CDH3|MAPT|MDM2|GPR160|MKI67|KIF2C|UBE2T|MYBL2|CENPF|RRM2|MLPH|CCNE1|TYMS|MELK|CDC6,855.9582648000069,49
MYBL2,ok,26,13,NUF2|CEP55|UBE2C|CCNB1|RRM2|MIA|KIF2C|NDC80|CDC20|PTTG1|KRT14|UBE2T|EXO1,1794.375987499996,49
MYC,ok,48,24,TYMS|MLPH|TMEM45B|SFRP1|ACTR3B|RRM2|FOXA1|FOXC1|ERBB2|MIA|MELK|GPR160|UBE2T|NDC80|NAT1|ORC6|GRB7|BAG1|CCNE1|MAPT|BCL2|MKI67|CDC6|CENPF,1104.6180520000053,49
NAT1,ok,46,23,ESR1|SLC39A6|CCNE1|CDC20|MAPT|UBE2C|PGR|CEP55|MELK|EXO1|GPR160|MKI67|FGFR4|GRB7|UBE2T|CDC6|BLVRA|MYC|ERBB2|NUF2|ORC6|TMEM45B|BAG1,954.0049712999898,49
ORC6,ok,48,24,CDC20|MKI67|SLC39A6|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|EXO1|UBE2T|CEP55|BAG1|KRT17|MLPH|NUF2|KRT14|KRT5|MELK|MIA|PTTG1|BCL2|CDC6|EGFR|ANLN,1474.8704578999896,49
PGR,ok,48,24,MAPT|NAT1|KIF2C|BCL2|UBE2C|CDC20|EXO1|PTTG1|ANLN|MKI67|BLVRA|NDC80|UBE2T|RRM2|ERBB2|GPR160|KRT5|MIA|NUF2|ORC6|MYBL2|MDM2|TMEM45B|MYC,1126.3990970000013,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|MLPH|FOXC1|CXXC5|EGFR|ACTR3B|ANLN|PTTG1|MKI67|KRT5|CENPF|NDC80|RRM2|BAG1|TYMS|CCNB1|MMP11|CDC6|MDM2|TMEM45B|MYBL2|MYC,936.2150653999997,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|RRM2|NUF2|MLPH|FOXA1|PHGDH|PGR|ACTR3B|EGFR|GRB7|CXXC5|MYBL2|BAG1|ORC6|ERBB2,1435.9524991999933,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|ANLN|UBE2C|BIRC5|BCL2|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|ACTR3B|TMEM45B|FOXA1|MDM2|ORC6|MYBL2|MIA|SLC39A6|GPR160|BAG1|BLVRA,1370.296917300002,49
SFRP1,ok,38,19,KRT5|FOXC1|KRT14|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|NAT1|TMEM45B|MDM2|MMP11|MELK|BAG1|KIF2C|CDC20|CEP55|NUF2,1107.8271227000077,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|EGFR|FGFR4|MELK|PTTG1|BAG1|CENPF|BLVRA|ACTR3B|NDC80|TMEM45B|MDM2|ORC6|CCNB1|CDC6|UBE2T|NUF2|RRM2|TYMS,887.0059595999919,49
TMEM45B,ok,43,21,MYC|FGFR4|GRB7|MLPH|UBE2T|SLC39A6|FOXA1|ORC6|RRM2|NDC80|MELK|KRT5|UBE2C|CEP55|MKI67|CCNE1|CXXC5|ESR1|CCNB1|MDM2|CDH3,1202.2683249999973,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|ANLN|EXO1|RRM2|MLPH|MKI67|CCNB1|MYC|CCNE1|NUF2|CENPF|MIA|CXXC5|BCL2|ERBB2|MDM2|SLC39A6|MMP11|ORC6,1088.1283992000099,49
UBE2C,ok,43,21,PTTG1|CEP55|KIF2C|CDC20|MELK|BIRC5|EXO1|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|GRB7|ORC6|MYBL2|CXXC5|TMEM45B,1063.301147700011,49
UBE2T,ok,46,23,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|NUF2|CCNB1|CDC20|RRM2|MKI67|CCNE1|MLPH|CDC6|FOXA1|CXXC5|TMEM45B|ORC6|FOXC1|MYBL2,942.2744104000012,49
