gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5985790216485914,0.39110963622490397,0.40729959325721565,0.6514809728372768,0.44799645247117637,1451,157,48,24,FOXA1|MLPH|FOXC1|MIA|CCNE1|PHGDH|MELK|EXO1|KIF2C|ANLN|CEP55|NDC80|BLVRA|CDH3|MYC|MKI67|UBE2C|UBE2T|CENPF|PTTG1|SLC39A6|MYBL2|BAG1|CDC6,0.519770789073748,1660.8576914000005,28.42803680000361,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
ANLN,0.29385976863050084,0.2068041292514072,0.8298993877867964,0.913733757527738,0.9430386749063551,1452,156,43,21,MELK|CEP55|UBE2T|UBE2C|NDC80|KIF2C|CDC20|MLPH|NUF2|FOXA1|BCL2|RRM2|EGFR|CDH3|MIA|GPR160|FOXC1|CDC6|FGFR4|TMEM45B|BLVRA,0.3002979132007692,1641.4417252999992,22.087450599996373,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BAG1,0.3216547320210371,0.2359627511597059,0.14629378652736402,0.4040974062119869,0.40067679458564337,1437,171,46,23,SLC39A6|PHGDH|BCL2|MMP11|CCNE1|MLPH|CDC20|FOXA1|KIF2C|MDM2|NAT1|CENPF|PTTG1|ORC6|CEP55|NUF2|RRM2|MELK|ANLN|ACTR3B|CDC6|MKI67|CCNB1,0.3031267457556759,2102.056440100001,27.840185200009728,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BCL2,0.6001582241593573,0.48166277887531844,0.6979691749236998,0.8394606766996175,0.8329103177085659,1469,139,44,22,ESR1|SLC39A6|EXO1|CDH3|ANLN|MELK|PHGDH|CDC20|KIF2C|FOXA1|UBE2C|MLPH|CEP55|RRM2|UBE2T|CENPF|BAG1|MKI67|GPR160|MIA|TYMS|MYBL2,0.6595794601769376,1311.7758064000082,17.423645300004864,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BIRC5,0.5320283721170103,0.36650396942387065,0.74607465748521,0.8700476789738779,0.8817438708997203,1451,157,18,9,KIF2C|CDC20|UBE2C|CEP55|EXO1|CCNE1|MKI67|ANLN|CCNB1,0.496766199074797,1424.501615999994,3.100459500012221,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
BLVRA,0.5619763846527424,0.43361468516957824,0.4613964272325506,0.6857800698411725,0.7005882855434379,1434,174,45,22,GPR160|ACTR3B|MLPH|MIA|SLC39A6|CCNE1|PGR|MYC|ESR1|MKI67|CENPF|TYMS|MAPT|UBE2C|CCNB1|ANLN|BCL2|FGFR4|MDM2|NDC80|RRM2|TMEM45B,0.6290736497949069,1492.4689873000025,18.957928599993465,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CCNB1,0.3728962421200938,0.2903364052881912,0.7303749895739569,0.8575011979596687,0.8552520360994937,1432,176,46,23,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|NUF2|UBE2T|MELK|MKI67|TYMS|CCNE1|CDC6|MLPH|MAPT|SLC39A6|MYBL2|PHGDH|BLVRA|MDM2|ERBB2|FOXC1|CXXC5,0.3452074896569625,1616.0752689999936,25.73251149999851,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CCNE1,0.47180551712384367,0.34325410487302027,0.7161725241591521,0.8469053590161878,0.8391333103289625,1447,161,49,24,KIF2C|MELK|EXO1|UBE2C|BIRC5|FOXA1|MLPH|PTTG1|MKI67|NDC80|FOXC1|GPR160|EGFR|UBE2T|CCNB1|MIA|NUF2|CDC6|FGFR4|GRB7|MYC|ERBB2|ORC6|MDM2,0.4753225228154803,1484.2720446999883,25.270252100002836,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CDC20,0.3905275094991444,0.29701517435052344,0.8912788104601443,0.9445372260771315,0.942459861619427,1443,165,44,22,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|EXO1|MELK|CENPF|NDC80|UBE2T|BCL2|GPR160|NUF2|PGR|RRM2|ORC6|CXXC5|GRB7|KRT5|BAG1|MYBL2|ERBB2,0.3689943882101388,1656.6362624999892,21.80762930000492,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
CDC6,0.25776756695718644,0.1437412708575069,0.18364222138771924,0.4592143361829849,0.47708716622743774,1439,169,14,7,EXO1|CEP55|ERBB2|PTTG1|BIRC5|KIF2C|CCNB1,0.1967827528910291,2088.3342678000045,2.94634500000393,ok,49,0,2117048,1126850b2ab068b4,mar,0.1,2,5129.693302300002,1
