stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.1,2,2117048,0,0.6364105257019339,0.4162120330966739,8040,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,5129.385335500003,0.1612168000137899,12300,12300,0,16
