gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CXXC5,ok,41,20,ESR1|MLPH|FOXC1|MAPT|PHGDH|ACTR3B|ANLN|CCNE1|MIA|MELK|NDC80|GPR160|KIF2C|CEP55|CDC20|BLVRA|UBE2T|TYMS|PTTG1|UBE2C,1269.5460476000007,49
EGFR,ok,46,23,ESR1|CDH3|KRT5|FOXC1|BCL2|SFRP1|CCNE1|PHGDH|ANLN|MIA|MELK|CDC20|KIF2C|EXO1|CEP55|NDC80|PTTG1|KRT14|BLVRA|MDM2|CENPF|NUF2|CDC6,1620.6936535999994,49
ERBB2,ok,49,24,GRB7|FGFR4|CDC6|BCL2|MYC|FOXA1|MIA|FOXC1|NAT1|MAPT|TYMS|ACTR3B|EXO1|CCNE1|CENPF|CDC20|GPR160|BAG1|BLVRA|KIF2C|UBE2T|MKI67|ANLN|PTTG1,1336.4953236000001,49
ESR1,ok,42,21,SLC39A6|BCL2|FOXA1|MAPT|EGFR|CXXC5|KIF2C|EXO1|MELK|SFRP1|NDC80|FGFR4|GRB7|UBE2C|PTTG1|MKI67|RRM2|UBE2T|ERBB2|BLVRA|MDM2,990.1210412,49
EXO1,ok,42,21,MELK|CEP55|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|MKI67|TYMS|CCNB1|BCL2|NUF2|PHGDH|CDC6|ACTR3B|CDH3|EGFR|MIA|BAG1,1440.4657708000013,49
FGFR4,ok,45,22,GRB7|SLC39A6|BCL2|ESR1|TMEM45B|CCNE1|UBE2C|EXO1|CEP55|MELK|MKI67|CENPF|PTTG1|CCNB1|RRM2|BAG1|MDM2|BLVRA|FOXC1|MYBL2|FOXA1|MLPH,1079.562335100003,49
FOXA1,ok,42,21,MLPH|FOXC1|ESR1|MIA|CCNE1|GPR160|ACTR3B|KRT5|MELK|CEP55|ANLN|EXO1|NDC80|BCL2|KRT17|UBE2C|MKI67|PTTG1|UBE2T|RRM2|ERBB2,1380.1596028999993,49
FOXC1,ok,42,21,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|GPR160|CXXC5|CDC20|KIF2C|EXO1|PGR|MKI67|ANLN|CEP55|NDC80|CENPF|PTTG1|ERBB2|BAG1|UBE2T|RRM2,1095.3683401000017,49
GPR160,ok,42,21,FOXA1|CCNE1|CDC20|CDH3|ACTR3B|KIF2C|KRT5|BLVRA|MKI67|UBE2C|MELK|ANLN|CXXC5|MYC|NDC80|BCL2|ORC6|KRT14|MMP11|NUF2|UBE2T,1216.4789008000007,49
GRB7,ok,29,14,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CDC20|CCNE1|KIF2C|ANLN|CENPF|UBE2T|MKI67|MYC,1257.149560100006,49
KIF2C,ok,30,15,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MKI67|NDC80|UBE2T|FOXA1|PHGDH|BCL2|RRM2|PGR|FOXC1,1429.6856937999983,49
NDC80,ok,49,24,ANLN|CEP55|CCNB1|PTTG1|NUF2|UBE2C|EXO1|TYMS|MLPH|CCNE1|MKI67|RRM2|CXXC5|BCL2|EGFR|PGR|CDH3|MYC|MMP11|MYBL2|MDM2|KRT14|KRT17|BAG1,1623.0954749000011,49
KRT14,ok,42,21,KRT17|KRT5|SFRP1|MIA|FOXA1|MLPH|CXXC5|EGFR|BIRC5|ACTR3B|CEP55|CENPF|GPR160|UBE2T|MYBL2|KIF2C|CDC6|EXO1|NUF2|NDC80|ORC6,1316.3198972000027,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1294.6088365000032,49
KRT5,ok,47,23,KRT17|KRT14|FOXC1|FOXA1|CDH3|MIA|EGFR|CXXC5|ACTR3B|PHGDH|CCNE1|SLC39A6|BLVRA|BCL2|MDM2|TMEM45B|NDC80|MKI67|CCNB1|ORC6|NUF2|UBE2T|CENPF,1428.3502888000003,49
MAPT,ok,46,23,ESR1|MLPH|BCL2|PGR|EXO1|KIF2C|CDC20|UBE2C|CXXC5|PTTG1|NDC80|FOXC1|MKI67|GRB7|CENPF|TYMS|NUF2|CCNB1|KRT5|ERBB2|BAG1|BLVRA|MYC,954.0593646999987,49
MDM2,ok,49,24,SLC39A6|SFRP1|KRT5|TYMS|RRM2|MLPH|FOXC1|BAG1|GRB7|MIA|CDC6|CCNB1|MMP11|CEP55|CDC20|MYBL2|MKI67|EXO1|MELK|NDC80|NUF2|ORC6|CENPF|ANLN,1920.0578180999946,49
MELK,ok,25,12,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|CENPF|RRM2|CCNB1|ACTR3B,1444.5068372000023,49
MIA,ok,49,24,FOXA1|FOXC1|SFRP1|KRT5|ACTR3B|KRT14|CCNE1|EGFR|CXXC5|ANLN|NDC80|KIF2C|BIRC5|TYMS|EXO1|CDC20|NUF2|UBE2C|ERBB2|MMP11|MKI67|MYBL2|GRB7|CDC6,1425.4110395000025,49
MKI67,ok,49,24,CEP55|KIF2C|BIRC5|EXO1|CENPF|MELK|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|BCL2|RRM2|ORC6|EGFR|MIA|GRB7|MYBL2|KRT5|TMEM45B|MYC|KRT17|ERBB2,1427.1400865000032,49
MLPH,ok,45,22,FOXA1|CCNE1|ANLN|MELK|CXXC5|NDC80|CEP55|CDH3|GPR160|CDC20|EXO1|PTTG1|TYMS|UBE2T|MYC|MKI67|CENPF|BLVRA|TMEM45B|BAG1|MDM2|MYBL2,1081.9531160000042,49
MMP11,ok,34,17,BAG1|NUF2|CXXC5|NDC80|SFRP1|ACTR3B|MIA|BCL2|MDM2|GPR160|KIF2C|TYMS|MKI67|RRM2|MLPH|CENPF|ANLN,749.0750198999958,49
MYBL2,ok,21,10,NUF2|UBE2C|CEP55|RRM2|CCNB1|MIA|NDC80|ANLN|PTTG1|EXO1,1414.511231700002,49
MYC,ok,48,24,TYMS|TMEM45B|ACTR3B|FOXC1|GPR160|CXXC5|RRM2|KRT5|ERBB2|MIA|MELK|UBE2T|PTTG1|NAT1|NDC80|ORC6|CDC20|CCNE1|GRB7|MKI67|MAPT|BCL2|PGR|PHGDH,986.9215550000008,49
NAT1,ok,48,24,ESR1|SLC39A6|CCNE1|CDC20|MAPT|PGR|UBE2C|CEP55|MELK|EXO1|GPR160|PTTG1|GRB7|MKI67|FGFR4|CENPF|UBE2T|CDC6|MYC|ERBB2|ORC6|NUF2|TMEM45B|BAG1,774.7816352999944,49
ORC6,ok,43,21,CDC20|SLC39A6|MKI67|TMEM45B|RRM2|GPR160|UBE2C|CCNB1|EXO1|CCNE1|FOXC1|PGR|UBE2T|CEP55|TYMS|KRT5|MYBL2|MLPH|MIA|PTTG1|MELK,1263.9664093000029,49
PGR,ok,48,24,MAPT|NAT1|UBE2C|KIF2C|BCL2|CDC20|PTTG1|CEP55|BIRC5|EXO1|ANLN|MKI67|NDC80|BLVRA|RRM2|ERBB2|UBE2T|GPR160|ACTR3B|MIA|CDC6|ORC6|MYBL2|TMEM45B,974.1246804000039,49
PHGDH,ok,49,24,EXO1|ESR1|BCL2|KIF2C|MLPH|FOXC1|CXXC5|EGFR|ACTR3B|BIRC5|MKI67|PTTG1|KRT5|CENPF|RRM2|BAG1|TYMS|CCNB1|CDC6|MMP11|TMEM45B|MYBL2|ORC6|MYC,813.4764393000005,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|MLPH|NUF2|RRM2|FOXA1|PHGDH|PGR|CDC6|GPR160|ACTR3B|GRB7|CXXC5|MYBL2|ORC6|ERBB2,1237.7854172000007,49
RRM2,ok,48,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|MYC|MKI67|CENPF|EGFR|ACTR3B|TMEM45B|FOXA1|MDM2|KRT14|MYBL2|SLC39A6|BAG1|GPR160|KRT5,1165.3577933999986,49
SFRP1,ok,47,23,KRT5|KRT14|FOXC1|KRT17|MIA|FOXA1|EGFR|MYC|CCNE1|MDM2|TMEM45B|MMP11|ANLN|MELK|NDC80|BAG1|MYBL2|CDC20|UBE2C|CEP55|MKI67|CENPF|PTTG1,964.612638300001,49
SLC39A6,ok,49,24,ESR1|NAT1|BCL2|CDC20|EGFR|MLPH|FGFR4|MELK|UBE2C|BAG1|PTTG1|CENPF|BLVRA|ACTR3B|TMEM45B|KRT5|MDM2|ERBB2|ORC6|CCNB1|UBE2T|MYC|RRM2|TYMS,778.6908133999968,49
TMEM45B,ok,48,24,MYC|GRB7|FGFR4|MLPH|SLC39A6|UBE2T|ORC6|SFRP1|RRM2|NUF2|MELK|KRT5|PTTG1|ANLN|UBE2C|BAG1|CEP55|CDC6|MKI67|CXXC5|MYBL2|CDH3|MDM2|PGR,973.4722977999991,49
TYMS,ok,47,23,MELK|PTTG1|UBE2T|NDC80|UBE2C|CEP55|EXO1|RRM2|MLPH|MKI67|CCNB1|MYC|CENPF|NUF2|MIA|BCL2|ERBB2|BLVRA|MDM2|MYBL2|MMP11|SLC39A6|GRB7,848.6419013999985,49
UBE2C,ok,48,24,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|BCL2|PGR|ESR1|CDC6|ORC6|MYBL2|TMEM45B|CXXC5|BLVRA,871.6558761999986,49
UBE2T,ok,42,21,PTTG1|EXO1|MELK|ANLN|UBE2C|NDC80|CENPF|KIF2C|NUF2|CDC20|CCNB1|RRM2|CCNE1|MLPH|CDC6|ESR1|CXXC5|TMEM45B|GRB7|ORC6|FOXC1,765.4676420999967,49
