gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5425313818906562,0.3422943034825433,0.5839173905328259,0.7676333905068289,0.5099221384301282,1277,331,43,21,FOXA1|FOXC1|MIA|CXXC5|MELK|EXO1|KRT5|KIF2C|ANLN|CEP55|BLVRA|CDH3|NDC80|MKI67|UBE2T|NUF2|SLC39A6|PTTG1|CENPF|KRT14|MYBL2,0.5293003655728795,1315.3787456000064,16.954052500004764,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
ANLN,0.28500886641647744,0.2153825261501698,0.79730200627576,0.8946979224982303,0.9025163393860531,1289,319,48,24,MELK|CEP55|NDC80|EXO1|UBE2T|UBE2C|MLPH|CENPF|NUF2|FOXA1|CCNB1|BCL2|RRM2|EGFR|CDH3|CXXC5|ACTR3B|GPR160|MIA|FOXC1|FGFR4|BLVRA|BAG1|ORC6,0.3031211588206561,1350.6328445000036,21.832664400004433,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
BAG1,0.3128775091291689,0.23286244425984226,0.18035058164333406,0.4637821887695046,0.4491454593918147,1300,308,39,19,PHGDH|SLC39A6|BCL2|MMP11|MLPH|CDC20|CCNE1|MDM2|FOXA1|KIF2C|PTTG1|NAT1|ORC6|CEP55|BIRC5|MYBL2|RRM2|MELK|ANLN,0.30455125910044695,1778.5696277000025,21.070330400005332,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
BCL2,0.6831651806662943,0.5266229256873233,0.6174881495700071,0.7869374071305602,0.7527577334831725,1289,319,49,24,ESR1|SLC39A6|EXO1|MELK|CDH3|ANLN|CDC20|KIF2C|FOXA1|UBE2C|FGFR4|CEP55|RRM2|BAG1|ACTR3B|MKI67|GPR160|MIA|CDC6|TYMS|MYBL2|MYC|BLVRA|ORC6,0.6523069741338512,1034.047724199998,16.78864379999868,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
BIRC5,0.5278561976811253,0.3592967603857663,0.7505206156719691,0.8668387749787693,0.8940400648596198,1273,335,36,18,UBE2C|KIF2C|CDC20|CEP55|EXO1|MKI67|CCNE1|ANLN|CCNB1|NDC80|FOXA1|MLPH|GPR160|RRM2|PGR|MIA|KRT14|CXXC5,0.48875892436499996,1166.1774709999954,11.230999799998244,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
BLVRA,0.6476753145212487,0.48120786583225145,0.3459073052398026,0.6099683261594722,0.6328505405326225,1288,320,40,20,GPR160|ACTR3B|MLPH|SLC39A6|PGR|ESR1|KIF2C|MKI67|MELK|CDC20|CENPF|CCNB1|TYMS|MDM2|MAPT|FGFR4|UBE2C|PTTG1|ANLN|NUF2,0.6186109672797627,1246.0787539000012,13.942541500000516,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
CCNB1,0.3512721808735249,0.2708411626011572,0.7232310914174878,0.8549013548494298,0.8624484204326233,1277,331,49,24,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|NUF2|UBE2T|MKI67|TYMS|CCNE1|MLPH|CDC6|MAPT|BCL2|MYBL2|PHGDH|ORC6|BLVRA|MDM2|FOXC1|CXXC5|ERBB2|CDH3,0.3478822040876215,1334.8871264000045,25.258400599996094,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
CCNE1,0.5030098843087775,0.3434266951011366,0.7195002462318647,0.8511154369620814,0.854968596853833,1269,339,44,22,MELK|KIF2C|EXO1|UBE2C|FOXA1|BIRC5|MLPH|PTTG1|MKI67|NDC80|FOXC1|GPR160|EGFR|UBE2T|CCNB1|MIA|RRM2|CDC6|FGFR4|GRB7|ERBB2|MYC,0.4688453068285806,1201.4769044999994,15.572709899999609,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
CDC20,0.40210373359867735,0.3027611902100004,0.9029294335387822,0.9502544572898338,0.9511768717960002,1307,301,47,23,KIF2C|UBE2C|CEP55|PTTG1|BIRC5|MELK|EXO1|CENPF|NDC80|UBE2T|MLPH|SLC39A6|BCL2|GPR160|PGR|RRM2|EGFR|ORC6|MIA|GRB7|BAG1|MYBL2|ERBB2,0.36343027668836886,1357.0147763999994,22.458280300001206,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
CDC6,0.21301468046872862,0.14177686531355793,0.21257852776365582,0.48498587368971685,0.44827294496006154,1283,325,12,6,EXO1|UBE2C|ERBB2|PTTG1|KIF2C|BIRC5,0.20152126935414422,1756.409106500003,2.313100300001679,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
NUF2,0.29677488753318015,0.20527854751037933,0.5421719126503175,0.7428136116013794,0.7670084623867486,1278,330,32,16,NDC80|UBE2T|ANLN|CCNB1|CEP55|UBE2C|EXO1|PTTG1|KIF2C|TYMS|CDC20|MKI67|FOXA1|CCNE1|MYBL2|TMEM45B,0.3039894262628906,1334.4235640000043,9.277398999998695,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
CDH3,0.8841877959991209,0.6343287535176575,0.5224675785792772,0.7609332332674388,0.7666059534748328,1280,328,46,23,KRT17|EGFR|MLPH|KRT5|BCL2|CCNE1|MIA|GPR160|CDC20|ANLN|KIF2C|EXO1|CEP55|ACTR3B|BIRC5|PTTG1|MKI67|NDC80|GRB7|CENPF|NUF2|CDC6|MMP11,0.8285373992205607,1001.4115846000059,14.220378300000448,ok,49,0,1217045,66dcff0b9b3fd78b,mar,0.2,1,4307.929459799998,1
