stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.2,1,1217045,0,0.6314675165357442,0.4162248254213697,16080,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,4307.497559399999,0.27348350000102073,12300,12300,0,16
