gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CENPF,ok,47,23,UBE2C|EXO1|CEP55|KIF2C|CDC20|MKI67|MELK|UBE2T|CCNB1|TYMS|MLPH|CDC6|RRM2|FOXC1|GRB7|FGFR4|BLVRA|EGFR|ERBB2|KRT5|KRT17|MMP11|MYC,1479.6055333999975,49
CEP55,ok,46,23,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|UBE2T|MKI67|NDC80|TYMS|CCNB1|MLPH|NUF2|BCL2|GPR160|FOXC1|KRT14|MYBL2|KRT5|TMEM45B|ORC6,1720.7417005000025,49
CXXC5,ok,49,24,ESR1|MLPH|FOXC1|MAPT|ACTR3B|PHGDH|ANLN|CCNE1|MIA|NDC80|KIF2C|GPR160|MYC|CEP55|CDC20|TYMS|UBE2T|BLVRA|PTTG1|UBE2C|TMEM45B|CCNB1|MYBL2|CDC6,1560.6232219999947,49
EGFR,ok,47,23,ESR1|CDH3|FOXA1|KRT5|FOXC1|CXXC5|CCNE1|SFRP1|PHGDH|ANLN|CDC20|MIA|KIF2C|EXO1|NDC80|UBE2C|RRM2|PTTG1|KRT14|MDM2|NUF2|CDC6|CCNB1,1884.879388699992,49
ERBB2,ok,49,24,GRB7|FGFR4|CDC6|MYC|FOXA1|MIA|NAT1|ACTR3B|TYMS|MAPT|EXO1|CCNE1|NDC80|CENPF|BLVRA|CDC20|RRM2|GPR160|BAG1|KIF2C|UBE2T|PTTG1|ANLN|MKI67,1507.067747699999,49
ESR1,ok,44,22,BCL2|FOXA1|SLC39A6|EGFR|MLPH|CXXC5|MELK|KIF2C|SFRP1|NDC80|UBE2C|FGFR4|PTTG1|GRB7|MKI67|RRM2|UBE2T|BAG1|NUF2|MDM2|BLVRA|CCNB1,1134.8242311000067,49
EXO1,ok,30,15,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|CDC6,1718.811874799998,49
FGFR4,ok,46,23,GRB7|ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|EXO1|UBE2C|ANLN|MKI67|MELK|CDC6|CENPF|EGFR|UBE2T|BAG1|MDM2|BLVRA|ACTR3B|FOXC1|MLPH,1306.2401950000058,49
FOXA1,ok,43,21,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|CEP55|ANLN|EXO1|NDC80|UBE2C|BCL2|PTTG1|MKI67|UBE2T|KRT14|ERBB2|RRM2|BAG1,1570.045698899994,49
FOXC1,ok,48,24,FOXA1|SFRP1|KRT5|KRT17|CXXC5|CCNE1|CDC20|KIF2C|EXO1|MKI67|PGR|ANLN|CEP55|NDC80|CENPF|NUF2|UBE2T|BAG1|ORC6|RRM2|MDM2|FGFR4|CCNB1|MYBL2,1216.9201420999889,49
GPR160,ok,48,24,FOXA1|CCNE1|CDC20|KIF2C|CDH3|BIRC5|ACTR3B|EGFR|MKI67|BLVRA|CEP55|MELK|ANLN|CXXC5|NDC80|MYC|BCL2|PGR|ORC6|UBE2T|CDC6|MMP11|RRM2|MYBL2,1309.9029209,49
GRB7,ok,38,19,ERBB2|BCL2|CDC6|NAT1|MAPT|TMEM45B|MELK|CDC20|CCNE1|KIF2C|ANLN|UBE2T|CENPF|PTTG1|MKI67|MYC|MDM2|BAG1|NDC80,1361.3805656999903,49
KIF2C,ok,49,24,CDC20|UBE2C|CEP55|EXO1|MELK|BIRC5|MKI67|CCNE1|NDC80|UBE2T|CCNB1|PHGDH|BCL2|NUF2|PGR|RRM2|CDC6|CXXC5|MIA|GRB7|ORC6|MYBL2|BAG1|ERBB2,1685.130799599996,49
NDC80,ok,49,24,ANLN|CEP55|CCNB1|PTTG1|NUF2|UBE2T|UBE2C|TYMS|EXO1|MLPH|CCNE1|MKI67|RRM2|CXXC5|CDH3|CDC6|MYC|MMP11|MYBL2|MDM2|KRT17|KRT14|FGFR4|BAG1,1807.5520893000066,49
KRT14,ok,25,12,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|BIRC5|CEP55|MKI67,1645.518376100008,49
KRT17,ok,6,3,KRT5|KRT14|CDH3,1435.4214442000084,49
KRT5,ok,48,24,KRT17|KRT14|SFRP1|FOXC1|MIA|CDH3|MLPH|EGFR|GPR160|ACTR3B|PHGDH|SLC39A6|BCL2|ANLN|MDM2|CEP55|NDC80|MKI67|CENPF|NUF2|ORC6|GRB7|UBE2T|CDC6,1730.7705023000017,49
MAPT,ok,47,23,ESR1|MLPH|NAT1|EXO1|PGR|ANLN|KIF2C|CDC20|UBE2C|CXXC5|PTTG1|NDC80|MKI67|GRB7|TYMS|RRM2|CCNB1|BAG1|ERBB2|BLVRA|MMP11|MYC|MYBL2,1084.0694744999928,49
MDM2,ok,48,24,SLC39A6|SFRP1|KRT5|EGFR|RRM2|TYMS|CDH3|PHGDH|FOXC1|GRB7|MMP11|MIA|PTTG1|CDC6|CCNB1|NDC80|CEP55|ORC6|NUF2|CDC20|KIF2C|MYBL2|MKI67|CENPF,2251.5593279000022,49
MELK,ok,40,20,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|FOXA1|RRM2|ESR1|CCNB1|EGFR|FOXC1|GPR160|FGFR4|TMEM45B|BLVRA,1621.6814264999994,49
MIA,ok,49,24,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|EGFR|CCNE1|CXXC5|ANLN|NDC80|KIF2C|TYMS|CDC20|CEP55|BIRC5|EXO1|NUF2|MKI67|ERBB2|MMP11|UBE2T|MYBL2|GRB7|CDC6,1643.055676200005,49
MKI67,ok,48,24,CEP55|KIF2C|CENPF|MELK|PTTG1|CCNE1|CCNB1|NDC80|TYMS|NUF2|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|CDC6|ORC6|MIA|KRT5|TMEM45B|MYC|MDM2|KRT17,1600.1123938999954,49
MLPH,ok,49,24,FOXA1|CCNE1|ANLN|NDC80|CXXC5|CEP55|KIF2C|GPR160|EXO1|CDC20|EGFR|KRT5|BIRC5|SLC39A6|UBE2T|MYC|CENPF|CCNB1|TMEM45B|KRT14|BAG1|MYBL2|ORC6|FGFR4,1239.1771592000005,49
MMP11,ok,48,24,BAG1|ACTR3B|SFRP1|NUF2|CXXC5|MIA|ERBB2|NDC80|BCL2|GRB7|KRT14|MDM2|MLPH|MKI67|TYMS|KIF2C|RRM2|GPR160|CCNE1|CDC6|EXO1|MELK|ANLN|KRT17,874.6848118000053,49
MYBL2,ok,22,11,NUF2|UBE2C|CEP55|KIF2C|MIA|ANLN|RRM2|KRT14|CDC20|PTTG1|EXO1,1730.1688737000077,49
MYC,ok,48,24,TYMS|TMEM45B|ACTR3B|RRM2|FOXC1|KRT5|GPR160|MELK|ERBB2|CXXC5|UBE2T|PTTG1|NDC80|NAT1|ORC6|CDC20|CCNE1|GRB7|MAPT|MKI67|CDC6|BCL2|PHGDH|CENPF,1055.162639000002,49
NAT1,ok,44,22,ESR1|SLC39A6|CDC20|MAPT|UBE2C|CEP55|PGR|MELK|PTTG1|GPR160|NDC80|FGFR4|GRB7|CENPF|CXXC5|UBE2T|CDC6|MYC|NUF2|ERBB2|ORC6|BAG1,914.2190769000008,49
ORC6,ok,46,23,CDC20|SLC39A6|MKI67|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|CCNE1|EXO1|FOXC1|ERBB2|CEP55|UBE2T|BAG1|MLPH|NUF2|MELK|PTTG1|ANLN|MIA|BCL2|CDC6,1400.3718403000094,49
PGR,ok,46,23,MAPT|NAT1|CCNE1|KIF2C|UBE2C|CDC20|CEP55|BIRC5|EXO1|PTTG1|ANLN|FGFR4|NDC80|BLVRA|RRM2|ERBB2|UBE2T|GPR160|CDC6|BAG1|ORC6|MYBL2|MDM2,1098.3041879999946,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|MLPH|FOXC1|EGFR|ACTR3B|CXXC5|MKI67|PTTG1|KRT5|MIA|CENPF|NDC80|RRM2|BAG1|KRT17|TYMS|FGFR4|CCNB1|MDM2|MMP11|TMEM45B|MYC,898.5851436999947,49
PTTG1,ok,42,21,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|NUF2|RRM2|MAPT|PHGDH|ACTR3B|MYC|FOXC1|GRB7|CXXC5|MYBL2|BAG1,1320.5893560999975,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|ANLN|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|ACTR3B|TMEM45B|FOXA1|MDM2|MYBL2|MMP11|BAG1|SLC39A6|GPR160|BLVRA,1317.2744884999993,49
SFRP1,ok,36,18,KRT5|KRT14|FOXC1|KRT17|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|TMEM45B|MDM2|MMP11|ANLN|CCNB1|BAG1|EXO1|CDC20,1104.5919296000066,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|EGFR|MLPH|KIF2C|FGFR4|MELK|UBE2C|PTTG1|BAG1|BLVRA|ACTR3B|KRT5|TMEM45B|MDM2|ORC6|CCNB1|CDC6|UBE2T|NUF2|TYMS|RRM2,885.578901300003,49
TMEM45B,ok,48,24,GRB7|MYC|FGFR4|MLPH|UBE2T|SLC39A6|FOXA1|RRM2|SFRP1|ORC6|NUF2|MELK|KRT5|UBE2C|MKI67|CEP55|ESR1|CCNB1|CXXC5|BAG1|CDC20|CDH3|MYBL2|PGR,1107.472735000003,49
TYMS,ok,45,22,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|ANLN|EXO1|RRM2|MKI67|CCNB1|CCNE1|NUF2|MYC|CENPF|MAPT|MIA|CXXC5|BCL2|MDM2|MMP11|SLC39A6,933.5804516000062,49
UBE2C,ok,47,23,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|RRM2|BCL2|ESR1|GRB7|ORC6|MYBL2|CXXC5|TMEM45B|MDM2,1001.6347132999945,49
UBE2T,ok,38,19,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|TMEM45B|CXXC5,875.2044109999988,49
