imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.1,LogReg,Her2,recall,0.7721212121212121,0.03485653544836192,5,mar
OriginalRFECA,0.1,LogReg,Basal,f1,0.9120383275261323,0.0524644673274014,5,mar
OriginalRFECA,0.1,LogReg,Basal,precision,0.9254786356134238,0.041420632237168874,5,mar
OriginalRFECA,0.1,LogReg,Basal,recall,0.8996515679442508,0.06588473560381534,5,mar
OriginalRFECA,0.1,RF,LumA,f1,0.9084508215754766,0.01194866854451215,5,mar
OriginalRFECA,0.1,RF,LumA,precision,0.8826728952341198,0.022246700876483047,5,mar
OriginalRFECA,0.1,RF,LumA,recall,0.937142857142857,0.036210833873247375,5,mar
OriginalRFECA,0.1,RF,LumB,f1,0.8546954248016657,0.02523356249487075,5,mar
OriginalRFECA,0.1,RF,LumB,precision,0.8522160366830771,0.04694129990572259,5,mar
OriginalRFECA,0.1,RF,LumB,recall,0.8589473684210527,0.032100948804161936,5,mar
OriginalRFECA,0.1,RF,Her2,f1,0.784626625780574,0.02954314964295362,5,mar
OriginalRFECA,0.1,RF,Her2,precision,0.8351923076923077,0.04234919293223702,5,mar
OriginalRFECA,0.1,RF,Her2,recall,0.7450505050505051,0.06907791241691656,5,mar
OriginalRFECA,0.1,RF,Basal,f1,0.9125032973134239,0.03863545031439004,5,mar
OriginalRFECA,0.1,RF,Basal,precision,0.9793522267206478,0.03345903402654959,5,mar
OriginalRFECA,0.1,RF,Basal,recall,0.8566782810685248,0.06478790905254303,5,mar
OriginalRFECA,0.1,GB,LumA,f1,0.9151619302035374,0.013952830290627017,5,mar
OriginalRFECA,0.1,GB,LumA,precision,0.8994009118813622,0.028185093169384414,5,mar
OriginalRFECA,0.1,GB,LumA,recall,0.9328571428571427,0.03373062558033598,5,mar
OriginalRFECA,0.1,GB,LumB,f1,0.8588947819883834,0.02099961476005398,5,mar
OriginalRFECA,0.1,GB,LumB,precision,0.8555765889317216,0.0383744704174924,5,mar
OriginalRFECA,0.1,GB,LumB,recall,0.8631578947368421,0.019692933614599707,5,mar
OriginalRFECA,0.1,GB,Her2,f1,0.7516279669762642,0.050833169391833674,5,mar
OriginalRFECA,0.1,GB,Her2,precision,0.7696535947712417,0.06317835169063932,5,mar
OriginalRFECA,0.1,GB,Her2,recall,0.7406060606060606,0.08352258888953776,5,mar
OriginalRFECA,0.1,GB,Basal,f1,0.9004093567251461,0.030197473708092604,5,mar
OriginalRFECA,0.1,GB,Basal,precision,0.9633484162895927,0.03867388811374042,5,mar
OriginalRFECA,0.1,GB,Basal,recall,0.8470383275261323,0.04889718357340552,5,mar
