imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.1,EnsembleSoft,0.8736032725932272,0.01854721630386243,0.8650604198967485,0.0185424971355448,5,mar
OriginalRFECA,0.1,GB,0.8565235089733327,0.01879870601136186,0.8459148564315445,0.022487391302302033,5,mar
OriginalRFECA,0.1,LogReg,0.8666388254439802,0.02249043577800002,0.8644657514073432,0.016169762805126144,5,mar
OriginalRFECA,0.1,RF,0.8650690423677851,0.015104357939425422,0.8494547529207349,0.020008888707694118,5,mar
OriginalRFECA,0.1,SVC,0.8792749267884419,0.01843992327041043,0.8692756929278109,0.016741084609511205,5,mar
