imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,0.8828928287542132,0.01740024589666128,0.8730073706068572,0.01915488269629578,5,mcar
OriginalRFECA,0.05,GB,0.87038170695629,0.024150312354766126,0.8580994846688043,0.027111430727232655,5,mcar
OriginalRFECA,0.05,LogReg,0.8763907678451069,0.013187088765857575,0.870710937543415,0.008488696397963924,5,mcar
OriginalRFECA,0.05,RF,0.8687715795016098,0.013034173787719061,0.8522051757257149,0.015840794692195716,5,mcar
OriginalRFECA,0.05,SVC,0.8795702995735637,0.022116099401514232,0.8698477670525169,0.02177396496397597,5,mcar
