imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.2,EnsembleSoft,LumA,f1,0.9251963165631724,0.01590427605196408,5,mar
OriginalRFECA,0.2,EnsembleSoft,LumA,precision,0.9115904956350811,0.009717632084158918,5,mar
OriginalRFECA,0.2,EnsembleSoft,LumA,recall,0.9399999999999998,0.03663108972845165,5,mar
OriginalRFECA,0.2,EnsembleSoft,LumB,f1,0.861568971697773,0.01553639775278583,5,mar
OriginalRFECA,0.2,EnsembleSoft,LumB,precision,0.854814772490798,0.03649715783807438,5,mar
OriginalRFECA,0.2,EnsembleSoft,LumB,recall,0.8694736842105264,0.015963948303266428,5,mar
OriginalRFECA,0.2,EnsembleSoft,Her2,f1,0.7746171757630849,0.0410959473121971,5,mar
OriginalRFECA,0.2,EnsembleSoft,Her2,precision,0.8004707439709712,0.05332361792031847,5,mar
OriginalRFECA,0.2,EnsembleSoft,Her2,recall,0.754141414141414,0.06477890474017606,5,mar
OriginalRFECA,0.2,EnsembleSoft,Basal,f1,0.9115029556728315,0.04098610542402008,5,mar
OriginalRFECA,0.2,EnsembleSoft,Basal,precision,0.9579721362229103,0.02935141274177419,5,mar
OriginalRFECA,0.2,EnsembleSoft,Basal,recall,0.8709639953542393,0.06178381475135628,5,mar
OriginalRFECA,0.2,SVC,LumA,f1,0.9126173526688282,0.014636407066805539,5,mar
OriginalRFECA,0.2,SVC,LumA,precision,0.9124993065986855,0.016217120810597056,5,mar
OriginalRFECA,0.2,SVC,LumA,recall,0.9142857142857143,0.0431537356199806,5,mar
OriginalRFECA,0.2,SVC,LumB,f1,0.8607869659655094,0.014204672741514261,5,mar
OriginalRFECA,0.2,SVC,LumB,precision,0.8371955761629675,0.046584380098684645,5,mar
OriginalRFECA,0.2,SVC,LumB,recall,0.888421052631579,0.028440539128644835,5,mar
OriginalRFECA,0.2,SVC,Her2,f1,0.7880587353863405,0.04612753929653592,5,mar
OriginalRFECA,0.2,SVC,Her2,precision,0.8119680945767902,0.03938981180934753,5,mar
OriginalRFECA,0.2,SVC,Her2,recall,0.7675757575757577,0.06740901352624265,5,mar
OriginalRFECA,0.2,SVC,Basal,f1,0.9164246645681244,0.038079334506433936,5,mar
OriginalRFECA,0.2,SVC,Basal,precision,0.9677887025255447,0.023251210677351038,5,mar
OriginalRFECA,0.2,SVC,Basal,recall,0.8710801393728221,0.054363279554452006,5,mar
OriginalRFECA,0.2,LogReg,LumA,f1,0.9087650762162571,0.015141328117853412,5,mar
OriginalRFECA,0.2,LogReg,LumA,precision,0.90560483319104,0.0173118671931453,5,mar
OriginalRFECA,0.2,LogReg,LumA,recall,0.9128571428571428,0.034404555939406556,5,mar
OriginalRFECA,0.2,LogReg,LumB,f1,0.8560240071506428,0.02585279254115292,5,mar
OriginalRFECA,0.2,LogReg,LumB,precision,0.8557162391246882,0.03323536081200839,5,mar
OriginalRFECA,0.2,LogReg,LumB,recall,0.8568421052631578,0.027449273285063823,5,mar
OriginalRFECA,0.2,LogReg,Her2,f1,0.7496339940927499,0.031726773650655835,5,mar
OriginalRFECA,0.2,LogReg,Her2,precision,0.7538422577467865,0.048955929249727116,5,mar
OriginalRFECA,0.2,LogReg,Her2,recall,0.7497979797979798,0.06278856453481979,5,mar
