stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.2,4,4217054,0,0.644256137380235,0.42133195823563685,16080,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,4157.576863499999,0.2886214000027394,12300,12300,0,16
