gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.6010504665046319,0.365330674082624,0.45268236613361,0.6809049716420175,0.46982934144983385,1278,330,46,23,FOXA1|FOXC1|MIA|CCNE1|CXXC5|MELK|EXO1|KIF2C|ANLN|BLVRA|CEP55|NDC80|MKI67|MYC|UBE2T|SLC39A6|CENPF|PTTG1|ERBB2|KRT14|MYBL2|BAG1|FGFR4,0.5111516723345463,1300.9017303,21.066862699997728,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
ANLN,0.30921370738821985,0.23613107294945182,0.7897943487536738,0.8887376595033365,0.9056524596621942,1286,322,49,24,MELK|CEP55|EXO1|UBE2T|UBE2C|NDC80|TYMS|CENPF|MLPH|NUF2|BCL2|RRM2|EGFR|CDH3|GPR160|FOXC1|GRB7|FGFR4|MYBL2|BLVRA|BAG1|MDM2|ORC6|ERBB2,0.2978889861066652,1315.3545236000064,23.56046019999485,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
BAG1,0.3526111280714378,0.23382114636456333,0.1047863249699017,0.34297956464251345,0.4094351391726368,1301,307,47,23,SLC39A6|BCL2|PHGDH|MMP11|CDC20|CCNE1|MLPH|KIF2C|FOXA1|PTTG1|ORC6|BIRC5|MIA|CDC6|MDM2|KRT5|MKI67|RRM2|GRB7|ANLN|TYMS|MELK|CCNB1,0.2947522318323303,1738.6678753000015,24.876417100000253,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
BCL2,0.7044499759952219,0.5526302689416116,0.6256857454866441,0.7915182379972115,0.7899628738054926,1293,315,48,24,ESR1|SLC39A6|EXO1|CDH3|MELK|ANLN|CDC20|KIF2C|FOXA1|MLPH|RRM2|UBE2C|FGFR4|CEP55|PTTG1|UBE2T|BAG1|MKI67|CDC6|TYMS|KRT5|MYBL2|BLVRA|ORC6,0.6474765893842066,1039.0462085000036,15.081220100000792,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
BIRC5,0.5220500530810598,0.3630825571447085,0.7361555784527904,0.8593404913125301,0.8867374891904655,1265,343,43,21,KIF2C|CDC20|UBE2C|CEP55|EXO1|MELK|MKI67|CCNE1|ANLN|CCNB1|MLPH|GPR160|PGR|FOXC1|EGFR|MIA|GRB7|KRT14|ORC6|TMEM45B|BAG1,0.49004606099749415,1104.476914400002,14.824285900001996,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
BLVRA,0.6073887392177856,0.46654089978186764,0.36806381556658796,0.6163434147113429,0.6270023791954416,1277,331,40,20,ACTR3B|GPR160|MLPH|SLC39A6|CCNE1|PGR|ESR1|MYC|CENPF|MKI67|MAPT|TYMS|CCNB1|BIRC5|FGFR4|MDM2|UBE2C|BCL2|ANLN|MYBL2,0.6272133306491599,1191.7419225999984,12.884275899996283,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
CCNB1,0.3313732810488508,0.2572155076234379,0.707502222636627,0.8423287619623361,0.8465990418169989,1289,319,47,23,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|KIF2C|NUF2|UBE2T|MELK|MKI67|TYMS|CCNE1|KRT14|MYBL2|GPR160|PHGDH|FGFR4|KRT17|BLVRA|MDM2|CXXC5|FOXC1,0.35371938246428347,1277.0748091999994,20.930045499997505,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
CCNE1,0.5182088469141468,0.3492160090143026,0.7276422836882289,0.8660615060610803,0.8517243441341545,1304,304,44,22,MELK|EXO1|KIF2C|UBE2C|FOXA1|BIRC5|MLPH|MKI67|PTTG1|NDC80|GPR160|EGFR|UBE2T|TYMS|CCNB1|CXXC5|MIA|RRM2|FGFR4|CDC6|GRB7|ERBB2,0.467291123768639,1242.6647802000007,16.145787400004338,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
CDC20,0.3999345616118832,0.30214536722231944,0.9092814622298843,0.9541986456996528,0.9571762698929317,1309,299,38,19,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|EXO1|MELK|CENPF|MKI67|UBE2T|SLC39A6|BCL2|GPR160|NUF2|PGR|RRM2|CXXC5|MIA|ORC6,0.36537571821233383,1410.7629181000011,14.401360000003478,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
CDC6,0.2623947979708719,0.1559865407833309,0.1490666909483921,0.4200599527042553,0.45516528628781805,1290,318,17,8,EXO1|UBE2C|CEP55|BIRC5|ERBB2|CDC20|CCNB1|ANLN,0.18703489951249413,1666.2258699999948,3.1783771999980672,ok,49,0,4217054,0f6fa27b6a541e02,mar,0.2,4,4158.024559099998,1
