imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.1,EnsembleSoft,LumA,f1,0.9264187262766826,0.014670647134168604,5,mar
OriginalRFECA,0.1,EnsembleSoft,LumA,precision,0.9088334869377235,0.02204718514454991,5,mar
OriginalRFECA,0.1,EnsembleSoft,LumA,recall,0.9457142857142857,0.032965659312040936,5,mar
OriginalRFECA,0.1,EnsembleSoft,LumB,f1,0.8895256812715818,0.013746048183908857,5,mar
OriginalRFECA,0.1,EnsembleSoft,LumB,precision,0.8921483262163985,0.03826565224913507,5,mar
OriginalRFECA,0.1,EnsembleSoft,LumB,recall,0.8884210526315789,0.02535072542903637,5,mar
OriginalRFECA,0.1,EnsembleSoft,Her2,f1,0.7931988261188556,0.03751414938610144,5,mar
OriginalRFECA,0.1,EnsembleSoft,Her2,precision,0.8144217687074828,0.02982122368409371,5,mar
OriginalRFECA,0.1,EnsembleSoft,Her2,recall,0.7763636363636364,0.0708209760732955,5,mar
OriginalRFECA,0.1,EnsembleSoft,Basal,f1,0.9195831381292872,0.03748946583623211,5,mar
OriginalRFECA,0.1,EnsembleSoft,Basal,precision,0.9643422940421356,0.03654913360730059,5,mar
OriginalRFECA,0.1,EnsembleSoft,Basal,recall,0.8804878048780488,0.05559981698788127,5,mar
OriginalRFECA,0.1,SVC,LumA,f1,0.9261699053638195,0.013104175929192287,5,mar
OriginalRFECA,0.1,SVC,LumA,precision,0.9187716407322177,0.025711294912740757,5,mar
OriginalRFECA,0.1,SVC,LumA,recall,0.9357142857142857,0.04432026302139591,5,mar
OriginalRFECA,0.1,SVC,LumB,f1,0.8836220630456415,0.013971384455365415,5,mar
OriginalRFECA,0.1,SVC,LumB,precision,0.8718665055874357,0.0536718061446413,5,mar
OriginalRFECA,0.1,SVC,LumB,recall,0.8989473684210527,0.03122609889303435,5,mar
OriginalRFECA,0.1,SVC,Her2,f1,0.8065808811136954,0.04807584899645386,5,mar
OriginalRFECA,0.1,SVC,Her2,precision,0.8319952011812477,0.05076122501046288,5,mar
OriginalRFECA,0.1,SVC,Her2,recall,0.7853535353535354,0.06784052252360598,5,mar
OriginalRFECA,0.1,SVC,Basal,f1,0.9318633722019539,0.028037304736747457,5,mar
OriginalRFECA,0.1,SVC,Basal,precision,0.979029304029304,0.01180466512636946,5,mar
OriginalRFECA,0.1,SVC,Basal,recall,0.8901277584204415,0.04904145942500016,5,mar
OriginalRFECA,0.1,LogReg,LumA,f1,0.9202995495080681,0.016766544268889502,5,mar
OriginalRFECA,0.1,LogReg,LumA,precision,0.9142401101309519,0.008074822461061039,5,mar
OriginalRFECA,0.1,LogReg,LumA,recall,0.927142857142857,0.036210833873247375,5,mar
OriginalRFECA,0.1,LogReg,LumB,f1,0.8666590972853392,0.014547948233759418,5,mar
OriginalRFECA,0.1,LogReg,LumB,precision,0.8803953864594597,0.03553563439964788,5,mar
OriginalRFECA,0.1,LogReg,LumB,recall,0.8547368421052631,0.02824506918947103,5,mar
OriginalRFECA,0.1,LogReg,Her2,f1,0.7555557106412016,0.04121395769060324,5,mar
OriginalRFECA,0.1,LogReg,Her2,precision,0.7507462217518419,0.06142952380590054,5,mar
OriginalRFECA,0.1,LogReg,Her2,recall,0.7631313131313131,0.042583275754002683,5,mar
OriginalRFECA,0.1,LogReg,Basal,f1,0.9046527576547859,0.03770128269708124,5,mar
OriginalRFECA,0.1,LogReg,Basal,precision,0.9115183008206265,0.06519184279662772,5,mar
OriginalRFECA,0.1,LogReg,Basal,recall,0.8994192799070848,0.020643762101778883,5,mar
OriginalRFECA,0.1,RF,LumA,f1,0.9061156127181735,0.021591668466325816,5,mar
OriginalRFECA,0.1,RF,LumA,precision,0.881791061661783,0.023312843334284565,5,mar
OriginalRFECA,0.1,RF,LumA,recall,0.9328571428571429,0.03996171637342675,5,mar
OriginalRFECA,0.1,RF,LumB,f1,0.864633756334219,0.03399103992434487,5,mar
OriginalRFECA,0.1,RF,LumB,precision,0.8532317048031335,0.05382074498835807,5,mar
OriginalRFECA,0.1,RF,LumB,recall,0.8778947368421054,0.03378275060185517,5,mar
OriginalRFECA,0.1,RF,Her2,f1,0.7981658165372669,0.033865660022407734,5,mar
OriginalRFECA,0.1,RF,Her2,precision,0.8609722222222222,0.034339558047732366,5,mar
OriginalRFECA,0.1,RF,Her2,recall,0.7495959595959596,0.08125852988275298,5,mar
OriginalRFECA,0.1,RF,Basal,f1,0.9171939371939372,0.03702279397445814,5,mar
OriginalRFECA,0.1,RF,Basal,precision,0.9894736842105264,0.023537557657892547,5,mar
OriginalRFECA,0.1,RF,Basal,recall,0.8565621370499418,0.060431173769587454,5,mar
OriginalRFECA,0.1,GB,LumA,f1,0.9181297978416876,0.012359725397407777,5,mar
OriginalRFECA,0.1,GB,LumA,precision,0.9010485445400056,0.028228346519113375,5,mar
OriginalRFECA,0.1,GB,LumA,recall,0.9371428571428572,0.030050977097089454,5,mar
OriginalRFECA,0.1,GB,LumB,f1,0.8803312970412949,0.007900162707618983,5,mar
OriginalRFECA,0.1,GB,LumB,precision,0.8789112862821069,0.020857428805017626,5,mar
OriginalRFECA,0.1,GB,LumB,recall,0.8821052631578947,0.008806947647727085,5,mar
OriginalRFECA,0.1,GB,Her2,f1,0.7706872503025732,0.0338061901417276,5,mar
OriginalRFECA,0.1,GB,Her2,precision,0.7894714388633669,0.06351462874084687,5,mar
OriginalRFECA,0.1,GB,Her2,recall,0.7630303030303031,0.09522204596066505,5,mar
OriginalRFECA,0.1,GB,Basal,f1,0.9015822125115116,0.04427514526723923,5,mar
OriginalRFECA,0.1,GB,Basal,precision,0.969089068825911,0.03367051579483274,5,mar
OriginalRFECA,0.1,GB,Basal,recall,0.8470383275261323,0.07974452037391212,5,mar
