stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.1,1,1117045,0,0.6220266079393173,0.4135800141067745,8040,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,5118.773048300005,0.16395159999956377,12300,12300,0,16
