gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
NUF2,ok,49,24,NDC80|UBE2T|CCNB1|CEP55|ANLN|MELK|UBE2C|EXO1|PTTG1|KIF2C|TYMS|MLPH|CDC20|MKI67|RRM2|MIA|MYBL2|TMEM45B|CDH3|ERBB2|ORC6|GRB7|MDM2|BLVRA,1699.0751730000047,49
CDH3,ok,49,24,KRT17|EGFR|KRT5|MLPH|CCNE1|FOXC1|BCL2|MIA|KIF2C|ANLN|EXO1|KRT14|ACTR3B|UBE2C|BIRC5|PTTG1|NDC80|GRB7|RRM2|BAG1|NUF2|CDC6|CCNB1|TMEM45B,1243.5394712999987,49
CENPF,ok,48,24,UBE2C|EXO1|CEP55|KIF2C|CDC20|MKI67|MELK|UBE2T|ANLN|CCNB1|TYMS|MLPH|RRM2|FOXC1|GRB7|FGFR4|BLVRA|EGFR|ERBB2|BAG1|MYBL2|KRT5|KRT17|TMEM45B,1451.2712776999979,49
CEP55,ok,48,24,UBE2C|MELK|KIF2C|EXO1|PTTG1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|BCL2|GPR160|CDC6|FOXC1|CXXC5|KRT5|MYBL2|KRT14|ORC6|TMEM45B,1791.0830641999928,49
CXXC5,ok,48,24,ESR1|MLPH|FOXC1|EGFR|MAPT|ACTR3B|PHGDH|ANLN|MIA|CCNE1|NDC80|GPR160|KIF2C|TYMS|CDC20|CEP55|BLVRA|UBE2T|PTTG1|UBE2C|ORC6|CCNB1|TMEM45B|CDC6,1536.3853709999967,49
EGFR,ok,46,23,ESR1|CDH3|FOXA1|FOXC1|KRT5|BCL2|SFRP1|CCNE1|PHGDH|ANLN|MIA|CDC20|EXO1|BIRC5|NDC80|RRM2|UBE2C|KRT14|PTTG1|MDM2|NUF2|CDC6|CCNB1,1857.3063928000047,49
ERBB2,ok,48,24,GRB7|FGFR4|CDC6|MYC|PGR|FOXA1|MIA|NAT1|FOXC1|ACTR3B|TYMS|MAPT|CCNE1|EXO1|BLVRA|CENPF|CDC20|GPR160|BAG1|RRM2|KIF2C|UBE2T|PTTG1|MKI67,1538.8165948999958,49
ESR1,ok,42,21,BCL2|SLC39A6|FOXA1|MLPH|EGFR|MAPT|CXXC5|MELK|CEP55|GPR160|FGFR4|GRB7|UBE2C|PTTG1|MKI67|RRM2|UBE2T|BAG1|MDM2|BLVRA|NUF2,1193.4020132000005,49
EXO1,ok,32,16,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|NUF2|CDC6,1790.3782101000106,49
FGFR4,ok,48,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|EXO1|UBE2C|KIF2C|CEP55|MYC|CDC6|MELK|MKI67|CENPF|CCNB1|BAG1|BLVRA|MDM2|NDC80|FOXA1|MLPH|GPR160,1354.2539142000023,49
FOXA1,ok,44,22,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|EXO1|ANLN|CEP55|NDC80|BCL2|UBE2C|MKI67|PTTG1|UBE2T|KRT14|ERBB2|RRM2|BAG1|MYBL2,1621.8672454000043,49
FOXC1,ok,48,24,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|EGFR|CCNE1|CDH3|CXXC5|CDC20|KIF2C|EXO1|MKI67|PGR|CEP55|ANLN|CENPF|BAG1|MDM2|UBE2T|ORC6|RRM2|FGFR4|CCNB1,1224.4819337999943,49
GPR160,ok,48,24,FOXA1|CCNE1|CDC20|NAT1|CDH3|ACTR3B|KRT5|EGFR|BLVRA|CEP55|MKI67|MELK|ANLN|CXXC5|NDC80|MYC|BCL2|NUF2|ORC6|KRT14|UBE2T|MDM2|MMP11|MYBL2,1385.638041600003,49
GRB7,ok,48,24,ERBB2|CDC6|NAT1|MAPT|TMEM45B|EXO1|MELK|CDC20|CCNE1|CEP55|KIF2C|CENPF|ANLN|UBE2T|PTTG1|RRM2|MKI67|MYC|MDM2|NDC80|BAG1|NUF2|BLVRA|ACTR3B,1415.5112546000018,49
KIF2C,ok,48,24,CDC20|UBE2C|CEP55|EXO1|BIRC5|CCNE1|MKI67|NDC80|UBE2T|CCNB1|BCL2|NUF2|CDH3|RRM2|PGR|FOXC1|CXXC5|CDC6|MIA|GRB7|ORC6|MYBL2|MMP11|ERBB2,1681.599578399997,49
NDC80,ok,44,22,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2C|TYMS|EXO1|MLPH|CCNE1|FOXA1|MKI67|MAPT|RRM2|CXXC5|GPR160|FOXC1|CDH3|CDC6|MYBL2|KRT17|KRT14,1878.197065100001,49
KRT14,ok,49,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|UBE2C|MDM2|MKI67|BIRC5|UBE2T|CEP55|CDC6|MYBL2|NUF2|KIF2C|BAG1|NDC80|TYMS|ORC6|CCNE1,1549.871048800007,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1469.707948100011,49
KRT5,ok,49,24,KRT17|KRT14|SFRP1|FOXC1|CDH3|MIA|EGFR|MLPH|CXXC5|ACTR3B|PHGDH|SLC39A6|BCL2|MDM2|TMEM45B|NDC80|CEP55|MKI67|CCNB1|NUF2|CENPF|ORC6|CDC6|UBE2T,1735.5228900000075,49
MAPT,ok,46,23,ESR1|MLPH|NAT1|EXO1|PGR|KIF2C|CDC20|UBE2C|CXXC5|BIRC5|PTTG1|NDC80|MKI67|GRB7|TYMS|CCNB1|BAG1|ERBB2|BLVRA|MDM2|MMP11|MYBL2|MYC,1074.3655605999957,49
MDM2,ok,40,20,SLC39A6|SFRP1|KRT5|EGFR|PHGDH|TYMS|RRM2|MLPH|FOXA1|FOXC1|GRB7|ERBB2|MMP11|MIA|PTTG1|UBE2C|CDC6|NDC80|CCNE1|CENPF,2249.207621300011,49
MELK,ok,28,14,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|NDC80|MKI67|CCNB1|RRM2|ESR1,1665.0234483999957,49
MIA,ok,44,22,FOXA1|SFRP1|KRT5|ACTR3B|KRT17|KRT14|EGFR|CXXC5|CCNE1|ANLN|NDC80|KIF2C|TYMS|CEP55|BIRC5|CDC20|EXO1|NUF2|ERBB2|MKI67|MYBL2|GRB7,1737.531205399995,49
MKI67,ok,49,24,CEP55|KIF2C|CENPF|BIRC5|MELK|PTTG1|CCNE1|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|ORC6|MIA|GRB7|KRT5|TMEM45B|MYC|MYBL2|ERBB2|KRT17,1737.442627499986,49
MLPH,ok,43,21,FOXA1|CCNE1|ANLN|CXXC5|NDC80|CEP55|KIF2C|CDH3|GPR160|EXO1|CDC20|PTTG1|UBE2C|UBE2T|MKI67|MYC|CENPF|BLVRA|TMEM45B|BAG1|MDM2,1221.950281700003,49
MMP11,ok,48,24,BAG1|NUF2|NDC80|SFRP1|CXXC5|MIA|ACTR3B|BCL2|KRT14|GPR160|CCNB1|MKI67|UBE2T|MDM2|MLPH|KIF2C|TYMS|UBE2C|RRM2|CCNE1|EXO1|KRT17|MELK|ANLN,899.3601280000003,49
MYBL2,ok,26,13,NUF2|UBE2C|CCNB1|CEP55|KIF2C|NDC80|MIA|ANLN|RRM2|KRT14|BCL2|PTTG1|EXO1,1800.7962379999954,49
MYC,ok,48,24,TYMS|TMEM45B|ACTR3B|FOXC1|RRM2|KRT5|MELK|GPR160|ERBB2|UBE2T|CXXC5|NDC80|PTTG1|NAT1|ORC6|CCNE1|GRB7|MAPT|MKI67|CDC6|PHGDH|CENPF|PGR|BCL2,1107.7510374999983,49
NAT1,ok,45,22,ESR1|SLC39A6|CCNE1|CDC20|MAPT|UBE2C|CEP55|PGR|MELK|GPR160|NDC80|FGFR4|GRB7|CENPF|UBE2T|CDC6|MYC|ERBB2|NUF2|ORC6|TMEM45B|BAG1,905.039777900005,49
ORC6,ok,45,22,CDC20|SLC39A6|MKI67|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|EXO1|PGR|UBE2T|CEP55|BAG1|MLPH|KRT5|NUF2|BCL2|MIA|MELK|PTTG1|MYBL2|CDC6,1422.6706493000092,49
PGR,ok,37,18,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|FGFR4|ANLN|GRB7|MKI67|RRM2|NDC80|ERBB2|BLVRA|UBE2T|GPR160|CDC6,1086.0636493000056,49
PHGDH,ok,49,24,EXO1|FOXA1|BCL2|KIF2C|MLPH|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|NDC80|RRM2|BAG1|KRT17|TYMS|CCNB1|MDM2|MMP11|TMEM45B|MYBL2|MYC,945.1297898000048,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|MELK|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|NUF2|RRM2|PHGDH|BCL2|PGR|ACTR3B|GRB7|TMEM45B|CXXC5|MYBL2|BAG1|ORC6|ERBB2,1398.4658391999983,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|ANLN|UBE2C|KIF2C|BCL2|CDC20|NDC80|ESR1|NUF2|MKI67|CENPF|CDC6|ACTR3B|TMEM45B|FOXA1|MDM2|MYBL2|SLC39A6|BAG1|GPR160|BLVRA,1326.767783400006,49
SFRP1,ok,41,20,KRT5|KRT14|KRT17|FOXC1|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|MDM2|TMEM45B|MMP11|BAG1|MELK|UBE2C|MYBL2|KIF2C|EXO1|CDC20,1105.2732913000073,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|FGFR4|MELK|UBE2C|PTTG1|BAG1|CENPF|BLVRA|ACTR3B|MDM2|TMEM45B|ORC6|ERBB2|CCNB1|NUF2|MYC|TYMS|MYBL2|RRM2,905.3630402999988,49
TMEM45B,ok,49,24,MYC|GRB7|FGFR4|TYMS|MLPH|UBE2T|SLC39A6|NDC80|RRM2|SFRP1|ORC6|MELK|KRT5|PTTG1|ANLN|UBE2C|EXO1|CEP55|MKI67|CXXC5|CDC6|CDH3|MYBL2|CENPF,1127.327862399994,49
TYMS,ok,44,22,MELK|PTTG1|UBE2T|NDC80|ANLN|UBE2C|EXO1|RRM2|MKI67|CCNB1|NUF2|MYC|CCNE1|CENPF|MAPT|MIA|CXXC5|EGFR|BCL2|BLVRA|MDM2|SLC39A6,1011.6215858000069,49
UBE2C,ok,48,24,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|PGR|ESR1|CDC6|ORC6|MYBL2|TMEM45B|CXXC5|SFRP1,1084.1004948000045,49
UBE2T,ok,36,18,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|TMEM45B|CXXC5|PGR,961.1390984000027,49
