gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.6239572804694973,0.4136853342165292,0.5612001544331934,0.7806649311970528,0.4380355276907001,1464,144,42,21,FOXA1|MLPH|FOXC1|MIA|CCNE1|CXXC5|PHGDH|MELK|EXO1|KRT5|ANLN|KIF2C|CEP55|BLVRA|MKI67|MYC|PTTG1|SLC39A6|MMP11|KRT14|ERBB2,0.5214399590546626,1736.0558713000064,23.658128000010038,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
ANLN,0.3505120969675066,0.25746988230843004,0.7342807719105535,0.8619886752271553,0.9018569150148096,1455,153,49,24,MELK|CEP55|NDC80|UBE2T|UBE2C|CCNE1|MLPH|CENPF|NUF2|MKI67|FOXA1|RRM2|BCL2|CDH3|EGFR|MIA|FOXC1|CDC6|GRB7|FGFR4|BLVRA|BAG1|MDM2|ERBB2,0.2940036460645313,1638.9054988999997,26.78791359999741,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
BAG1,0.2979580011561518,0.2177392682914634,0.15763148571897678,0.4121811877276679,0.44326311802226787,1450,158,47,23,SLC39A6|BCL2|PHGDH|MMP11|MLPH|CDC20|MDM2|FOXA1|KIF2C|SFRP1|ORC6|CENPF|PTTG1|NUF2|KRT5|CEP55|CCNB1|RRM2|MKI67|ANLN|TYMS|MELK|BLVRA,0.30693042553444566,2098.091693399998,28.447441800002707,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
BCL2,0.7067344571099491,0.5046744588493346,0.5880150483808974,0.7700157317687935,0.7755277348274504,1445,163,49,24,ESR1|SLC39A6|EXO1|CDH3|PHGDH|ANLN|CDC20|KIF2C|FOXA1|UBE2C|CEP55|FGFR4|RRM2|PTTG1|UBE2T|BAG1|MKI67|GPR160|MIA|TYMS|CDC6|MYBL2|BLVRA|ORC6,0.6517769115297203,1273.5963970000012,21.603179600002477,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
BIRC5,0.46001306910520623,0.3505065801374239,0.8205825518489387,0.905929817691315,0.9206746417034581,1438,170,38,19,KIF2C|CDC20|UBE2C|CEP55|EXO1|MELK|PTTG1|MKI67|CCNE1|ANLN|CCNB1|MLPH|GPR160|PGR|CDH3|CDC6|MIA|GRB7|BLVRA,0.4989270842451908,1451.1265004000015,16.10928750000312,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
BLVRA,0.6585395282799977,0.49301843011060814,0.2550242207303408,0.5288609251693669,0.5481477914122247,1424,184,48,24,ACTR3B|GPR160|MLPH|SLC39A6|CCNE1|PGR|ESR1|MYC|MKI67|CENPF|TYMS|MAPT|UBE2C|ERBB2|CCNB1|ANLN|PTTG1|MDM2|FGFR4|BCL2|RRM2|NUF2|CDC6|GRB7,0.6154552085783673,1499.6579827000096,21.46451989999332,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CCNB1,0.3693525507684003,0.284757084308658,0.6669600131469624,0.8170749681511394,0.8116189175169124,1450,158,45,22,NDC80|PTTG1|UBE2C|CEP55|CENPF|BIRC5|KIF2C|NUF2|CDC20|UBE2T|MELK|MKI67|TYMS|CCNE1|CDC6|MAPT|PHGDH|MYBL2|BLVRA|MDM2|TMEM45B|ERBB2,0.34791894416994906,1653.2429467000038,25.9025171000103,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CCNE1,0.4103955023129117,0.2974535664272691,0.7750359686076262,0.8844801379456793,0.8479554945017392,1456,152,49,24,CDC20|KIF2C|MELK|EXO1|UBE2C|BIRC5|FOXA1|MLPH|MKI67|NDC80|FOXC1|GPR160|EGFR|UBE2T|CCNB1|NUF2|KRT5|CDC6|FGFR4|GRB7|MYC|ERBB2|MDM2|KRT14,0.4806876235440561,1472.5918976999965,25.278390899999067,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CDC20,0.3816849764749784,0.3025962596884815,0.9182606008312147,0.9582618037976416,0.9642540832758225,1447,161,37,18,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|CCNB1|UBE2T|MLPH|BCL2|GPR160|NUF2|FOXC1|PGR|RRM2|ORC6|MIA,0.3706326585208065,1669.4996477999957,15.77117600000929,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
CDC6,0.23573169829317617,0.14916311587304534,0.22537615152041168,0.5010268895237424,0.4307749846392221,1443,165,24,12,EXO1|CEP55|ERBB2|MELK|PTTG1|BIRC5|KIF2C|CCNB1|MKI67|ANLN|RRM2|BCL2,0.19858572609879682,2026.0824460000003,7.345345199995791,ok,49,0,1117045,dd40ff6ab7cbe8c1,mar,0.1,1,5119.088611400002,1
