imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows
"KNN(k=5,dist)",0.1,EnsembleSoft,0.878294104361669,0.006911919714124448,0.8673234137659714,0.010736363985253938,6
RFECA_SVR(k=5),0.1,EnsembleSoft,0.8754305251538069,0.003726284501224233,0.8643381914848779,0.0059956313397609255,6
SimpleMean,0.1,EnsembleSoft,0.8731087579513727,0.006929601867165196,0.8625050351995903,0.006430768831404607,6
