imputer,missing_rate,rmse_mean,rmse_std,mae_mean,mae_std,n_rows,n_masked_total
"KNN(k=5,dist)",0.1,0.6957016313185359,0.03294930508458381,0.47362867348434473,0.01551749786694088,6,15895
RFECA_SVR(k=5),0.1,0.7055100353512004,0.037518461973107,0.4683717991971275,0.019026151738345858,6,15895
SimpleMean,0.1,1.0707875006055316,0.023848267515746785,0.7536650754626512,0.01833794398723349,6,15895
