gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
KIF2C,ok,46,23,CDC20|UBE2C|CEP55|EXO1|MELK|BIRC5|MKI67|NDC80|UBE2T|CCNB1|PHGDH|NUF2|BCL2|GPR160|CDH3|RRM2|ACTR3B|PGR|CXXC5|CDC6|ORC6|MYC|BAG1,1488.7712119999997,49
NDC80,ok,46,23,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2C|KIF2C|TYMS|EXO1|MLPH|CDC20|CCNE1|MKI67|RRM2|CXXC5|MIA|CDH3|PGR|MYC|KRT5|MMP11|MYBL2|KRT17,1582.2445833000002,49
KRT14,ok,47,23,KRT17|KRT5|SFRP1|FOXC1|MIA|FOXA1|MLPH|CXXC5|EGFR|ACTR3B|GPR160|BIRC5|CDC6|MKI67|CENPF|BCL2|MYBL2|CEP55|PGR|NUF2|ORC6|KIF2C|ANLN,1406.9495868999984,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1289.5953800000007,49
KRT5,ok,47,23,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|EGFR|ACTR3B|CXXC5|GPR160|BCL2|KIF2C|CDC20|NDC80|MDM2|CEP55|MKI67|CENPF|PTTG1|RRM2|CDC6|UBE2T,1491.156798099999,49
MAPT,ok,45,22,ESR1|MLPH|BCL2|EXO1|PGR|KIF2C|CDC20|UBE2C|CXXC5|PTTG1|NDC80|FOXC1|MKI67|GRB7|TYMS|KRT5|CCNB1|ERBB2|BAG1|BLVRA|MYBL2|MMP11,932.7450240999988,49
MDM2,ok,38,19,SLC39A6|ESR1|KRT5|SFRP1|KRT14|RRM2|TYMS|BCL2|MLPH|FOXA1|PTTG1|FOXC1|MMP11|UBE2T|MIA|CDC6|MYC|NDC80|CEP55,1985.1070574000005,49
MELK,ok,39,19,CEP55|UBE2C|EXO1|PTTG1|KIF2C|ANLN|CDC20|UBE2T|TYMS|CCNE1|CENPF|RRM2|CCNB1|ESR1|ACTR3B|FOXC1|GPR160|GRB7|TMEM45B,1422.0279683999997,49
MIA,ok,48,24,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|EGFR|CCNE1|CXXC5|ANLN|MELK|NDC80|KIF2C|TYMS|MYC|CDC20|NUF2|BCL2|ERBB2|MKI67|UBE2T|MMP11|MYBL2|GRB7|ORC6,1523.2801062999988,49
MKI67,ok,46,23,CEP55|KIF2C|CENPF|MELK|CCNE1|NDC80|TYMS|PHGDH|MLPH|MAPT|GPR160|ACTR3B|FOXC1|RRM2|CDC6|BCL2|CDH3|ORC6|FGFR4|MIA|TMEM45B|MYC|MYBL2,1497.8520195,49
MLPH,ok,49,24,FOXA1|CCNE1|ANLN|MELK|NDC80|CXXC5|CEP55|KIF2C|EXO1|CDC20|PTTG1|TYMS|UBE2T|MKI67|CENPF|MYC|BLVRA|CCNB1|TMEM45B|BAG1|MYBL2|MDM2|ORC6|FGFR4,1077.3974585000014,49
MMP11,ok,49,24,BAG1|SFRP1|ACTR3B|CXXC5|NUF2|NDC80|BCL2|KRT14|MDM2|RRM2|GPR160|MKI67|KIF2C|CCNB1|MLPH|CENPF|TYMS|MYBL2|CCNE1|CDC6|EXO1|MELK|ANLN|KRT17,724.2246326999993,49
MYBL2,ok,24,12,NUF2|UBE2C|CCNB1|NDC80|MIA|KIF2C|RRM2|MELK|PTTG1|KRT14|EXO1|UBE2T,1529.8813390000014,49
MYC,ok,44,22,TYMS|TMEM45B|ACTR3B|FOXA1|RRM2|KRT5|ERBB2|GPR160|MELK|UBE2T|NAT1|NDC80|FGFR4|ORC6|ESR1|CDC20|CCNE1|GRB7|BAG1|MAPT|MKI67|BCL2,996.7673229000011,49
NAT1,ok,48,24,ESR1|SLC39A6|MAPT|CDC20|KIF2C|UBE2C|BIRC5|CEP55|PGR|MELK|ANLN|GPR160|FGFR4|GRB7|CXXC5|UBE2T|BLVRA|MYC|CDC6|NUF2|ERBB2|ORC6|TMEM45B|BAG1,811.0795216000006,49
ORC6,ok,48,24,CDC20|SLC39A6|MKI67|KIF2C|TMEM45B|GPR160|UBE2C|RRM2|CCNB1|EXO1|PGR|CEP55|NUF2|KRT17|UBE2T|BAG1|MLPH|MELK|KRT14|PTTG1|TYMS|ANLN|BCL2|ESR1,1230.2998661000001,49
PGR,ok,40,20,MAPT|NAT1|UBE2C|KIF2C|EXO1|CDC20|PTTG1|ANLN|FGFR4|FOXC1|GRB7|MKI67|BLVRA|UBE2T|RRM2|NDC80|GPR160|ERBB2|MIA|CDC6,938.8651703000014,49
PHGDH,ok,49,24,FOXA1|EXO1|KIF2C|MLPH|BCL2|EGFR|ACTR3B|BIRC5|CXXC5|MKI67|PTTG1|KRT5|MIA|UBE2T|GPR160|TYMS|RRM2|BAG1|CCNB1|TMEM45B|MDM2|MMP11|MYBL2|MYC,813.1701836000011,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|MKI67|CCNE1|RRM2|NUF2|MLPH|FOXA1|PHGDH|PGR|CDC6|ACTR3B|GRB7|CXXC5|MYBL2|ORC6|ERBB2,1206.2116759,49
RRM2,ok,40,20,TYMS|MELK|UBE2T|PTTG1|UBE2C|EXO1|KIF2C|BCL2|CDC20|NDC80|NUF2|CCNB1|MKI67|CENPF|ACTR3B|TMEM45B|FOXA1|MYBL2|MDM2|ORC6,1098.7749564999995,49
SFRP1,ok,43,21,FOXC1|KRT5|KRT14|KRT17|MIA|FOXA1|EGFR|ESR1|MYC|ANLN|TMEM45B|MDM2|MMP11|NDC80|CDC20|BAG1|CEP55|MKI67|BIRC5|UBE2T|MYBL2,953.6564134,49
SLC39A6,ok,48,24,ESR1|BCL2|NAT1|CDC20|MLPH|FGFR4|MELK|CEP55|GPR160|CENPF|PTTG1|BLVRA|BAG1|GRB7|MDM2|ORC6|TMEM45B|CCNB1|UBE2T|CDC6|MYC|MYBL2|RRM2|TYMS,807.1610063999997,49
TMEM45B,ok,44,22,MYC|FGFR4|GRB7|TYMS|MLPH|UBE2T|SLC39A6|RRM2|NUF2|NDC80|SFRP1|MELK|ORC6|UBE2C|EXO1|CEP55|KIF2C|MKI67|CCNB1|CXXC5|CDH3|CENPF,1098.1352565000016,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|EXO1|KIF2C|RRM2|MLPH|MKI67|CCNE1|MYC|CCNB1|NUF2|CENPF|MIA|CXXC5|BCL2|ERBB2|MDM2|SLC39A6|MMP11|ORC6,1003.6660040000006,49
UBE2C,ok,48,24,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|MYBL2|ORC6|CXXC5|TMEM45B|ERBB2|MDM2,971.9019632,49
UBE2T,ok,48,24,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|KIF2C|NUF2|CDC20|CCNB1|RRM2|MKI67|CCNE1|FOXA1|ESR1|CXXC5|TMEM45B|GRB7|ORC6|MYBL2|ERBB2|BAG1,815.7442490000012,49
