imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.2,EnsembleSoft,0.8723521920051611,0.014552811547859321,0.8650983936189329,0.01264066666418163,5,mcar
OriginalRFECA,0.2,GB,0.8538288795067288,0.012694472462050512,0.8440832078348125,0.01337807203576763,5,mcar
OriginalRFECA,0.2,LogReg,0.8599865846872762,0.012095968179449365,0.8575000416784755,0.010993235887724051,5,mcar
OriginalRFECA,0.2,RF,0.8624662360643258,0.015325983453569203,0.8493087578517617,0.017788508142658713,5,mcar
OriginalRFECA,0.2,SVC,0.8715323128240685,0.027388422043327715,0.8625927114534303,0.021927456801422752,5,mcar
