gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
ESR1,ok,42,21,BCL2|FOXA1|SLC39A6|MLPH|EGFR|MAPT|NAT1|CXXC5|MELK|KIF2C|SFRP1|NDC80|UBE2C|FGFR4|GRB7|MKI67|RRM2|UBE2T|NUF2|BLVRA|MDM2,1305.3042442000005,49
EXO1,ok,31,15,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|UBE2T|BIRC5|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|CDC6,1946.2049187000084,49
FGFR4,ok,49,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|UBE2C|EXO1|CEP55|MKI67|MELK|ANLN|CENPF|PTTG1|EGFR|CCNB1|BAG1|BLVRA|MDM2|NDC80|MYBL2|MLPH|FOXA1,1460.250779599999,49
FOXA1,ok,44,22,MLPH|FOXC1|ESR1|CCNE1|MIA|ACTR3B|GPR160|MELK|NDC80|ANLN|CEP55|EXO1|KRT17|UBE2C|BCL2|PTTG1|MKI67|CENPF|UBE2T|RRM2|ERBB2|BAG1,1801.0147716999927,49
FOXC1,ok,49,24,FOXA1|SFRP1|KRT17|ACTR3B|CXXC5|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|PGR|CEP55|NDC80|CENPF|PTTG1|ERBB2|UBE2T|RRM2|ORC6|MDM2|FGFR4|CCNB1|CDC6,1382.6531035999942,49
GPR160,ok,49,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|BIRC5|EGFR|MKI67|BLVRA|CEP55|MELK|ANLN|MYC|CXXC5|NDC80|BCL2|PGR|NUF2|ORC6|UBE2T|CDC6|MMP11|MYBL2|FGFR4,1503.039469099982,49
GRB7,ok,47,23,ERBB2|CDC6|NAT1|MAPT|TMEM45B|CDH3|CDC20|CCNE1|ANLN|CENPF|KIF2C|UBE2T|PTTG1|BIRC5|MKI67|EGFR|MYC|MDM2|NDC80|BAG1|TYMS|KRT5|ACTR3B,1586.5859481999942,49
KIF2C,ok,45,22,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MELK|MKI67|NDC80|CCNB1|PHGDH|NUF2|BCL2|GPR160|CDH3|RRM2|PGR|CDC6|CXXC5|ORC6|MYBL2|BAG1,1922.0704751999874,49
NDC80,ok,40,20,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2T|UBE2C|TYMS|EXO1|MLPH|CCNE1|FOXA1|MKI67|RRM2|CXXC5|CDH3|PGR|MYC|MMP11|MYBL2,2027.570034000004,49
KRT14,ok,46,23,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|CXXC5|MLPH|EGFR|ACTR3B|BIRC5|UBE2T|CEP55|MKI67|CDC6|NUF2|MYBL2|KIF2C|ERBB2|BAG1|NDC80|GRB7|ORC6,1762.835484899988,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1621.5542147000087,49
KRT5,ok,49,24,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|MLPH|EGFR|ACTR3B|PHGDH|SLC39A6|BCL2|ANLN|MDM2|NDC80|CEP55|MKI67|NUF2|CENPF|RRM2|ORC6|CDC6|UBE2T,1992.680758500006,49
MAPT,ok,47,23,ESR1|MLPH|NAT1|PGR|EXO1|KIF2C|CDC20|CXXC5|UBE2C|PTTG1|FOXC1|NDC80|MKI67|GRB7|TYMS|RRM2|CCNB1|BAG1|ERBB2|BLVRA|MMP11|MYC|MYBL2,1201.4500295000034,49
MDM2,ok,45,22,SLC39A6|SFRP1|ESR1|KRT5|RRM2|TYMS|PHGDH|MLPH|FOXA1|FOXC1|BCL2|GRB7|MIA|MMP11|CDC6|UBE2T|NDC80|CEP55|CDC20|MKI67|MYBL2|NUF2,2588.2761728999903,49
MELK,ok,48,24,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|CCNB1|BCL2|EGFR|GPR160|FOXC1|MYC|FGFR4|KRT5|MYBL2|KRT14|BAG1|ORC6|MDM2,1833.476202699996,49
MIA,ok,48,24,FOXA1|FOXC1|SFRP1|KRT5|ACTR3B|KRT14|EGFR|CXXC5|CCNE1|ANLN|NDC80|KIF2C|TYMS|CEP55|EXO1|NUF2|BCL2|ERBB2|PTTG1|MKI67|MMP11|MYBL2|GRB7|ORC6,1896.218097600009,49
MKI67,ok,45,22,CEP55|KIF2C|CENPF|MELK|PTTG1|CCNE1|NDC80|CCNB1|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|CDC6|ORC6|MIA|KRT5|TMEM45B|MYC|KRT17,1877.5061122000043,49
MLPH,ok,46,23,FOXA1|CCNE1|ANLN|NDC80|CXXC5|MELK|CEP55|KIF2C|EXO1|CDC20|PTTG1|TYMS|UBE2C|UBE2T|MKI67|MYC|CENPF|BLVRA|CCNB1|TMEM45B|BAG1|MYBL2|MMP11,1403.335323700012,49
MMP11,ok,40,20,BAG1|SFRP1|ACTR3B|NUF2|CXXC5|MIA|NDC80|BCL2|CDH3|MKI67|MDM2|KIF2C|MLPH|RRM2|GPR160|TYMS|CENPF|MYBL2|BIRC5|CCNE1,993.0748553000158,49
MYBL2,ok,35,17,NUF2|UBE2C|CCNB1|CEP55|NDC80|KIF2C|RRM2|MIA|BIRC5|BCL2|CDC20|KRT14|PTTG1|EXO1|CENPF|UBE2T|SFRP1,2019.119162899995,49
MYC,ok,46,23,TYMS|MLPH|TMEM45B|ACTR3B|SFRP1|RRM2|MIA|GPR160|MELK|ERBB2|CXXC5|ANLN|PTTG1|NDC80|NAT1|ORC6|CDC20|GRB7|SLC39A6|MAPT|MKI67|CDC6|PHGDH,1258.7708590999828,49
NAT1,ok,48,24,ESR1|SLC39A6|CDC20|MAPT|UBE2C|BIRC5|CEP55|PGR|MELK|ANLN|GPR160|GRB7|FGFR4|CENPF|CXXC5|UBE2T|BLVRA|CDC6|MYC|NUF2|ERBB2|ORC6|TMEM45B|BAG1,1058.6985734000045,49
ORC6,ok,48,24,CDC20|MKI67|SLC39A6|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|CCNE1|EXO1|FOXC1|PGR|CEP55|UBE2T|BAG1|KRT5|MLPH|PTTG1|MELK|MIA|NUF2|BCL2|MYBL2|CDC6,1631.568469299993,49
PGR,ok,49,24,MAPT|NAT1|BCL2|KIF2C|UBE2C|CDC20|EXO1|PTTG1|ANLN|FOXC1|MKI67|BLVRA|NDC80|RRM2|ERBB2|GPR160|ACTR3B|MIA|CDC6|ORC6|MYBL2|MYC|MDM2|TMEM45B,1258.8562429000158,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|MLPH|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|NDC80|KRT17|RRM2|BAG1|TYMS|CCNB1|MDM2|CDC6|MMP11|TMEM45B|MYBL2|MYC,1063.569951900019,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|CENPF|NDC80|TYMS|CCNB1|CCNE1|RRM2|MLPH|NUF2|PHGDH|PGR|ACTR3B|MIA|GRB7|CXXC5|TMEM45B|MYBL2|ORC6|ERBB2,1596.0215133999882,49
RRM2,ok,41,20,TYMS|MELK|UBE2T|PTTG1|ANLN|UBE2C|KIF2C|BCL2|CDC20|NDC80|NUF2|MKI67|CENPF|ACTR3B|CDC6|FOXA1|TMEM45B|MDM2|ORC6|MYBL2,1513.8377663000138,49
SFRP1,ok,37,18,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|MYC|BLVRA|CCNE1|TMEM45B|MDM2|ANLN|MMP11|MELK|BAG1|KIF2C|CDC20|CEP55,1247.8170472999918,49
SLC39A6,ok,48,24,ESR1|BCL2|NAT1|CDC20|MLPH|EGFR|FGFR4|MELK|PTTG1|CENPF|BAG1|BLVRA|ACTR3B|TMEM45B|MDM2|ORC6|ERBB2|CCNB1|NUF2|UBE2T|MYC|TYMS|MYBL2|RRM2,991.8792080999992,49
TMEM45B,ok,48,24,MYC|GRB7|FGFR4|MLPH|UBE2T|SLC39A6|FOXA1|RRM2|NUF2|SFRP1|ORC6|KRT5|PTTG1|UBE2C|EXO1|CEP55|MKI67|CXXC5|CDC20|CDH3|MDM2|MYBL2|PGR|CENPF,1286.5743415000034,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|ANLN|EXO1|RRM2|MKI67|CCNB1|CCNE1|CENPF|NUF2|MYC|MIA|CXXC5|BCL2|ERBB2|MDM2|MYBL2|MMP11|SLC39A6|ORC6,1165.746258500003,49
UBE2C,ok,49,24,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|ESR1|CDC6|ORC6|CXXC5|MYBL2|TMEM45B|ERBB2,1170.0864557999885,49
UBE2T,ok,47,23,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|RRM2|MLPH|FOXA1|ACTR3B|CXXC5|TMEM45B|KRT14|GPR160|FOXC1|MYBL2|KRT5,1040.0912676000153,49
