stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.05,2,2067048,0,0.6224031618402739,0.41274703508693017,4020,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,5608.460723800003,0.10462329999427311,12300,12300,0,16
