imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,0.8846144661159332,0.014741900545241257,0.8734002087628532,0.012185787360222428,5,mar
OriginalRFECA,0.05,GB,0.8674360805383452,0.024221707865114905,0.8567022415610349,0.024715328796372362,5,mar
OriginalRFECA,0.05,LogReg,0.8785562657152234,0.013139901421112446,0.8748817674266969,0.00717847995372235,5,mar
OriginalRFECA,0.05,RF,0.8644947950887424,0.011405224878465431,0.848703076982923,0.015837403300659445,5,mar
OriginalRFECA,0.05,SVC,0.8827836310533103,0.02035589138190364,0.8717525289572787,0.02026462010317048,5,mar
