gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5949528659449749,0.3912822927595706,0.4886123991828809,0.7062436453891063,0.605126467931346,1527,81,42,21,FOXA1|FOXC1|MIA|CCNE1|CXXC5|PHGDH|MELK|EXO1|ANLN|KIF2C|CEP55|BLVRA|BIRC5|CDH3|MKI67|MYC|PTTG1|NUF2|SLC39A6|CENPF|ERBB2,0.5278419452717906,1759.9095365999965,23.21864760000608,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
ANLN,0.29663455604840283,0.2183866313809149,0.7592302721686274,0.8773035450475472,0.9075264888564122,1539,69,47,23,MELK|CEP55|NDC80|UBE2C|UBE2T|MLPH|CENPF|NUF2|MKI67|FOXA1|BCL2|RRM2|EGFR|GPR160|MIA|FOXC1|CDC6|GRB7|FGFR4|BLVRA|BAG1|ORC6|ERBB2,0.30148906731091063,1753.917207599996,27.777652699995087,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
BAG1,0.3008670611793967,0.21062767335363583,0.12276266938196201,0.36601733475866094,0.3861611073931881,1520,88,46,23,SLC39A6|BCL2|PHGDH|MMP11|MLPH|CCNE1|CDC20|FOXA1|SFRP1|MDM2|KIF2C|NAT1|KRT5|PTTG1|ORC6|CENPF|CEP55|RRM2|ANLN|MKI67|MELK|BLVRA|CCNB1,0.3030645484879945,2276.90707310001,31.619502199988347,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
BCL2,0.6891364166777775,0.5501233411771913,0.6783596093593977,0.8255959315421056,0.827423103212577,1532,76,49,24,ESR1|SLC39A6|EXO1|EGFR|ANLN|PHGDH|CDC20|FOXA1|KIF2C|UBE2C|CEP55|FGFR4|RRM2|PTTG1|UBE2T|BAG1|MKI67|TYMS|MMP11|MYBL2|MDM2|BLVRA|MYC|ORC6,0.6525568328207633,1403.7006543999887,22.822081399994204,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
BIRC5,0.5190753785343335,0.3831994393645415,0.7742992418984391,0.8839812051393977,0.8890365448504984,1523,85,36,18,KIF2C|CDC20|UBE2C|CEP55|EXO1|MKI67|CCNE1|ANLN|CCNB1|NDC80|FOXA1|MLPH|RRM2|GPR160|PGR|CDC6|MIA|GRB7,0.49528773686333555,1548.0493004000164,15.175173299998278,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
BLVRA,0.49930340173363125,0.3722170788446736,0.5382764004310059,0.7573030681190344,0.8076606937366431,1530,78,42,21,ACTR3B|GPR160|MLPH|MIA|SLC39A6|CCNE1|PGR|MYC|ESR1|MKI67|CENPF|TYMS|MAPT|UBE2C|CCNB1|MDM2|ANLN|FGFR4|NDC80|BCL2|MYBL2,0.6283835853399743,1609.9297009000147,19.351446499989834,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
CCNB1,0.3604477658459479,0.2781473762984082,0.6185450646238213,0.7921318459915994,0.799510078387458,1513,95,49,24,NDC80|PTTG1|UBE2C|CEP55|CENPF|BIRC5|NUF2|UBE2T|MELK|MKI67|TYMS|CCNE1|CDC6|MAPT|KRT14|MYBL2|FGFR4|KRT17|BLVRA|MDM2|EGFR|CXXC5|BAG1|FOXC1,0.3489014991335333,1682.1720127000008,29.36391879999428,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
CCNE1,0.4656098476020049,0.2886375987306399,0.7653896668997339,0.8759954740434326,0.8758371040723981,1557,51,47,23,KIF2C|MELK|EXO1|FOXA1|UBE2C|BIRC5|MLPH|MKI67|NDC80|FOXC1|GPR160|EGFR|ACTR3B|UBE2T|CCNB1|CXXC5|MIA|NUF2|CDC6|FGFR4|GRB7|MYC|ERBB2,0.474629824957549,1658.3314496999956,26.938543900003424,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
CDC20,0.33696250325663485,0.25342730733775215,0.9466657653794869,0.9731036867611254,0.9714769647696476,1527,81,46,23,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|NDC80|UBE2T|MLPH|SLC39A6|BCL2|GPR160|NUF2|RRM2|PGR|CDC6|CXXC5|ORC6|GRB7|BAG1|ERBB2|MYBL2,0.37072317923817094,1787.5448892000131,28.359419199987315,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
CDC6,0.16067264700054665,0.11815923967151229,0.14841203286093285,0.4358773947455614,0.4370995923121723,1507,101,47,23,EXO1|UBE2C|CEP55|ERBB2|MELK|BIRC5|CDC20|KIF2C|CCNE1|ANLN|NDC80|NUF2|SLC39A6|MLPH|CDH3|MDM2|FOXA1|TMEM45B|MYBL2|MYC|BAG1|ACTR3B|KRT5,0.2057916105194557,2108.1465217000223,33.54845540001406,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
NUF2,0.325446784468146,0.23322468590912304,0.6328656010293194,0.7969690065514924,0.793832470656849,1521,87,32,16,NDC80|UBE2T|CCNB1|CEP55|ANLN|MELK|UBE2C|EXO1|PTTG1|KIF2C|TYMS|CDC20|CCNE1|MIA|TMEM45B|MYBL2,0.30157283725006806,1831.1793210000033,12.687966299999971,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
CDH3,0.7424705161642698,0.5485986656581789,0.6628475010887257,0.8259268680702997,0.8150314698259902,1534,74,47,23,KRT17|EGFR|KRT5|MLPH|CCNE1|FOXC1|BCL2|MIA|KIF2C|ANLN|EXO1|KRT14|CEP55|ACTR3B|UBE2C|PTTG1|NDC80|GRB7|RRM2|BAG1|NUF2|CDC6|CCNB1,0.8264913329962148,1336.9682714000228,19.06270370000857,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
CENPF,0.33080549155909883,0.2597550901209071,0.8836358013197777,0.9432953022722936,0.9477098150782362,1533,75,49,24,UBE2C|EXO1|CEP55|KIF2C|CDC20|MKI67|UBE2T|CCNB1|TYMS|MLPH|CDC6|BCL2|RRM2|FOXC1|GRB7|FGFR4|BLVRA|EGFR|ERBB2|MYBL2|BAG1|TMEM45B|MDM2|MYC,0.41039272435019974,1629.4549629999965,28.252530800004024,ok,49,0,2067048,eae93f2939baf912,mar,0.05,2,5608.724540700001,1
