imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.2,SVC,Her2,precision,0.8290921968413569,0.056279373819954355,5,mcar
OriginalRFECA,0.2,SVC,Her2,recall,0.7986868686868687,0.09191613936545312,5,mcar
OriginalRFECA,0.2,SVC,Basal,f1,0.9315167986974858,0.03684669677732658,5,mcar
OriginalRFECA,0.2,SVC,Basal,precision,0.9789894419306183,0.011887980769496147,5,mcar
OriginalRFECA,0.2,SVC,Basal,recall,0.8902439024390244,0.06405187307987704,5,mcar
OriginalRFECA,0.2,LogReg,LumA,f1,0.9164181224765194,0.024360816786536194,5,mcar
OriginalRFECA,0.2,LogReg,LumA,precision,0.9135217923827442,0.01591948496232993,5,mcar
OriginalRFECA,0.2,LogReg,LumA,recall,0.9199999999999999,0.04053217416888888,5,mcar
OriginalRFECA,0.2,LogReg,LumB,f1,0.8489410440443519,0.030558188356038286,5,mcar
OriginalRFECA,0.2,LogReg,LumB,precision,0.8475945624429737,0.0384449652707519,5,mcar
OriginalRFECA,0.2,LogReg,LumB,recall,0.8505263157894737,0.02513123449750172,5,mcar
OriginalRFECA,0.2,LogReg,Her2,f1,0.7785123351681704,0.04852857314243813,5,mcar
OriginalRFECA,0.2,LogReg,Her2,precision,0.7844085808548524,0.06298702973249519,5,mcar
OriginalRFECA,0.2,LogReg,Her2,recall,0.7763636363636364,0.06149018418202798,5,mcar
OriginalRFECA,0.2,LogReg,Basal,f1,0.9127516770032313,0.048172629802354844,5,mcar
OriginalRFECA,0.2,LogReg,Basal,precision,0.927109634551495,0.055204936514934334,5,mcar
OriginalRFECA,0.2,LogReg,Basal,recall,0.8996515679442509,0.051382079692007504,5,mcar
OriginalRFECA,0.2,RF,LumA,f1,0.9133472392652214,0.006415579563002889,5,mcar
OriginalRFECA,0.2,RF,LumA,precision,0.8879781943249998,0.023958013906470798,5,mcar
OriginalRFECA,0.2,RF,LumA,recall,0.9414285714285715,0.02918973820243222,5,mcar
OriginalRFECA,0.2,RF,LumB,f1,0.8620027797651139,0.016494746443229444,5,mcar
OriginalRFECA,0.2,RF,LumB,precision,0.8583251703812289,0.0372709324006063,5,mcar
OriginalRFECA,0.2,RF,LumB,recall,0.8673684210526316,0.03122609889303438,5,mcar
OriginalRFECA,0.2,RF,Her2,f1,0.7762612443661563,0.0581605351309267,5,mcar
OriginalRFECA,0.2,RF,Her2,precision,0.8419726107226108,0.021669145722621488,5,mcar
OriginalRFECA,0.2,RF,Her2,recall,0.7271717171717171,0.10808576407026788,5,mcar
OriginalRFECA,0.2,RF,Basal,f1,0.9217347184582957,0.03200784808955407,5,mcar
OriginalRFECA,0.2,RF,Basal,precision,0.9697368421052632,0.03255083388645521,5,mcar
OriginalRFECA,0.2,RF,Basal,recall,0.8806039488966316,0.057969712454593536,5,mcar
OriginalRFECA,0.2,GB,LumA,f1,0.9134432682872176,0.01249886714175002,5,mcar
OriginalRFECA,0.2,GB,LumA,precision,0.8938037754959423,0.029622949660629425,5,mcar
OriginalRFECA,0.2,GB,LumA,recall,0.9357142857142857,0.0374574588632197,5,mcar
OriginalRFECA,0.2,GB,LumB,f1,0.8604917729329493,0.0211897358374493,5,mcar
OriginalRFECA,0.2,GB,LumB,precision,0.8633463770487527,0.03502154374561733,5,mcar
OriginalRFECA,0.2,GB,LumB,recall,0.8610526315789473,0.058323769167137135,5,mcar
OriginalRFECA,0.2,GB,Her2,f1,0.7780386911706427,0.04990190382832168,5,mcar
OriginalRFECA,0.2,GB,Her2,precision,0.8061768110701226,0.054897475026529106,5,mcar
OriginalRFECA,0.2,GB,Her2,recall,0.7584848484848485,0.09146044923410714,5,mcar
OriginalRFECA,0.2,GB,Basal,f1,0.9029897652548255,0.034557082811665495,5,mcar
OriginalRFECA,0.2,GB,Basal,precision,0.9584380389258438,0.02784421989412906,5,mcar
OriginalRFECA,0.2,GB,Basal,recall,0.8563298490127756,0.06560029674053519,5,mcar
