stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.2,0,200042,0,0.6210393322162794,0.40806372032054955,16080,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,3267.8183439,0.28679239999974016,12300,12300,0,16
