gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CENPF,ok,48,24,EXO1|UBE2C|CEP55|KIF2C|CDC20|MKI67|UBE2T|CCNB1|TYMS|MLPH|CDC6|BCL2|RRM2|FOXC1|GRB7|FGFR4|EGFR|BLVRA|ERBB2|BAG1|KRT5|KRT17|MYC|TMEM45B,564.072891400021,49
CEP55,ok,48,24,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|BCL2|GPR160|CDC6|FOXC1|KRT5|MYBL2|TMEM45B|KRT14|ORC6|MDM2,652.3348753999744,49
CXXC5,ok,49,24,ESR1|MLPH|FOXC1|EGFR|ACTR3B|PHGDH|CCNE1|ANLN|MIA|EXO1|NDC80|KIF2C|GPR160|TYMS|CDC20|CEP55|UBE2T|BLVRA|NUF2|PTTG1|UBE2C|TMEM45B|CCNB1|CDC6,1266.8666852000001,49
EGFR,ok,43,21,ESR1|CDH3|FOXC1|MLPH|KRT5|CCNE1|SFRP1|SLC39A6|PHGDH|ANLN|CDC20|MIA|KIF2C|EXO1|NDC80|RRM2|PTTG1|UBE2C|KRT14|NUF2|CCNB1,1603.5203742,49
ERBB2,ok,48,24,GRB7|FGFR4|CDC6|MYC|FOXA1|FOXC1|ACTR3B|MIA|NAT1|TYMS|MAPT|BLVRA|CCNE1|GPR160|EXO1|CENPF|CDC20|BAG1|RRM2|MELK|MKI67|KIF2C|PTTG1|UBE2T,1316.3803654,49
ESR1,ok,40,20,BCL2|FOXA1|SLC39A6|EGFR|MAPT|CXXC5|FOXC1|MELK|CDC20|SFRP1|PGR|UBE2C|PTTG1|FGFR4|GRB7|MKI67|RRM2|UBE2T|ERBB2|BAG1,954.0598219999999,49
EXO1,ok,38,19,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|UBE2T|BIRC5|CCNE1|MKI67|NDC80|TYMS|PHGDH|NUF2|BCL2|ACTR3B|CDH3|CDC6|KRT5,1502.6882621,49
FGFR4,ok,48,24,ERBB2|SLC39A6|BCL2|ESR1|TMEM45B|PGR|CCNE1|EXO1|UBE2C|BIRC5|MELK|MKI67|CENPF|PTTG1|UBE2T|BAG1|KRT14|MIA|MDM2|KRT5|BLVRA|FOXC1|GPR160|MLPH,1211.539839,49
FOXA1,ok,44,22,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|KIF2C|MELK|ANLN|NDC80|CEP55|EXO1|UBE2C|BCL2|PTTG1|MKI67|UBE2T|KRT14|RRM2|ERBB2|BAG1,1335.069293,49
FOXC1,ok,49,24,FOXA1|SFRP1|KRT17|ACTR3B|CCNE1|EGFR|CDC20|KIF2C|EXO1|MKI67|CEP55|ANLN|PGR|CENPF|NDC80|UBE2C|NUF2|ORC6|UBE2T|RRM2|MDM2|FGFR4|CCNB1|CDC6,1063.3047849999998,49
GPR160,ok,36,18,FOXA1|CCNE1|CDC20|KIF2C|CDH3|BIRC5|BLVRA|MKI67|EGFR|CEP55|MELK|UBE2C|ANLN|NDC80|CXXC5|MYC|BCL2|ORC6,1170.2476994,49
GRB7,ok,32,16,ERBB2|CDC6|NAT1|MAPT|TMEM45B|CCNE1|MELK|CDC20|ANLN|KIF2C|UBE2T|PTTG1|BIRC5|MKI67|MYC|MDM2,1250.9773191,49
KIF2C,ok,49,24,CDC20|UBE2C|CEP55|EXO1|BIRC5|MELK|CCNE1|MKI67|NDC80|UBE2T|CCNB1|BCL2|NUF2|GPR160|RRM2|PGR|FOXC1|CXXC5|CDC6|GRB7|ORC6|MYBL2|KRT14|ERBB2,1508.0904081,49
NDC80,ok,46,23,ANLN|CEP55|PTTG1|MELK|CCNB1|NUF2|TYMS|UBE2C|EXO1|MLPH|CCNE1|MKI67|RRM2|MIA|CXXC5|EGFR|FOXC1|MYC|CDH3|MMP11|MYBL2|MDM2|FGFR4,1521.1414432,49
KRT14,ok,39,19,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|CCNB1|ACTR3B|GPR160|BIRC5|PTTG1|MKI67|MYBL2|CEP55|CDC6|CDC20|KIF2C,1336.2382234,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1292.092206,49
KRT5,ok,49,24,KRT17|KRT14|FOXC1|CDH3|MIA|MLPH|EGFR|CXXC5|ACTR3B|SLC39A6|BCL2|CEP55|TMEM45B|MDM2|EXO1|MKI67|ERBB2|NUF2|CENPF|ORC6|CCNB1|CDC6|GRB7|UBE2T,1570.3919329,49
MAPT,ok,47,23,ESR1|MLPH|FOXA1|PGR|EXO1|KIF2C|CDC20|UBE2C|BIRC5|CXXC5|PTTG1|NDC80|MKI67|GRB7|TYMS|RRM2|CCNB1|CDC6|ERBB2|BAG1|BLVRA|MYC|MYBL2,967.2703142,49
MDM2,ok,23,11,SLC39A6|SFRP1|KRT5|RRM2|TYMS|BAG1|FOXC1|PTTG1|CDC6|UBE2T|CCNB1,1791.7393871000002,49
MELK,ok,48,24,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|TYMS|CCNE1|MKI67|CCNB1|RRM2|BCL2|PGR|EGFR|GPR160|CDC6|MYC|TMEM45B|FGFR4|BLVRA|MYBL2|BAG1|ORC6|MDM2,1444.2322964,49
MIA,ok,35,17,FOXA1|SFRP1|KRT5|ACTR3B|CDH3|KRT14|GPR160|EGFR|PHGDH|CXXC5|ANLN|TYMS|BIRC5|EXO1|NUF2|BCL2|PTTG1,1454.3413123,49
MKI67,ok,48,24,CEP55|KIF2C|CENPF|BIRC5|MELK|PTTG1|CCNE1|NDC80|TYMS|MLPH|NUF2|GPR160|ACTR3B|FOXC1|BCL2|RRM2|CDC6|ORC6|MIA|FGFR4|KRT5|KRT17|MYC|MYBL2,1477.8326620999999,49
MLPH,ok,45,22,FOXA1|ESR1|ACTR3B|ANLN|NDC80|MELK|CXXC5|CEP55|KIF2C|GPR160|EXO1|CDC20|BIRC5|PTTG1|TYMS|UBE2T|MKI67|MYC|CENPF|BLVRA|TMEM45B|BAG1,1017.6693087999997,49
MMP11,ok,40,20,BAG1|SFRP1|ACTR3B|MIA|NUF2|NDC80|BCL2|MAPT|MKI67|UBE2T|MDM2|MLPH|GPR160|RRM2|TYMS|KIF2C|CENPF|UBE2C|ANLN|CCNE1,760.8614857,49
MYBL2,ok,22,11,NUF2|UBE2C|RRM2|CEP55|CCNB1|ANLN|NDC80|KRT14|MIA|PTTG1|EXO1,1601.1557337999998,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|FOXC1|RRM2|MELK|KRT5|GPR160|CXXC5|ERBB2|UBE2T|NDC80|NAT1|ORC6|NUF2|CCNE1|GRB7|MKI67|MAPT|MDM2|BCL2|PHGDH|CDC6|CENPF,989.3898181000002,49
NAT1,ok,46,23,ESR1|SLC39A6|CDC20|MAPT|UBE2C|CEP55|PGR|MELK|GPR160|ANLN|CENPF|PHGDH|FGFR4|GRB7|MIA|UBE2T|RRM2|MYC|CDC6|NUF2|ERBB2|BAG1|TMEM45B,811.8854269999999,49
ORC6,ok,49,24,CDC20|MKI67|SLC39A6|KIF2C|TMEM45B|UBE2C|GPR160|CCNB1|EXO1|CCNE1|FOXC1|PGR|CEP55|NUF2|BAG1|KRT5|PTTG1|MELK|MDM2|UBE2T|BCL2|MLPH|CDC6|MIA,1316.7588773,49
PGR,ok,46,23,MAPT|NAT1|KIF2C|UBE2C|CDC20|BCL2|EXO1|PTTG1|ANLN|FGFR4|GRB7|MKI67|NDC80|BLVRA|TYMS|UBE2T|RRM2|GPR160|ERBB2|MIA|ORC6|BAG1|MYBL2,1017.1845203,49
PHGDH,ok,49,24,EXO1|KIF2C|FOXA1|BCL2|MLPH|EGFR|CXXC5|BIRC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|NDC80|RRM2|TYMS|BAG1|CCNB1|MDM2|MMP11|TMEM45B|ORC6|MYBL2|MYC,803.2349845000001,49
PTTG1,ok,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|MKI67|CCNE1|RRM2|NUF2|MLPH|PHGDH|PGR|ACTR3B|FOXC1|MIA|GRB7|CXXC5|MYBL2|MDM2|ORC6|ERBB2,1299.2170402999998,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|KIF2C|BCL2|CDC20|NDC80|NUF2|MLPH|MKI67|CDC6|CENPF|EGFR|TMEM45B|FOXA1|MDM2|ORC6|MIA|MYBL2|MMP11|BAG1|SLC39A6|GPR160,1199.9898762999999,49
SFRP1,ok,36,18,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|ESR1|PHGDH|MYC|BLVRA|CCNE1|MMP11|TMEM45B|MDM2|MELK|KIF2C|BAG1|CDC20,1038.886102,49
SLC39A6,ok,48,24,ESR1|BCL2|NAT1|CCNE1|MLPH|KIF2C|FGFR4|MELK|ANLN|UBE2C|PTTG1|BAG1|BLVRA|ACTR3B|KRT5|MDM2|TMEM45B|ORC6|CCNB1|UBE2T|CDC6|NUF2|TYMS|RRM2,810.4706719999999,49
TMEM45B,ok,46,23,MYC|GRB7|MLPH|SLC39A6|FOXA1|UBE2T|NDC80|RRM2|SFRP1|ORC6|MELK|ANLN|UBE2C|EXO1|CDC6|CEP55|CCNE1|MKI67|ESR1|CCNB1|CDH3|CXXC5|BLVRA,986.9265489,49
TYMS,ok,49,24,MELK|PTTG1|UBE2T|UBE2C|CEP55|NDC80|EXO1|RRM2|MLPH|MKI67|CCNB1|NUF2|CCNE1|CENPF|MYC|CXXC5|MIA|BCL2|MDM2|ERBB2|BLVRA|SLC39A6|MMP11|BAG1,891.4282765000003,49
UBE2C,ok,47,23,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|NDC80|CCNB1|CCNE1|TYMS|NUF2|RRM2|BCL2|ESR1|CDC6|MYBL2|ORC6|TMEM45B|CXXC5|ERBB2,937.7208532,49
UBE2T,ok,41,20,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|TYMS|NDC80|CENPF|NUF2|CDC20|RRM2|MKI67|CCNE1|FOXA1|TMEM45B|CXXC5|GPR160|MYBL2|MDM2,839.4345771999997,49
