stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.2,3,1,0.8862369114296955,0.8797932330827067,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9124087591240876,0.9328358208955224,0.8928571428571429,0.8756218905472637,0.8301886792452831,0.9263157894736842,0.8478260869565217,0.8297872340425532,0.8666666666666667,0.9090909090909091,1.0,0.8333333333333334,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.2,3,2,0.8966262218708563,0.8857769423558898,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9419795221843004,0.9019607843137255,0.9857142857142858,0.8901098901098901,0.9310344827586207,0.8526315789473684,0.8275862068965517,0.8571428571428571,0.8,0.926829268292683,0.95,0.9047619047619048,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.2,3,3,0.8815130377052159,0.8750730994152047,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.8717948717948718,0.85,0.8947368421052632,0.7816091954022989,0.8095238095238095,0.7555555555555555,0.9512195121951219,0.975,0.9285714285714286,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.2,3,4,0.8608663609564362,0.8528131813273021,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9225352112676056,0.9097222222222222,0.9357142857142857,0.875,0.865979381443299,0.8842105263157894,0.7209302325581395,0.7560975609756098,0.6888888888888889,0.925,0.9487179487179487,0.9024390243902439,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.2,3,5,0.8853627873563219,0.8670824789245842,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9310344827586207,0.9,0.9642857142857143,0.8854166666666666,0.8762886597938144,0.8947368421052632,0.775,0.8611111111111112,0.7045454545454546,0.95,1.0,0.9047619047619048,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.2,3,1,0.863072449099337,0.8605994152046783,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8947368421052632,0.9444444444444444,0.85,0.8557692307692307,0.7876106194690266,0.9368421052631579,0.8043478260869565,0.7872340425531915,0.8222222222222222,0.8974358974358975,0.9722222222222222,0.8333333333333334,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.2,3,2,0.9112897908598117,0.899968671679198,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9415807560137457,0.9072847682119205,0.9785714285714285,0.9021739130434783,0.9325842696629213,0.8736842105263158,0.8764044943820225,0.8863636363636364,0.8666666666666667,0.925,0.9736842105263158,0.8809523809523809,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.2,3,3,0.8716053486997635,0.8641499582289056,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9148936170212766,0.9084507042253521,0.9214285714285714,0.84375,0.8350515463917526,0.8526315789473684,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.95,1.0,0.9047619047619048,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.2,3,4,0.8688219682383806,0.8626920451535343,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9280575539568345,0.9347826086956522,0.9214285714285714,0.883248730964467,0.8529411764705882,0.9157894736842105,0.7272727272727273,0.7441860465116279,0.7111111111111111,0.9367088607594937,0.9736842105263158,0.9024390243902439,3217051,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.2,3,5,0.8677112835961511,0.8450786056049214,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9178082191780822,0.881578947368421,0.9571428571428572,0.8704663212435233,0.8571428571428571,0.8842105263157894,0.759493670886076,0.8571428571428571,0.6818181818181818,0.9230769230769231,1.0,0.8571428571428571,3217051,post_target_wise_impute,RFECA,mar
